Interaction	rec-Y2H | Table S2	Both eCLIP - HepG2	Both eCLIP - K562
A1CF-RPS3	False	False	False
A1CF-RPS3A	False	False	False
A1CF-RPS4X	False	False	False
A1CF-RPS4Y1	False	False	False
A1CF-RPS5	False	False	False
A1CF-RPS6	False	False	False
A1CF-RPS6KA5	False	False	False
A1CF-RPS7	False	False	False
A1CF-RPS8	False	False	False
A1CF-RPSA	False	False	False
A1CF-RPUSD3	False	False	False
A1CF-RPUSD4	False	False	False
A1CF-RRP1	False	False	False
A1CF-RRP36	False	False	False
A1CF-RRP7A	False	False	False
A1CF-RRS1	False	False	False
A1CF-RSL1D1	False	False	False
A1CF-RTCB	False	False	False
A1CF-RTN4	False	False	False
A1CF-RTRAF	False	False	False
A1CF-RUVBL1	False	False	False
A1CF-RYBP	False	False	False
A1CF-S100A16	False	False	False
A1CF-SAFB2	False	False	False
A1CF-SAMD4B	False	False	False
A1CF-SAP18	False	False	False
A1CF-SARNP	False	False	False
A1CF-SARS1	False	False	False
A1CF-SART3	False	False	False
A1CF-SBDS	False	False	False
A1CF-SCAF11	False	False	False
A1CF-SDHC	False	False	False
A1CF-SEC61A1	False	False	False
A1CF-SEC63	False	False	False
A1CF-SECISBP2	False	False	False
A1CF-SERBP1	False	False	False
A1CF-SERPINA3	False	False	False
A1CF-SERPINB5	False	False	False
A1CF-SF1	False	False	False
A1CF-SF3A1	False	False	False
A1CF-SF3A3	False	False	False
A1CF-SF3B2	False	False	False
A1CF-SF3B3	False	False	False
A1CF-SF3B4	False	False	False
A1CF-SF3B6	False	False	False
A1CF-SFPQ	False	False	False
A1CF-SFSWAP	False	False	False
A1CF-SGO2	False	False	False
A1CF-SLAIN1	False	False	False
A1CF-SLAIN2	False	False	False
A1CF-SLC25A3	False	False	False
A1CF-SLC25A5	False	False	False
A1CF-SLIRP	False	False	False
A1CF-SLU7	False	False	False
A1CF-SMARCB1	False	False	False
A1CF-SMARCC2	False	False	False
A1CF-SMCHD1	False	False	False
A1CF-SMNDC1	False	False	False
A1CF-SMU1	False	False	False
A1CF-SNIP1	False	False	False
A1CF-SNRNP27	False	False	False
A1CF-SNRNP40	False	False	False
A1CF-SNRNP48	False	False	False
A1CF-SNRNP70	False	False	False
A1CF-SNRPA	False	False	False
A1CF-SNRPA1	False	False	False
A1CF-SNRPB	False	False	False
A1CF-SNRPC	False	False	False
A1CF-SNRPD1	False	False	False
A1CF-SNRPD2	False	False	False
A1CF-SNRPE	False	False	False
A1CF-SNRPF	False	False	False
A1CF-SNRPG	False	False	False
A1CF-SNRPN	False	False	False
A1CF-SNU13	False	False	False
A1CF-SNW1	False	False	False
A1CF-SPATS2	False	False	False
A1CF-SPATS2L	False	False	False
A1CF-SPCS2	False	False	False
A1CF-SPOUT1	False	False	False
A1CF-SQSTM1	False	False	False
A1CF-SRBD1	False	False	False
A1CF-SREK1	False	False	False
A1CF-SRFBP1	False	False	False
A1CF-SRP14	False	False	False
A1CF-SRP54	False	False	False
A1CF-SRP68	False	False	False
A1CF-SRPK1	False	False	False
A1CF-SRPK2	False	False	False
A1CF-SRRM3	False	False	False
A1CF-SRRM4	False	False	False
A1CF-SRSF1	False	False	False
A1CF-SRSF10	False	False	False
A1CF-SRSF11	False	False	False
A1CF-SRSF11 CONSERVED PEPTIDE	False	False	False
A1CF-SRSF12	False	False	False
A1CF-SRSF2	False	False	False
A1CF-SRSF3	False	False	False
A1CF-SRSF4	False	False	False
A1CF-SRSF5	False	False	False
A1CF-SRSF6	False	False	False
A1CF-SRSF7	False	False	False
A1CF-SRSF8	False	False	False
A1CF-SRSF9	False	False	False
A1CF-SSBP1	False	False	False
A1CF-SSR1	False	False	False
A1CF-SSRP1	False	False	False
A1CF-ST13	False	False	False
A1CF-STAU1	False	False	False
A1CF-STAU2	False	False	False
A1CF-STIP1	False	False	False
A1CF-STRAP	False	False	False
A1CF-STRBP	False	False	False
A1CF-SUB1	False	False	False
A1CF-SUCLG1	False	False	False
A1CF-SUGP1	False	False	False
A1CF-SUGP2	False	False	False
A1CF-SUMO1	False	False	False
A1CF-SUMO2	False	False	False
A1CF-SUN2	False	False	False
A1CF-SUPT5H	False	False	False
A1CF-SUPV3L1	False	False	False
A1CF-SURF2	False	False	False
A1CF-SURF6	False	False	False
A1CF-SUV39H1	False	False	False
A1CF-SYF2	False	False	False
A1CF-SYNCRIP	False	False	False
A1CF-SYT4	False	False	False
A1CF-SYT4_38_425	False	False	False
A1CF-SYT4_38_STOP	False	False	False
A1CF-TACC3	False	False	False
A1CF-TAF15	False	False	False
A1CF-TAGLN2	False	False	False
A1CF-TARBP2	False	False	False
A1CF-TARDBP	False	False	False
A1CF-TBRG1	False	False	False
A1CF-TBRG4	False	False	False
A1CF-TCEA1	False	False	False
A1CF-TCF25	False	False	False
A1CF-TDRD3	False	False	False
A1CF-TDRD9	False	False	False
A1CF-TEFM	False	False	False
A1CF-TES	False	False	False
A1CF-TEX10	False	False	False
A1CF-TFIP11	False	False	False
A1CF-THOC1	False	False	False
A1CF-THOC3	False	False	False
A1CF-THOC5	False	False	False
A1CF-THOC7	False	False	False
A1CF-THRAP3	False	False	False
A1CF-THUMPD1	False	False	False
A1CF-TIA1	False	False	False
A1CF-TIAL1	False	False	False
A1CF-TMA16	False	False	False
A1CF-TMED9	False	False	False
A1CF-TMEM214	False	False	False
A1CF-TNRC6A	False	False	False
A1CF-TOP3B	False	False	False
A1CF-TOPBP1	False	False	False
A1CF-TPI1	False	False	False
A1CF-TPPP3	False	False	False
A1CF-TPT1	False	False	False
A1CF-TRA2A	False	False	False
A1CF-TRA2B	False	False	False
A1CF-TRAK1	False	False	False
A1CF-TRAK2	False	False	False
A1CF-TRMT1	False	False	False
A1CF-TRMT10C	False	False	False
A1CF-TRMT1L	False	False	False
A1CF-TRMT2A	False	False	False
A1CF-TRNAU1AP	False	False	False
A1CF-TRUB2	False	False	False
A1CF-TSFM	False	False	False
A1CF-TSN	False	False	False
A1CF-TSNAX	False	False	False
A1CF-TSNAXIP1	False	False	False
A1CF-TSR1	False	False	False
A1CF-TUBA1A	False	False	False
A1CF-TUBB4B	False	False	False
A1CF-TUBB5	False	False	False
A1CF-TUBG1	False	False	False
A1CF-TUFM	False	False	False
A1CF-TUT4	False	False	False
A1CF-TWF2	False	False	False
A1CF-TWISTNB	False	False	False
A1CF-TXN	False	False	False
A1CF-TXNL4A	False	False	False
A1CF-U2AF1	False	False	False
A1CF-U2AF2	False	False	False
A1CF-U2SURP	False	False	False
A1CF-UBA1	False	False	False
A1CF-UBA52	False	False	False
A1CF-UBE2I	False	False	False
A1CF-UBE2L3	False	False	False
A1CF-UBE2O	False	False	False
A1CF-UBL5	False	False	False
A1CF-UCHL5	False	False	False
A1CF-UNKL	False	False	False
A1CF-USO1	False	False	False
A1CF-USP10	False	False	False
A1CF-USP36	False	False	False
A1CF-USP39	False	False	False
A1CF-USP42	False	False	False
A1CF-UTP14A	False	False	False
A1CF-UTP15	False	False	False
A1CF-UTP18	False	False	False
A1CF-UTP23	False	False	False
A1CF-UTP3	False	False	False
A1CF-UTP6	False	False	False
A1CF-VAPA	False	False	False
A1CF-VCP	False	False	False
A1CF-VIM	False	False	False
A1CF-VPS4B	False	False	False
A1CF-WBP11	False	False	False
A1CF-WBP4	False	False	False
A1CF-WDR18	False	False	False
A1CF-WDR3	False	False	False
A1CF-WDR33	False	False	False
A1CF-WDR36	False	False	False
A1CF-WDR46	False	False	False
A1CF-WDR59	False	False	False
A1CF-WDR83	False	False	False
A1CF-WTAP	False	False	False
A1CF-XPO5	False	False	False
A1CF-XRCC6	False	False	False
A1CF-XRN2	False	False	False
A1CF-YARS1	False	False	False
A1CF-YARS2	False	False	False
A1CF-YBX2	False	False	False
A1CF-YTHDC1	False	False	False
A1CF-YTHDF1	False	False	False
A1CF-YTHDF2	False	False	False
A1CF-YTHDF3	False	False	False
A1CF-YWHAE	False	False	False
A1CF-YWHAG	False	False	False
A1CF-YWHAH	False	False	False
A1CF-YWHAZ	False	False	False
A1CF-ZADH2	False	False	False
A1CF-ZC3H10	False	False	False
A1CF-ZC3H11A	False	False	False
A1CF-ZC3H14	False	False	False
A1CF-ZC3H18	False	False	False
A1CF-ZC3H7A	False	False	False
A1CF-ZC3H7B	False	False	False
A1CF-ZC3H8	False	False	False
A1CF-ZC3HAV1	False	False	False
A1CF-ZCCHC17	False	False	False
A1CF-ZCCHC9	False	False	False
A1CF-ZCRB1	False	False	False
A1CF-ZFP36L1	False	False	False
A1CF-ZMAT3	False	False	False
A1CF-ZMAT5	False	False	False
A1CF-ZNF830	False	False	False
A1CF-ZRANB2	False	False	False
A1CF-ZRSR2	False	False	False
A1CF-ZRSR2P1	False	False	False
ABCF2-ABT1	False	False	False
ABCF2-ACAA2	False	False	False
ABCF2-ACADM	False	False	False
ABCF2-ACTA1	False	False	False
ABCF2-ACTB	False	False	False
ABCF2-ADARB1	False	False	False
ABCF2-AEN	False	False	False
ABCF2-AGO1	False	False	False
ABCF2-AGO2	False	False	False
ABCF2-AGO2_CTER	False	False	False
ABCF2-AHNAK	False	False	False
ABCF2-AKAP1	False	False	False
ABCF2-AKAP8	False	False	False
ABCF2-ALDH2	False	False	False
ABCF2-ALDH6A1	False	False	False
ABCF2-ALDOA	False	False	False
ABCF2-ALG13	False	False	False
ABCF2-ANKHD1	False	False	False
ABCF2-ANXA2	False	False	False
ABCF2-AP2M1	False	False	False
ABCF2-APC_CTER	False	False	False
ABCF2-APC_NTER	False	False	False
ABCF2-APEX1	False	False	False
ABCF2-APOBEC3C	False	False	False
ABCF2-APOBEC3G	False	False	False
ABCF2-APP	False	False	False
ABCF2-ARL6IP4	False	False	False
ABCF2-ARPC1B	False	False	False
ABCF2-ASCC1	False	False	False
ABCF2-ASCC3	False	False	False
ABCF2-ASH2L	False	False	False
ABCF2-ASPM	False	False	False
ABCF2-ATP5F1A	False	False	False
ABCF2-ATP5F1B	False	False	False
ABCF2-ATP5F1C	False	False	False
ABCF2-ATXN10	False	False	False
ABCF2-AURKB	False	False	False
ABCF2-BAG4	False	False	False
ABCF2-BBS5	False	False	False
ABCF2-BCAS2	False	False	False
ABCF2-BICD2	False	False	False
ABCF2-BMI1	False	False	False
ABCF2-BMS1	False	False	False
ABCF2-BRD4	False	False	False
ABCF2-BRIX1	False	False	False
ABCF2-BTF3	False	False	False
ABCF2-BUB3	False	False	False
ABCF2-BUD13	False	False	False
ABCF2-BUD31	False	False	False
ABCF2-BYSL	False	False	False
ABCF2-BZW1	False	False	False
ABCF2-BZW2	False	False	False
ABCF2-C1ORF131	False	False	False
ABCF2-C9ORF78	False	False	False
ABCF2-CALD1	False	False	False
ABCF2-CALM1	False	False	False
ABCF2-CALR	False	False	False
ABCF2-CANX	False	False	False
ABCF2-CASK	False	False	False
ABCF2-CCAR2	False	False	False
ABCF2-CCDC12	False	False	False
ABCF2-CCDC124	False	False	False
ABCF2-CCDC59	False	False	False
ABCF2-CCDC9	False	False	False
ABCF2-CCL14	False	False	False
ABCF2-CCSER2	False	False	False
ABCF2-CCT4	False	False	False
ABCF2-CD2BP2	False	False	False
ABCF2-CDC42	False	False	False
ABCF2-CDK13	False	False	False
ABCF2-CELF1	False	False	False
ABCF2-CEP55	False	False	False
ABCF2-CFAP20	False	False	False
ABCF2-CFL1	False	False	False
ABCF2-CHD1	False	False	False
ABCF2-CHD2	False	False	False
ABCF2-CHTOP	False	False	False
ABCF2-CIRBP	False	False	False
ABCF2-CISD1	False	False	False
ABCF2-CISD2	False	False	False
ABCF2-CKAP2	False	False	False
ABCF2-CKAP5	False	False	False
ABCF2-CLASP1	False	False	False
ABCF2-CLASP2	False	False	False
ABCF2-CLIP2	False	False	False
ABCF2-CLIP4	False	False	False
ABCF2-CLK1	False	False	False
ABCF2-CLK2	False	False	False
ABCF2-CLK3	False	False	False
ABCF2-CLK4	False	False	False
ABCF2-CNBP	False	False	False
ABCF2-CNN3	False	False	False
ABCF2-CNOT4	False	False	False
ABCF2-CPEB1	False	False	False
ABCF2-CPEB2	False	False	False
ABCF2-CPEB4	False	False	False
ABCF2-CPSF2	False	False	False
ABCF2-CPSF4	False	False	False
ABCF2-CPSF6	False	False	False
ABCF2-CPSF7	False	False	False
ABCF2-CSDE1	False	False	False
ABCF2-CSNK1E	False	False	False
ABCF2-CSRP1	False	False	False
ABCF2-CSTF2T	False	False	False
ABCF2-CTBP1	False	False	False
ABCF2-CTCF	False	False	False
ABCF2-CTNNA1	False	False	False
ABCF2-CTNNBL1	False	False	False
ABCF2-CTNND1	False	False	False
ABCF2-CTTN	False	False	False
ABCF2-CUL1	False	False	False
ABCF2-CWC15	False	False	False
ABCF2-CWC22	False	False	False
ABCF2-CXORF56	False	False	False
ABCF2-DAP3	False	False	False
ABCF2-DAPK1	False	False	False
ABCF2-DBR1	False	False	False
ABCF2-DCAF13	False	False	False
ABCF2-DCAF7	False	False	False
ABCF2-DCN	False	False	False
ABCF2-DCX	False	False	False
ABCF2-DDX1	False	False	False
ABCF2-DDX11	False	False	False
ABCF2-DDX17	False	False	False
ABCF2-DDX18	False	False	False
ABCF2-DDX19A	False	False	False
ABCF2-DDX20	False	False	False
ABCF2-DDX21	False	False	False
ABCF2-DDX23	False	False	False
ABCF2-DDX28	False	False	False
ABCF2-DDX31	False	False	False
ABCF2-DDX39A	False	False	False
ABCF2-DDX39AB_ZEBRAFISH	False	False	False
ABCF2-DDX39A_NTER	False	False	False
ABCF2-DDX3X	False	False	False
ABCF2-DDX41	False	False	False
ABCF2-DDX42	False	False	False
ABCF2-DDX47	False	False	False
ABCF2-DDX49	False	False	False
ABCF2-DDX50	False	False	False
ABCF2-DDX52	False	False	False
ABCF2-DDX54	False	False	False
ABCF2-DDX6	False	False	False
ABCF2-DENND1A	False	False	False
ABCF2-DENND1B	False	False	False
ABCF2-DENND2A	False	False	False
ABCF2-DENND2C	False	False	False
ABCF2-DENND2D	False	False	False
ABCF2-DENND5A	False	False	False
ABCF2-DHX16	False	False	False
ABCF2-DHX30	False	False	False
ABCF2-DHX32	False	False	False
ABCF2-DHX33	False	False	False
ABCF2-DHX36	False	False	False
ABCF2-DHX37	False	False	False
ABCF2-DHX38	False	False	False
ABCF2-DHX57	False	False	False
ABCF2-DHX8	False	False	False
ABCF2-DHX9	False	False	False
ABCF2-DICER1	False	False	False
ABCF2-DIDO1	False	False	False
ABCF2-DIEXF	False	False	False
ABCF2-DIMT1	False	False	False
ABCF2-DIS3	False	False	False
ABCF2-DIS3L	False	False	False
ABCF2-DKC1	False	False	False
ABCF2-DLD	False	False	False
ABCF2-DMRTB1	False	False	False
ABCF2-DNAJA1	False	False	False
ABCF2-DNAJC1	False	False	False
ABCF2-DNAJC8	False	False	False
ABCF2-DNTTIP2	False	False	False
ABCF2-DPYSL2	False	False	False
ABCF2-DST	False	False	False
ABCF2-DUSP14	False	False	False
ABCF2-DUT	False	False	False
ABCF2-DYNC1H1	False	False	False
ABCF2-DYNC1I1	False	False	False
ABCF2-DYNC1I2	False	False	False
ABCF2-DYNC1LI1	False	False	False
ABCF2-DYNC1LI2	False	False	False
ABCF2-DYNC2LI1	False	False	False
ABCF2-DYNLL1	False	False	False
ABCF2-DYNLRB1	False	False	False
ABCF2-DYNLT1	False	False	False
ABCF2-EBNA1BP2	False	False	False
ABCF2-EDF1	False	False	False
ABCF2-EEF1A1	False	False	False
ABCF2-EEF1A2	False	False	False
ABCF2-EEF1D	False	False	False
ABCF2-EEF1G	False	False	False
ABCF2-EEF2	False	False	False
ABCF2-EFTUD2	False	False	False
ABCF2-EHMT2	False	False	False
ABCF2-EIF1A	False	False	False
ABCF2-EIF1B	False	False	False
ABCF2-EIF2B4	False	False	False
ABCF2-EIF2S1	False	False	False
ABCF2-EIF2S2	False	False	False
ABCF2-EIF3C	False	False	False
ABCF2-EIF3D	False	False	False
ABCF2-EIF3E	False	False	False
ABCF2-EIF3G	False	False	False
ABCF2-EIF3H	False	False	False
ABCF2-EIF3I	False	False	False
ABCF2-EIF3L	False	False	False
ABCF2-EIF4A1	False	False	False
ABCF2-EIF4A2	False	False	False
ABCF2-EIF4A3	False	False	False
ABCF2-EIF4B	False	False	False
ABCF2-EIF4E	False	False	False
ABCF2-EIF4ENIF1	False	False	False
ABCF2-EIF4H	False	False	False
ABCF2-EIF5	False	False	False
ABCF2-EIF5A	False	False	False
ABCF2-EIF5A2	False	False	False
ABCF2-EIF5B	False	False	False
ABCF2-ELAC2	False	False	False
ABCF2-ELAVL1	False	False	False
ABCF2-ELAVL2	False	False	False
ABCF2-ELAVL3	False	False	False
ABCF2-ELAVL4	False	False	False
ABCF2-EMG1	False	False	False
ABCF2-EMIC SRRM3	False	False	False
ABCF2-EMIC SRRM3 MUT 2	False	False	False
ABCF2-EMIC SRRM3 MUT 25	False	False	False
ABCF2-EMIC SRRM3 MUT 5	False	False	False
ABCF2-EMIC SRRM4	False	False	False
ABCF2-EMIC SRRM4 MUT 2	False	False	False
ABCF2-EMIC SRRM4 MUT 25	False	False	False
ABCF2-EMIC SRRM4 MUT 5	False	False	False
ABCF2-ENO1	False	False	False
ABCF2-ERAL1	False	False	False
ABCF2-ERCC3	False	False	False
ABCF2-ERH	False	False	False
ABCF2-ERI3	False	False	False
ABCF2-ERP29	False	False	False
ABCF2-ESRP1	False	False	False
ABCF2-ESRP2_ZEBRAFISH	False	False	False
ABCF2-ESS2	False	False	False
ABCF2-EWSR1	False	False	False
ABCF2-EXOSC1	False	False	False
ABCF2-EXOSC3	False	False	False
ABCF2-EXOSC3_8023	False	False	False
ABCF2-EXOSC4	False	False	False
ABCF2-EXOSC5	False	False	False
ABCF2-EXOSC7	False	False	False
ABCF2-EXOSC8	False	False	False
ABCF2-EZH2	False	False	False
ABCF2-EZR	False	False	False
ABCF2-FAM120A	False	False	False
ABCF2-FAM32A	False	False	False
ABCF2-FAM50B	False	False	False
ABCF2-FAM98A	False	False	False
ABCF2-FARSA	False	False	False
ABCF2-FARSB	False	False	False
ABCF2-FASN	False	False	False
ABCF2-FASTKD1	False	False	False
ABCF2-FASTKD2	False	False	False
ABCF2-FASTKD5	False	False	False
ABCF2-FAU_UBIM_RS30	False	False	False
ABCF2-FBL	False	False	False
ABCF2-FBXW7	False	False	False
ABCF2-FEZ1	False	False	False
ABCF2-FEZ2	False	False	False
ABCF2-FHIT	False	False	False
ABCF2-FIP1L1	False	False	False
ABCF2-FKBP3	False	False	False
ABCF2-FKBP4	False	False	False
ABCF2-FMR1	False	False	False
ABCF2-FNDC3B	False	False	False
ABCF2-FRG1	False	False	False
ABCF2-FTSJ3	False	False	False
ABCF2-FUBP3	False	False	False
ABCF2-FUS	False	False	False
ABCF2-FXR1	False	False	False
ABCF2-FXR2	False	False	False
ABCF2-FYTTD1	False	False	False
ABCF2-G3BP1	False	False	False
ABCF2-G3BP2	False	False	False
ABCF2-GAA	False	False	False
ABCF2-GANAB	False	False	False
ABCF2-GAR1	False	False	False
ABCF2-GDI2	False	False	False
ABCF2-GFP	False	False	False
ABCF2-GIMAP4	False	False	False
ABCF2-GNL2	False	False	False
ABCF2-GNL3	False	False	False
ABCF2-GNL3L	False	False	False
ABCF2-GOLGA4	False	False	False
ABCF2-GOT2	False	False	False
ABCF2-GPATCH4	False	False	False
ABCF2-GPX4	False	False	False
ABCF2-GRB2	False	False	False
ABCF2-GRIP1	False	False	False
ABCF2-GRN	False	False	False
ABCF2-GSPT2	False	False	False
ABCF2-GTF2F1	False	False	False
ABCF2-GTPBP4	False	False	False
ABCF2-GTSE1	False	False	False
ABCF2-H1-2	False	False	False
ABCF2-H1-4	False	False	False
ABCF2-H2AFY2	False	False	False
ABCF2-H2AX	False	False	False
ABCF2-HADHA	False	False	False
ABCF2-HADHB	False	False	False
ABCF2-HDAC1	False	False	False
ABCF2-HDAC6	False	False	False
ABCF2-HDGF	False	False	False
ABCF2-HEATR1	False	False	False
ABCF2-HEXIM1	False	False	False
ABCF2-HFM1	False	False	False
ABCF2-HJURP	False	False	False
ABCF2-HMGA1	False	False	False
ABCF2-HMGB1	False	False	False
ABCF2-HMGB2	False	False	False
ABCF2-HMGB3	False	False	False
ABCF2-HNRNPA0	False	False	False
ABCF2-HNRNPA1	False	False	False
ABCF2-HNRNPA2B1	False	False	False
ABCF2-HNRNPA3	False	False	False
ABCF2-HNRNPC	False	False	False
ABCF2-HNRNPCL1	False	False	False
ABCF2-HNRNPDL	False	False	False
ABCF2-HNRNPDL_CTER	False	False	False
ABCF2-HNRNPF	False	False	False
ABCF2-HNRNPH1	False	False	False
ABCF2-HNRNPH2	False	False	False
ABCF2-HNRNPH3	False	False	False
ABCF2-HNRNPK	False	False	False
ABCF2-HNRNPLL	False	False	False
ABCF2-HNRNPR	False	False	False
ABCF2-HNRNPU	False	False	False
ABCF2-HOOK1	False	False	False
ABCF2-HOOK3	False	False	False
ABCF2-HP1BP3	False	False	False
ABCF2-HSD17B10	False	False	False
ABCF2-HSP90AA1	False	False	False
ABCF2-HSP90AB1	False	False	False
ABCF2-HSP90B1	False	False	False
ABCF2-HSPA1A	False	False	False
ABCF2-HSPA5	False	False	False
ABCF2-HSPA8	False	False	False
ABCF2-HSPA9	False	False	False
ABCF2-HSPD1	False	False	False
ABCF2-HTATSF1	False	False	False
ABCF2-IDH3A	False	False	False
ABCF2-IFIT2	False	False	False
ABCF2-IGF2BP1	False	False	False
ABCF2-IGF2BP2	False	False	False
ABCF2-IGF2BP3	False	False	False
ABCF2-ILF2	False	False	False
ABCF2-ILF3	False	False	False
ABCF2-IMP3	False	False	False
ABCF2-INTS4	False	False	False
ABCF2-INTS6	False	False	False
ABCF2-INTS7	False	False	False
ABCF2-IPO5	False	False	False
ABCF2-ISY1	False	False	False
ABCF2-KARS1	False	False	False
ABCF2-KAT5	False	False	False
ABCF2-KATNB1	False	False	False
ABCF2-KCNAB1	False	False	False
ABCF2-KDM4B	False	False	False
ABCF2-KHDRBS1	False	False	False
ABCF2-KHDRBS2	False	False	False
ABCF2-KHDRBS3	False	False	False
ABCF2-KIF11_CTER	False	False	False
ABCF2-KIF12	False	False	False
ABCF2-KIF13A	False	False	False
ABCF2-KIF13B	False	False	False
ABCF2-KIF14	False	False	False
ABCF2-KIF16B_CTER	False	False	False
ABCF2-KIF17	False	False	False
ABCF2-KIF17V2	False	False	False
ABCF2-KIF18A	False	False	False
ABCF2-KIF18B	False	False	False
ABCF2-KIF19A_CTER	False	False	False
ABCF2-KIF1B_CTER	False	False	False
ABCF2-KIF1B_NTER	False	False	False
ABCF2-KIF1C	False	False	False
ABCF2-KIF1C_CTER	False	False	False
ABCF2-KIF20A	False	False	False
ABCF2-KIF20A_CTER	False	False	False
ABCF2-KIF21B	False	False	False
ABCF2-KIF22	False	False	False
ABCF2-KIF23_CTER	False	False	False
ABCF2-KIF24	False	False	False
ABCF2-KIF2A	False	False	False
ABCF2-KIF2C	False	False	False
ABCF2-KIF3A	False	False	False
ABCF2-KIF3B	False	False	False
ABCF2-KIF3C	False	False	False
ABCF2-KIF5A	False	False	False
ABCF2-KIF6	False	False	False
ABCF2-KIF7_DEL	False	False	False
ABCF2-KIF9	False	False	False
ABCF2-KIFAP3	False	False	False
ABCF2-KIFC1	False	False	False
ABCF2-KIFC2_NTER	False	False	False
ABCF2-KIFC3_NTER	False	False	False
ABCF2-KLC1	False	False	False
ABCF2-KLC2	False	False	False
ABCF2-KLC4	False	False	False
ABCF2-KPNA1	False	False	False
ABCF2-KPNA2	False	False	False
ABCF2-KRR1	False	False	False
ABCF2-KRT31	False	False	False
ABCF2-KRT81	False	False	False
ABCF2-LACTB	False	False	False
ABCF2-LAM	False	False	False
ABCF2-LARGET	False	False	False
ABCF2-LARP1	False	False	False
ABCF2-LARP1B	False	False	False
ABCF2-LARP4	False	False	False
ABCF2-LARP4B	False	False	False
ABCF2-LARP7	False	False	False
ABCF2-LBR	False	False	False
ABCF2-LDHA	False	False	False
ABCF2-LENG1	False	False	False
ABCF2-LGALS3	False	False	False
ABCF2-LIN28A	False	False	False
ABCF2-LIN28B	False	False	False
ABCF2-LIN7A	False	False	False
ABCF2-LLPH	False	False	False
ABCF2-LMNA	False	False	False
ABCF2-LPAR1	False	False	False
ABCF2-LSM1	False	False	False
ABCF2-LSM14B	False	False	False
ABCF2-LSM2	False	False	False
ABCF2-LSM3	False	False	False
ABCF2-LSM4	False	False	False
ABCF2-LSM5	False	False	False
ABCF2-LSM6	False	False	False
ABCF2-LSM7	False	False	False
ABCF2-LSM8	False	False	False
ABCF2-LUC7L	False	False	False
ABCF2-LUC7L2	False	False	False
ABCF2-LUC7L3	False	False	False
ABCF2-LYAR	False	False	False
ABCF2-MAGOH	False	False	False
ABCF2-MAK16	False	False	False
ABCF2-MANF	False	False	False
ABCF2-MAP1S	False	False	False
ABCF2-MAP2	False	False	False
ABCF2-MAP4	False	False	False
ABCF2-MAP7	False	False	False
ABCF2-MAPRE1	False	False	False
ABCF2-MAPRE2	False	False	False
ABCF2-MAPRE3	False	False	False
ABCF2-MAPT	False	False	False
ABCF2-MAZ	False	False	False
ABCF2-MBNL1	False	False	False
ABCF2-MBNL2	False	False	False
ABCF2-MBP	False	False	False
ABCF2-MDH2	False	False	False
ABCF2-MECP2	False	False	False
ABCF2-MED1	False	False	False
ABCF2-MEPCE	False	False	False
ABCF2-METTL14	False	False	False
ABCF2-METTL16	False	False	False
