Feature	RBP	Position	Global SHAP	Chi-Square Statistic	Chi-Square P-Val	Chi-Square FDR P-Val	Kruskal-Wallis Statistic	Kruskal-Wallis P-Val	Kruskal-Wallis FDR P-Val	ANOVA Statistic	ANOVA P-Val	ANOVA FDR P-Val	Linear Regression beta	Linear Regression pvalue	Linear Regression adj_pvalue	Chi-Square Rank	ANOVA Rank	Kruskal-Wallis Rank	Global SHAP Rank	Beta Coefficient Rank
SRSF9_3_right	SRSF9	6	8.845897164743584e-05	312.6996987960183	1.2534965992211647e-68	3.982463153775575e-68	1142.0840422801164	9.990823437693804e-249	1.1454125860386332e-248	659.4595935597354	4.90875077559516e-287	1.0714292558270204e-286	0.0147151227204677	0.0077509989682478	0.0094787267546262	192.0	208.0	396.0	371.0	263.0
SSB_5_left	SSB	1	0.0	20.795011899346225	3.0508477880724335e-05	3.677899507360049e-05							0.077776822251201	0.1914244095786296	0.2139659755663935	506.0			542.5	122.0
SSB_5_right	SSB	2	0.0	14.855586248888796	0.0005944980484909	0.0006876039876633							-0.1624195600083273	5.454068862679879e-06	8.194806984629566e-06	526.0			542.5	561.0
SSB_center_left	SSB	3	0.00016728339729361213	196.567513970651	2.06969657295308e-43	4.9510388607897206e-43	28455.58559749597	0.0	0.0	88.01322834818903	5.997297235424545e-39	7.146385682106938e-39	-0.0098506354839882	0.6290844960619573	0.6508521256834783	255.0	381.0	159.0	334.0	331.0
SSB_center_right	SSB	4	0.0	51.6431552583185	6.107047833437649e-12	8.869759948564205e-12							0.2200293266640934	7.346380612598816e-07	1.1777843448616868e-06	420.0			542.5	21.0
SSB_3_left	SSB	5	0.0	79.02223372387036	6.926916827436618e-18	1.1389270255354009e-17							-0.1563569252137629	0.001413247278862	0.0018492819972856	371.0			542.5	559.0
SSB_3_right	SSB	6	0.0	38.621332920650815	4.1066161844781734e-09	5.5421147622382425e-09							-0.0839092877229578	0.0984717136042352	0.1125928962434659	452.0			542.5	500.0
STAU2_5_left	STAU2	1	0.0	14.110623473021771	0.0008628137246155	0.0009949269792353							0.0345065211323351	0.3108789283516759	0.3361764903332771	529.0			542.5	190.0
STAU2_5_right	STAU2	2	0.0	4.663723476635397	0.0971147763813494	0.1028472458205262							0.197918392478356	8.69873133054498e-10	1.6104771937046122e-09	576.0			542.5	35.0
STAU2_center_left	STAU2	3	0.0	111.73974625430998	5.44530733161267e-25	1.0251967507048547e-24							-0.1958071357523217	1.3840849321822702e-19	3.4776587791806615e-19	324.0			542.5	571.0
STAU2_center_right	STAU2	4	0.0	37.20806173857847	8.324766335436621e-09	1.1087570883441788e-08							-0.0480236192945666	0.0064536754074007	0.0079573152445889	458.0			542.5	445.0
STAU2_3_left	STAU2	5	0.0	18.31755585874025	0.0001052914930991	0.0001252004108976							0.2119274002974579	1.3330067621033598e-23	3.7424321302244563e-23	513.0			542.5	28.0
STAU2_3_right	STAU2	6	0.0	22.280467248418272	1.4516369355672029e-05	1.7569415291587175e-05							-0.243662438375452	1.333583391256962e-18	3.268372409719932e-18	504.0			542.5	578.0
SUB1_5_left	SUB1	1	0.000831437524814707	4.309172455974597	0.1159511580324407	0.1219486317237738	853.2735703887593	5.176049406782325e-186	5.7596236046058225e-186	420.1743897618704	3.6089449748466852e-183	6.159627889399981e-183	0.0761486057953734	8.974476065396511e-39	3.418303622361219e-38	580.0	266.0	408.0	208.0	127.0
SUB1_5_right	SUB1	2	0.0006429533893732845	148.22034204937054	6.521712821473471e-33	1.4107251138648287e-32	68509.23770299493	0.0	0.0	38.24080445116801	2.469076411614547e-17	2.6437752143231233e-17	0.0034210108699862	0.3481421474423136	0.3751153228297362	282.0	424.0	87.0	227.0	297.0
SUB1_center_left	SUB1	3	0.002932306485338864	166.82573700277632	5.946363994434493e-37	1.3238255608047591e-36	53141.44490180378	0.0	0.0	192.15207853296545	3.606698180968467e-84	4.8588752942423855e-84	0.1092648128614652	2.574033977241785e-51	1.3384976681657285e-50	274.0	337.0	103.0	102.0	80.0
SUB1_center_right	SUB1	4	0.00699003222682751	276.50266277769754	9.082588996899807e-61	2.6765117333859333e-60	150571.49502886197	0.0	0.0	539.1187566570109	8.39995312791231e-235	1.6159231864712664e-234	0.094036642490488	2.200683846620492e-73	1.5126539543437404e-72	207.0	236.0	33.0	54.0	96.0
SUB1_3_left	SUB1	5	0.0009586964762367715	101.40618299670868	9.5483239885396e-23	1.7232182346180933e-22	18706.51040968042	0.0	0.0	525.5204533995027	6.713175959098672e-229	1.2699091189294987e-228	-0.0578804879755299	6.318725864229597e-21	1.6500428239341917e-20	338.0	240.0	191.0	191.0	464.0
SUB1_3_right	SUB1	6	0.00031627481873465143	288.7694270509208	1.9702241798712703e-63	6.069882574350883e-63	8519.46406649429	0.0	0.0	46.49945687047996	6.397249131651595e-21	7.032327132614587e-21	0.0026540291733766	0.4993513159614914	0.5229633746847143	198.0	413.0	268.0	292.0	300.0
SUGP2_5_left	SUGP2	1	0.00037733047187809557	215.6799110318881	1.464543888047335e-47	3.7069368120700174e-47	18150.69611101285	0.0	0.0	89.717786770156	1.0907831380307032e-39	1.3066373210183093e-39	-0.4233304697607854	1.81365333745242e-102	1.721531263169122e-101	241.0	379.0	195.0	282.0	594.0
SUGP2_5_right	SUGP2	2	6.730541427318411e-05	62.44109042635533	2.761146767039561e-14	4.1690582373617146e-14	2526.9107327171823	0.0	0.0	111.18434027833598	5.1979460316185246e-49	6.378020265823811e-49	0.1371379723891622	2.981349634157589e-16	6.830831728836161e-16	404.0	370.0	350.0	384.0	67.0
SUGP2_center_left	SUGP2	3	0.0025147932679811984	1002.3879020085052	2.1589009406955576e-218	1.4965108793457839e-217	79662.63827378907	0.0	0.0	1287.3773714771414	0.0	0.0	-0.2360463162997088	1.267052354624223e-121	1.5153946161305706e-120	88.0	134.0	75.0	115.0	576.0
SUGP2_center_right	SUGP2	4	0.00133806893206956	1810.7709525388657	0.0	0.0	17033.94130403337	0.0	0.0	1719.6789230853374	0.0	0.0	-0.1735474527620154	9.575506832933968e-80	7.157691357618142e-79	51.0	108.0	199.0	164.0	565.0
SUGP2_3_left	SUGP2	5	0.0	612.4121414361763	1.0384681037784836e-133	4.7989813886732946e-133							-0.2776825601296699	1.5610060679945686e-46	7.35024904457285e-46	132.0			542.5	586.0
SUGP2_3_right	SUGP2	6	0.0	673.2084653904737	6.525881075936789e-147	3.2364125661149924e-146							0.0113291784411476	0.5238024177507202	0.5476116185575711	123.0			542.5	275.0
SUPV3L1_5_left	SUPV3L1	1	0.0	74.75978891158613	5.836037901705096e-17	9.368376631684496e-17							-0.050240358971528	0.0001202983509116	0.0001692668561062	380.0			542.5	450.0
SUPV3L1_5_right	SUPV3L1	2	0.00025866085014319057	47.749089141525616	4.279736542342762e-11	6.071254164718803e-11	980.9138584533176	9.937154122254526e-214	1.1306937271938735e-213	156.2407211705396	1.4145100705301109e-68	1.8192282493503407e-68	0.0045630219726134	0.5290712261308893	0.5511926711259091	430.0	353.0	399.0	312.0	294.0
SUPV3L1_center_left	SUPV3L1	3	3.387677793430519e-05	88.86587060322083	5.046861466356058e-20	8.79595855564913e-20	7260.406171737733	0.0	0.0	156.45374171270433	1.1431580623018054e-68	1.4744140917188057e-68	-0.0484590708730049	1.3323095759006076e-08	2.3432974305545983e-08	350.0	352.0	284.0	414.0	446.0
SUPV3L1_center_right	SUPV3L1	4	0.00011567950580548489	140.06994312861838	3.838824955140608e-31	8.047021383628078e-31	3451.888506544828	0.0	0.0	190.33325918815717	2.222634178369743e-83	2.976625123834405e-83	-0.0838385482000157	2.5920679363198945e-17	6.200226503677187e-17	291.0	339.0	331.0	356.0	498.0
SUPV3L1_3_left	SUPV3L1	5	0.00010232047214109118	72.35407220088011	1.943179186027672e-16	3.0628922570462016e-16	147816.54551498708	0.0	0.0	439.2551605693368	1.8798552074165302e-191	3.2825164006427103e-191	0.0474606655626313	1.1301873433935588e-10	2.1943247771082728e-10	387.0	260.0	35.0	365.0	159.0
SUPV3L1_3_right	SUPV3L1	6	2.982334586771397e-05	198.0416745918152	9.903683868258041e-44	2.3784437636367736e-43	72673.29876334588	0.0	0.0	1186.670736063	0.0	0.0	0.0303396756675829	6.37159952414424e-05	9.115350515402524e-05	254.0	142.0	84.0	416.0	203.0
TAF15_5_left	TAF15	1	0.0	11.792727609258735	0.002749424107663	0.0031290087792434							0.1823378303914392	4.398022181506542e-15	9.704860754763512e-15	536.0			542.5	39.0
TAF15_5_right	TAF15	2	0.0	14.853320317078827	0.0005951719762069	0.0006876039876633							0.1772765610641389	0.0001642060372788	0.0002283609541692	527.5			542.5	41.0
TAF15_center_left	TAF15	3	2.9205313732261645e-05	39.24498379930144	3.006491960023053e-09	4.102819005848015e-09	24496.9359967764	0.0	0.0	420.9134790967728	1.7239608420392731e-183	2.9646902359311743e-183	-0.0839658493455485	1.5856072037012184e-06	2.4631573236886825e-06	447.0	264.0	167.0	417.0	501.0
TAF15_center_right	TAF15	4	2.467670350040778e-06	35.16481486433082	2.312370784307289e-08	3.0273946163809256e-08	717.1236811410325	1.899202263243045e-156	2.0776815120779335e-156	54.54790544340044	2.0453423764059222e-24	2.2928035528105893e-24	0.0358880500820088	0.1365482105295127	0.154358846685536	465.0	405.0	415.0	449.0	186.0
TAF15_3_left	TAF15	5	0.0	35.473962430049866	1.9811936744257965e-08	2.6102119684659523e-08							-0.0922768759720327	0.0133531270341531	0.0160991329968216	463.0			542.5	510.0
TAF15_3_right	TAF15	6	0.0	4.610920111795067	0.0997129165844746	0.1054157350373129							0.2162232257833268	7.734148790526301e-17	1.8208744002892628e-16	577.0			542.5	24.0
TARDBP_5_left	TARDBP	1	0.003529162970782261	78.47425862259946	9.11027012754114e-18	1.4938883811290582e-17	4665.034015018558	0.0	0.0	207.70556109159557	6.362306248964289e-91	8.700262159728274e-91	0.1189720615854787	3.9331329857526923e-109	3.986463602508661e-108	372.0	332.0	316.0	92.0	75.0
TARDBP_5_right	TARDBP	2	0.00019707596136298808	38.8252725568537	3.708507700059574e-09	5.038284403198976e-09	12502.61553065392	0.0	0.0	42.73358136578727	2.7632625775647684e-19	3.0084441491952156e-19	0.0313639470060879	1.3105031689172403e-09	2.3965776605887147e-09	449.0	417.0	234.0	328.0	199.0
TARDBP_center_left	TARDBP	3	0.002733746436264215	242.6656019396915	2.0222463719305366e-53	5.48253460834501e-53	458.6712895554196	2.516488611505656e-100	2.650779187061642e-100	1016.8907856913684	0.0	0.0	-0.0621122673145872	5.474358062741562e-70	3.5974352983730257e-69	225.0	156.0	431.0	108.0	473.0
TARDBP_center_right	TARDBP	4	0.0027910010103340387	483.26869147023945	1.1469302543212998e-105	4.57272846494113e-105	1386.0759783885512	1.040939631349061e-301	1.2274976432012303e-301	1682.441961810944	0.0	0.0	-0.0588364154446575	6.9061267776729605e-47	3.330535333103573e-46	153.0	110.0	385.0	106.0	467.0
TARDBP_3_left	TARDBP	5	0.0005820434910776179	522.0406880343826	4.3682242837200844e-114	1.9169905129994612e-113	22533.26090630892	0.0	0.0	270.7221221229358	2.7679247701809397e-118	4.174876563661616e-118	-0.0264420198472352	2.661643847091192e-13	5.604447255494833e-13	139.0	301.0	174.0	242.0	388.0
TARDBP_3_right	TARDBP	6	0.00015948682277691742	47.043188919968095	6.09117841467936e-11	8.6009695207278e-11	1393.72413551462	2.2732611259081737e-303	2.687657685318518e-303	277.3230623122099	3.768395170785952e-121	5.76044244961893e-121	-0.0175845222932035	0.0028291030503187	0.0035995821789162	432.0	297.0	384.0	338.0	356.0
TBRG4_5_left	TBRG4	1	0.0																542.5	
TBRG4_5_right	TBRG4	2	0.0																542.5	
TBRG4_center_left	TBRG4	3	0.0																542.5	
TBRG4_center_right	TBRG4	4	0.0																542.5	
TBRG4_3_left	TBRG4	5	0.0																542.5	
TBRG4_3_right	TBRG4	6	0.0																542.5	
TIA1_5_left	TIA1	1	6.804867837012243e-05	5.952784478905073	0.0509764132030355	0.0549392439113986	15162.029892294226	0.0	0.0	31.13537011497244	3.0080335821865425e-14	3.190764594188529e-14	0.1323519627881897	5.031098029676292e-74	3.5395254373487326e-73	566.0	428.0	210.0	383.0	68.0
TIA1_5_right	TIA1	2	9.21780432337426e-05	64.38236310583099	1.0460380576852312e-14	1.5992060531027346e-14	154.7279501963717	2.5191412348208693e-34	2.552879733501506e-34	555.9584820440614	4.11831768380864e-242	8.094009646965899e-242	0.0077394708244801	0.1399577307728438	0.1573209078987981	399.0	231.0	448.0	367.0	286.0
TIA1_center_left	TIA1	3	0.0005388372330776244	97.61021674504067	6.371046063861938e-22	1.1430406173399361e-21	116770.19325438018	0.0	0.0	655.1789468204947	3.538829789549432e-285	7.687218777298766e-285	0.0397213993321722	4.942430505191753e-13	1.0334172874491844e-12	340.0	209.0	50.0	251.0	177.0
TIA1_center_right	TIA1	4	0.0012375174784051443	209.28657296001123	3.580948816073512e-46	8.95237204018378e-46	33747.60088023204	0.0	0.0	670.9776100235172	4.919862075737109e-292	1.0949104815611018e-291	-0.0010679974343762	0.8514172379658118	0.8615017060973865	244.0	204.0	136.0	169.0	308.0
TIA1_3_left	TIA1	5	0.00043255929679725485	141.62480468177688	1.7642674150474127e-31	3.723886239373432e-31	30922.37813419935	0.0	0.0	434.4563347225786	2.2769535733995792e-189	3.96067786330808e-189	0.0173239331644644	0.0048958005368595	0.0060993515021708	289.0	261.0	146.0	270.0	251.0
TIA1_3_right	TIA1	6	0.0	70.44936475085164	5.036337404653028e-16	7.897598500869787e-16							0.0419245993591153	3.3620147957366635e-08	5.74424242243007e-08	389.0			542.5	174.0
TIAL1_5_left	TIAL1	1	0.0020227756317264802	42.33303714577382	6.419449440246267e-10	8.859421173190551e-10	4267.896715538727	0.0	0.0	700.2850358622148	9.381518271586426e-305	2.1403061785428328e-304	-0.1332912812669751	9.043989517680192e-179	2.0030761968787973e-177	442.0	199.0	321.0	131.0	548.0
TIAL1_5_right	TIAL1	2	0.000867263699138338	486.9523091037364	1.8182332820829305e-106	7.320533866939678e-106	8072.781599386569	0.0	0.0	213.11900063007664	2.8383276537394827e-93	3.916719619445974e-93	0.069981475941184	8.559459747412949e-98	7.639637207392454e-97	151.0	329.0	276.0	205.0	135.0
TIAL1_center_left	TIAL1	3	0.0009490200993840005	235.0899506244956	8.930295842889124e-52	2.3684697670271155e-51	18783.38811801013	0.0	0.0	563.6622420734028	1.8655922876964007e-245	3.714819730763885e-245	-0.0221950091738942	2.6343396018333314e-09	4.759320489112786e-09	230.0	228.0	188.0	196.0	375.0
TIAL1_center_right	TIAL1	4	0.004358384191527927	662.1656331030608	1.6313972229155286e-144	7.89803417443232e-144	32339.197985460964	0.0	0.0	3736.741740905864	0.0	0.0	-0.0197138409486061	4.170671309249373e-09	7.451273513474217e-09	126.0	45.0	141.0	76.0	369.0
TIAL1_3_left	TIAL1	5	0.004337897838252132	507.26205095310286	7.070419729224409e-111	2.995108357518672e-110	10065.474111837711	0.0	0.0	1838.7845597256096	0.0	0.0	-0.0888573679135409	3.0684217755671566e-129	3.988948308237304e-128	144.0	102.0	252.0	79.0	507.0
TIAL1_3_right	TIAL1	6	0.0008941341834580657	5.379441333783568	0.0678999034140639	0.0727925150836186	78289.54425505661	0.0	0.0	400.7228243230825	1.0040605722873023e-174	1.6820793351233772e-174	-0.0093459739129649	0.0283646549982296	0.0335882449285966	569.0	271.0	80.0	204.0	329.0
TRA2A_5_left	TRA2A	1	0.000618908094766023	35.16450335989447	2.312730969235265e-08	3.0273946163809256e-08	4557.372329098824	0.0	0.0	82.23710995260623	1.9332450435416964e-36	2.2916272839893737e-36	0.0676857111089144	6.386164031544683e-23	1.7762446934249865e-22	466.0	383.0	318.0	231.0	137.0
TRA2A_5_right	TRA2A	2	0.002677798246398927	268.17201247527714	5.850424653845317e-59	1.675473727157579e-58	21114.480656744065	0.0	0.0	1467.5662033821116	0.0	0.0	-0.064532067299603	2.80856082473492e-44	1.2170430240517982e-43	213.0	125.0	179.0	109.0	481.0
TRA2A_center_left	TRA2A	3	0.00014447404427195246	486.94583007146827	1.8241330291390679e-106	7.320533866939678e-106	2378.272794684799	0.0	0.0	988.7595846159966	0.0	0.0	-0.0945697958400657	8.806643646562471e-26	2.594272364849437e-25	152.0	162.0	351.0	346.0	513.0
TRA2A_center_right	TRA2A	4	7.295274821677764e-05	1113.1968584639442	1.8722918573120678e-242	1.4832441986498196e-241	18267.76647904317	0.0	0.0	107.72574124150428	1.6509138208774162e-47	2.01482493193104e-47	0.027229213504218	5.7942729251704015e-06	8.640835933296508e-06	77.0	372.0	193.0	381.0	217.0
TRA2A_3_left	TRA2A	5	0.000981525717394521	329.4208166860293	2.932098424588374e-72	9.66800021080491e-72	34491.536393891845	0.0	0.0	941.9676737299563	0.0	0.0	-0.0176800110356961	0.0071034390180742	0.0087224980139803	185.0	168.0	134.0	189.0	357.0
TRA2A_3_right	TRA2A	6	0.001413130158710187	83.94730129325765	5.903032017955812e-19	9.94709815180399e-19	8878.9024772296	0.0	0.0	875.4923513469818	0.0	0.0	-0.0374994593909598	2.3287664225063943e-14	5.0093608656792234e-14	362.0	180.0	266.0	157.0	418.0
TROVE2_5_left	TROVE2	1	0.0	6.17583630142324	0.0455967812894109	0.04922838333901							0.3554909813697924	5.15625281073799e-08	8.759770400060564e-08	565.0			542.5	7.0
TROVE2_5_right	TROVE2	2	0.0	30.2371645096181	2.716959423823632e-07	3.452802601109199e-07							-0.0192964238259162	0.6988217996114211	0.7192692533005678	480.0			542.5	366.0
TROVE2_center_left	TROVE2	3	0.0	11.88255241197528	0.002628672781497	0.0029971783116134							0.2604178995242008	0.0001470413583471	0.0002059267735166	535.0			542.5	14.0
TROVE2_center_right	TROVE2	4	0.0	25.93979391296534	2.32940670354576e-06	2.893967595036483e-06							-0.1707642490020682	5.287023377412288e-06	7.96382866421297e-06	491.0			542.5	564.0
TROVE2_3_left	TROVE2	5	0.0	12.023474255201478	0.0024498288167012	0.0027984935921119							-0.059802881485854	0.4415734736491947	0.465715938698798	534.0			542.5	469.0
TROVE2_3_right	TROVE2	6	0.0	14.853320317078827	0.0005951719762069	0.0006876039876633							0.1691052794748233	9.909279430404132e-07	1.5801997598351122e-06	527.5			542.5	47.0
U2AF1_5_left	U2AF1	1	0.001546936958053579	74.19454243915496	7.74211852446918e-17	1.2363068847974343e-16	17708.280221372737	0.0	0.0	310.7856022200443	1.1159942247584771e-135	1.7471082001391333e-135	-0.1295931610454521	9.122635669234737e-96	7.906284246670105e-95	382.0	290.0	197.0	151.0	546.0
U2AF1_5_right	U2AF1	2	0.0001904249116210339	241.32205843402784	3.958957415429663e-53	1.06386080326524e-52	13042.007922645444	0.0	0.0	85.19673368622628	1.0024020795061037e-37	1.1913365028685107e-37	0.007419848016468	0.0759404370201624	0.0881793812389459	227.0	382.0	226.0	332.0	288.0
U2AF1_center_left	U2AF1	3	0.0016894576020609722	987.3199658742258	4.038252531156616e-215	2.7069604879181715e-214	17687.629254075713	0.0	0.0	1807.3953066881868	0.0	0.0	-0.041832790891792	7.218123319117319e-23	1.998350807792665e-22	91.0	106.0	198.0	143.0	428.0
U2AF1_center_right	U2AF1	4	0.0012271633355549752	1388.701084063125	2.801502982523293e-302	2.7563174505471108e-301	52246.31445822364	0.0	0.0	3016.7140290519337	0.0	0.0	-0.0864569804792324	1.969210174907982e-124	2.4533076762395284e-123	62.0	57.0	107.0	170.0	504.0
U2AF1_3_left	U2AF1	5	0.00015307267961620405	248.176986079276	1.2854411695602775e-54	3.548050287021581e-54	349.7627749289346	1.121962745707688e-76	1.1709680150604376e-76	238.5958104015564	2.460500857407677e-104	3.557539456251864e-104	-0.0058213818643433	0.2055718704125124	0.2280741716264979	221.0	314.0	435.0	339.0	320.0
U2AF1_3_right	U2AF1	6	0.0030587037549817757	19.58553690853108	5.585405363865105e-05	6.667509338469107e-05	19762.308849263856	0.0	0.0	173.2496767258837	5.819407698034325e-76	7.658003173645169e-76	0.075133168368046	2.516266782118428e-57	1.40628741654843e-56	511.0	345.0	183.0	101.0	129.0
U2AF2_5_left	U2AF2	1	0.0032268718347531295	38.66607004229162	4.015776850779139e-09	5.431538534313248e-09	2019.717470435743	0.0	0.0	2166.263464223915	0.0	0.0	-0.0094984578410455	2.704681013634513e-06	4.105074228815834e-06	451.0	86.0	358.0	95.0	330.0
U2AF2_5_right	U2AF2	2	0.007465482936508665	1052.068530847444	3.517395749556341e-229	2.6165992771089853e-228	89684.40365187226	0.0	0.0	2305.7770388645035	0.0	0.0	-0.015805772887154	3.947855146867456e-27	1.1983844557496136e-26	82.0	79.0	63.0	51.0	350.0
U2AF2_center_left	U2AF2	3	0.006072045026242474	180.2219637183801	7.333272436717744e-40	1.6944303736355393e-39	89341.2752434924	0.0	0.0	3924.0735082278406	0.0	0.0	0.0149477046649466	3.35989435614202e-17	7.973082638781461e-17	264.0	41.0	64.0	60.0	260.0
U2AF2_center_right	U2AF2	4	0.004705214310026156	1600.4746217083862	0.0	0.0	109940.89254659036	0.0	0.0	4371.260789427257	0.0	0.0	-0.0025847554485836	0.0580282377670227	0.0679078007527976	55.0	35.0	52.0	72.0	311.0
U2AF2_3_left	U2AF2	5	0.01712928675607735	1954.492704822732	0.0	0.0	2839.20522834012	0.0	0.0	3539.775567984218	0.0	0.0	-0.0630071720962527	4.169239604095698e-300	1.5582533020307673e-298	45.0	51.0	343.0	28.0	475.0
U2AF2_3_right	U2AF2	6	0.0037211873200321197	340.10088757896705	1.4061466516021162e-74	4.791896410487658e-74	26209.606903028496	0.0	0.0	887.7147035568321	0.0	0.0	0.0149955475243429	2.6060649710596328e-21	6.895694038467524e-21	179.0	178.0	163.0	87.0	258.0
UCHL5_5_left	UCHL5	1	0.001752541658222714	9.805509414412606	0.00742609814282	0.0082813891537847	6429.321031436012	0.0	0.0	1234.9303939515569	0.0	0.0	-0.0344102428997806	8.053734436956781e-21	2.093970953608763e-20	547.0	138.0	297.0	139.0	409.0
UCHL5_5_right	UCHL5	2	0.006444855518428903	50.65188753454543	1.00249536391258e-11	1.4388756987921738e-11	53930.231063205145	0.0	0.0	2395.7193166129227	0.0	0.0	-0.0332787958077881	1.3813957042550087e-40	5.581585345570913e-40	425.0	74.0	102.0	58.0	404.0
UCHL5_center_left	UCHL5	3	0.0012722871115568542	742.5598641472666	5.690812267142856e-162	2.9418605787772387e-161	6561.114888998432	0.0	0.0	508.94770729325546	1.049077457611356e-221	1.9519719908014577e-221	0.0382825881570927	1.2726633939224697e-12	2.6243196881573684e-12	118.0	244.0	296.0	167.0	179.0
UCHL5_center_right	UCHL5	4	0.0034614094548098833	2974.0917870861394	0.0	0.0	162058.477920032	0.0	0.0	5357.803974627826	0.0	0.0	-0.0132031375926714	0.00081268394232	0.001072814564034	33.0	28.0	32.0	93.0	345.0
UCHL5_3_left	UCHL5	5	0.004300367281925505	206.6272904678785	1.3534866284613636e-45	3.3157704552667954e-45	135929.52187211392	0.0	0.0	896.597726600971	0.0	0.0	-0.0995197044172528	1.6244546195472118e-115	1.8328752122438355e-114	249.0	176.0	39.0	80.0	524.0
UCHL5_3_right	UCHL5	6	0.00040788204300008275	465.9082959648016	6.749925737633568e-102	2.605983987314226e-101	51206.9697727534	0.0	0.0	41.81786558350308	6.903929130864373e-19	7.480629654922256e-19	0.0159691640298244	1.2911027011388469e-06	2.03178793495008e-06	158.0	419.0	109.0	276.0	254.0
UPF1_5_left	UPF1	1	0.0006801647192366002	85.43461560316393	2.806137451417121e-19	4.8218136489139275e-19	8383.086554416586	0.0	0.0	660.482376388876	1.7662953963023568e-287	3.87390391266314e-287	-0.1663179709641004	2.635028166414256e-94	2.2510669193081787e-93	355.0	207.0	272.0	218.0	562.0
UPF1_5_right	UPF1	2	0.00029305053075646134	12.427717238503478	0.0020014995202002	0.0022949524573725	16229.661493580305	0.0	0.0	197.60787958997997	1.5421576735432628e-86	2.089968906831765e-86	0.0100999094508752	0.0784577199547279	0.090749935266784	532.0	335.0	204.0	302.0	278.0
UPF1_center_left	UPF1	3	4.046520130884829e-05	56.144138587753545	6.433617099791321e-13	9.502436878626409e-13	7060.429901938891	0.0	0.0	270.87840755645004	2.367543810067277e-118	3.582882965901812e-118	-0.0528864237517001	3.124989162282521e-07	5.133910766606998e-07	413.0	300.0	287.0	405.0	458.0
UPF1_center_right	UPF1	4	0.0007646973242786606	56.568062480032	5.204767169108117e-13	7.706087313485319e-13	7214.933322152318	0.0	0.0	289.0775812681146	2.969076943072898e-126	4.584901129779237e-126	0.1701803839966859	1.616951219550861e-85	1.27228530169923e-84	412.0	294.0	285.0	212.0	46.0
UPF1_3_left	UPF1	5	0.00026571897779831163	192.19329206039583	1.8439829438489213e-42	4.376768855049969e-42	1634.6510606567672	0.0	0.0	327.03624781102224	9.823282465781025e-143	1.5593602235890158e-142	-0.0403599392030916	4.320328699731156e-07	7.001508299293309e-07	257.0	286.0	373.0	309.0	424.0
UPF1_3_right	UPF1	6	0.0003459743908387985	235.8046505774138	6.2469887458649176e-52	1.664045037108122e-51	22997.17152991565	0.0	0.0	268.9989405220069	1.5499892455003703e-117	2.31478657058279e-117	0.0029494770472182	0.6005511634726947	0.6224083115366922	229.0	304.0	173.0	286.0	298.0
UTP18_5_left	UTP18	1	0.0	15.787960736576071	0.0003729820106559	0.0004350268193118							-0.3764344430444332	2.540827962624417e-08	4.366135407038509e-08	523.0			542.5	591.0
UTP18_5_right	UTP18	2	0.0	25.622789248585345	2.7294931528720327e-06	3.377263333168235e-06							0.1438848925558935	0.0002029092404741	0.0002795846216671	493.0			542.5	63.0
UTP18_center_left	UTP18	3	0.0	2.599237357149658	0.2726357350621384	0.2818776243862786										590.0			542.5	
UTP18_center_right	UTP18	4	0.0	29.33655744133542	4.262334139467186e-07	5.383072101604521e-07							0.282887197922567	1.0782159296317392e-11	2.1564318592634787e-11	483.0			542.5	11.0
UTP18_3_left	UTP18	5	0.0	25.2514168919598	3.2864307977620465e-06	4.049945023504744e-06										494.5			542.5	
UTP18_3_right	UTP18	6	0.0	33.913508401508224	4.3229003020173017e-08	5.610572732405433e-08							-0.1165989752020066	1.3906275937512067e-05	2.023346231297377e-05	470.0			542.5	540.0
WDR43_5_left	WDR43	1	4.621160797261954e-05	34.672311026495734	2.958035101066466e-08	3.8555585719028734e-08	6026.535894868503	0.0	0.0	101.49837653867154	8.35531651837929e-45	1.0115503198251193e-44	0.0899432145484256	2.011264926844741e-06	3.099836150136998e-06	468.0	375.0	300.0	400.0	102.0
WDR43_5_right	WDR43	2	2.1097949275926453e-06	125.0393248117448	7.047833030114494e-28	1.4049601792058308e-27	1453.0357793008875	0.0	0.0	43.910869190219536	8.514395438061511e-20	9.292152713653668e-20	0.076233297026132	1.1720004309319489e-05	1.713584982145001e-05	306.0	416.0	380.0	450.0	126.0
WDR43_center_left	WDR43	3	0.0	20.762711704611327	3.100519297127965e-05	3.730407832836407e-05							-0.0958159665043468	0.00015779681416	0.0002199591954958	507.0			542.5	515.0
WDR43_center_right	WDR43	4	0.0	209.05009609417536	4.0304024344518685e-46	9.994087337461953e-46							-0.0628666288699857	0.0003364769038251	0.0004593908412954	246.0			542.5	474.0
WDR43_3_left	WDR43	5	0.0	50.601967143877566	1.0278327415218911e-11	1.4717792777660887e-11							0.0815327825001812	0.0001690767227718	0.0002340460190221	426.0			542.5	114.0
WDR43_3_right	WDR43	6	0.0	7.548920453589928	0.0229494748108795	0.0250881355459435							-0.1399779482235224	6.595503806224434e-35	2.293087951233844e-34	558.0			542.5	552.0
XPO5_5_left	XPO5	1	0.0006043150163008141	278.61876356760706	3.152856567838856e-61	9.427659345008343e-61	3416.2512149663385	0.0	0.0	239.1752199583304	1.3786272258457004e-104	1.999670161450313e-104	0.0758788081488105	3.09096095226632e-38	1.1698700313007971e-37	204.0	313.0	332.0	236.0	128.0
