RBP	Position	Cell Line	Feature	Global SHAP	ElasticNet Coefficient	Binding Percentage	# RBP Diff. Events	# RBP Diff. Events w/ RBP KD	# RBP Diff. Events w/ RBP KD at Position
SMNDC1	6	K562	SMNDC1_6	1.0630926e-05	-0.0	0.0018230639978820966	260.0	11.0	1.0
SND1	1	K562	SND1_1	0.0037733016	-0.03864816326294574	0.014271303104843161	43.0	2.0	1.0
SND1	2	K562	SND1_2	0.006201174	-0.04129616959790894	0.01992048600632438	43.0	2.0	0.0
SND1	3	K562	SND1_3	0.034349993	0.09816304761019842	0.017310154744327236	43.0	2.0	0.0
SND1	4	K562	SND1_4	0.042946216	0.0992665462701465	0.021525276296077325	43.0	2.0	0.0
SND1	5	K562	SND1_5	0.0021026365	-0.00228901227626326	0.023777015037576576	43.0	2.0	0.0
SND1	6	K562	SND1_6	0.0011794772	-0.011528995948102378	0.022436499562757936	43.0	2.0	1.0
SRSF1	1	K562	SRSF1_1	0.004932529	-0.011931942791882777	0.013933704378055002	2010.0	119.0	21.0
SRSF1	2	K562	SRSF1_2	0.009372038	-0.034915703851954985	0.01818849802527128	2010.0	119.0	39.0
SRSF1	3	K562	SRSF1_3	0.0075891726	0.03909137476649056	0.011542264288707886	2010.0	119.0	13.0
SRSF1	4	K562	SRSF1_4	0.017863099	0.056580484118728736	0.013168357104431002	2010.0	119.0	24.0
SRSF1	5	K562	SRSF1_5	0.0025562535	0.0	0.017245938434156286	2010.0	119.0	33.0
SRSF1	6	K562	SRSF1_6	0.0009840848	0.0	0.01668913980245766	2010.0	119.0	27.0
SRSF7	1	K562	SRSF7_1	6.476688e-05	-0.0	0.002374151082762629	0.0	0.0	0.0
SRSF7	2	K562	SRSF7_2	0.0023030255	-0.04707444907936103	0.0036269865956170826	0.0	0.0	0.0
SRSF7	3	K562	SRSF7_3	1.2892831e-05	-0.018502804639868812	0.001978356324882045	0.0	0.0	0.0
SRSF7	4	K562	SRSF7_4	0.0010647869	-0.007068958025783016	0.002706192628862916	0.0	0.0	0.0
SRSF7	5	K562	SRSF7_5	0.00023767495	-0.0	0.0021470785052110147	0.0	0.0	0.0
SRSF7	6	K562	SRSF7_6	0.00027212562	0.0	0.003385557967955135	0.0	0.0	0.0
SRSF9	1	K562	SRSF9_1	0.0014349184	-0.03296579623094043	0.0014402359949398783	0.0	0.0	0.0
SRSF9	2	K562	SRSF9_2	2.2696315e-05	0.0	0.0009143105892849838	0.0	0.0	0.0
SRSF9	3	K562	SRSF9_3	3.2715195e-07	-0.0	0.00013182867520671556	0.0	0.0	0.0
SRSF9	4	K562	SRSF9_4	0.00016091343	-0.0	0.0001586883818647583	0.0	0.0	0.0
SRSF9	5	K562	SRSF9_5	0.0	0.0	2.7785903439354566e-05	0.0	0.0	0.0
SRSF9	6	K562	SRSF9_6	0.0	0.0	2.79402695695732e-05	0.0	0.0	0.0
SSB	1	K562	SSB_1	0.0	-0.0	0.0001616213383389124	191.0	0.0	0.0
SSB	2	K562	SSB_2	1.5876614e-05	0.0	0.00014664782370770463	191.0	0.0	0.0
SSB	3	K562	SSB_3	0.0	0.0	0.000163473731901536	191.0	0.0	0.0
SSB	4	K562	SSB_4	1.5155448e-06	0.0	0.00010805629115304553	191.0	0.0	0.0
SSB	5	K562	SSB_5	0.0	0.0	0.00015714472056257192	191.0	0.0	0.0
SSB	6	K562	SSB_6	0.0	0.0	0.00019666244989854285	191.0	0.0	0.0
SUPV3L1	1	K562	SUPV3L1_1	0.0	0.0	0.0	808.0	0.0	0.0
SUPV3L1	2	K562	SUPV3L1_2	0.0	0.0	4.167885515903185e-06	808.0	0.0	0.0
SUPV3L1	3	K562	SUPV3L1_3	3.7212878e-05	-0.0	8.351207644828233e-05	808.0	0.0	0.0
SUPV3L1	4	K562	SUPV3L1_4	0.0	0.0	0.0	808.0	0.0	0.0
SUPV3L1	5	K562	SUPV3L1_5	0.0	0.0	4.677293745624685e-05	808.0	0.0	0.0
SUPV3L1	6	K562	SUPV3L1_6	0.0	-0.0	9.292841039161915e-05	808.0	0.0	0.0
TAF15	1	K562	TAF15_1	3.3560202e-06	-0.0	0.00018956160790848558	156.0	0.0	0.0
TAF15	2	K562	TAF15_2	0.001018767	-0.0	0.0002789395973050761	156.0	0.0	0.0
TAF15	3	K562	TAF15_3	2.7100673e-06	-0.0	0.00026612720849692926	156.0	0.0	0.0
TAF15	4	K562	TAF15_4	0.0001936826	-0.0	0.00022444835333789744	156.0	0.0	0.0
TAF15	5	K562	TAF15_5	0.0	0.0	4.368561485187412e-05	156.0	0.0	0.0
TAF15	6	K562	TAF15_6	0.0	-0.0	2.1611258230609107e-06	156.0	0.0	0.0
TARDBP	1	K562	TARDBP_1	0.0007951293	0.0048100168712416754	0.001094301497119914	1442.0	20.0	1.0
TARDBP	2	K562	TARDBP_2	0.00010928429	0.0	0.0014442495143255627	1442.0	20.0	3.0
TARDBP	3	K562	TARDBP_3	0.0001717481	0.0	0.0011913977930274363	1442.0	20.0	1.0
TARDBP	4	K562	TARDBP_4	4.055816e-05	-0.0	0.0013624354653096855	1442.0	20.0	7.0
TARDBP	5	K562	TARDBP_5	0.0002525843	0.0	0.0018009896412608318	1442.0	20.0	9.0
TARDBP	6	K562	TARDBP_6	0.00016990893	-0.0	0.0010824153050930788	1442.0	20.0	0.0
TBRG4	1	K562	TBRG4_1	2.2221573e-07	0.0	0.00026381171654364974	123.0	1.0	0.0
TBRG4	2	K562	TBRG4_2	0.00015787299	-0.0	0.0006654723873725418	123.0	1.0	0.0
TBRG4	3	K562	TBRG4_3	1.5338032e-05	-0.0	0.00022630074690052106	123.0	1.0	0.0
TBRG4	4	K562	TBRG4_4	0.0	-0.0	0.00012642586064906327	123.0	1.0	0.0
TBRG4	5	K562	TBRG4_5	1.7408797e-07	-0.0	0.0002048438548001306	123.0	1.0	1.0
TBRG4	6	K562	TBRG4_6	0.0	0.0	3.473237929919321e-05	123.0	1.0	0.0
TIA1	1	K562	TIA1_1	8.502866e-05	0.0	0.0024953284949842587	252.0	33.0	0.0
TIA1	2	K562	TIA1_2	0.01512113	-0.03715565553651205	0.028562828172744963	252.0	33.0	17.0
TIA1	3	K562	TIA1_3	0.0012039219	-0.010948850874583884	0.0034673720169710125	252.0	33.0	4.0
TIA1	4	K562	TIA1_4	0.0037358126	0.006591346725902971	0.020154041961345178	252.0	33.0	6.0
TIA1	5	K562	TIA1_5	0.00024229733	0.0	0.0040369830374777805	252.0	33.0	1.0
TIA1	6	K562	TIA1_6	0.004428311	-0.012065065941363641	0.018572560957255246	252.0	33.0	7.0
TRA2A	1	K562	TRA2A_1	0.00028718135	0.0	0.0061297246648518355	0.0	0.0	0.0
TRA2A	2	K562	TRA2A_2	0.004047326	-0.040261574036758056	0.008165505190175214	0.0	0.0	0.0
TRA2A	3	K562	TRA2A_3	0.0021018074	0.00401003891481257	0.004591929275613779	0.0	0.0	0.0
TRA2A	4	K562	TRA2A_4	0.00021924137	-0.0	0.005852019996588509	0.0	0.0	0.0
TRA2A	5	K562	TRA2A_5	0.00023645647	0.01931147878535267	0.006994946824727293	0.0	0.0	0.0
TRA2A	6	K562	TRA2A_6	0.005083861	-0.014139149169767109	0.008611314574246635	0.0	0.0	0.0
TROVE2	1	K562	TROVE2_1	0.0001284696	0.0	0.0002621136891112447	242.0	0.0	0.0
TROVE2	2	K562	TROVE2_2	0.00064388965	-0.0	0.0004573868438378199	242.0	0.0	0.0
TROVE2	3	K562	TROVE2_3	6.619328e-05	0.0	0.00026504664558539884	242.0	0.0	0.0
TROVE2	4	K562	TROVE2_4	0.0010933133	0.004076487659443526	0.0004536820567125726	242.0	0.0	0.0
TROVE2	5	K562	TROVE2_5	6.530555e-05	0.0	0.00046495078421853305	242.0	0.0	0.0
TROVE2	6	K562	TROVE2_6	2.8617309e-05	0.0	0.00044071530177420713	242.0	0.0	0.0
U2AF1	1	K562	U2AF1_1	0.0007865478	-0.0	0.009674588479192604	1614.0	101.0	20.0
U2AF1	2	K562	U2AF1_2	0.00016381456	0.0165692465552776	0.002178877928036054	1614.0	101.0	9.0
U2AF1	3	K562	U2AF1_3	0.0035215798	0.0	0.010145405176359444	1614.0	101.0	26.0
U2AF1	4	K562	U2AF1_4	0.00039483295	0.0	0.0017597738844924557	1614.0	101.0	5.0
U2AF1	5	K562	U2AF1_5	0.0075891535	-0.045790741836880894	0.015928114780479785	1614.0	101.0	50.0
U2AF1	6	K562	U2AF1_6	2.9143755e-05	0.0	0.001099704311677566	1614.0	101.0	2.0
U2AF2	1	K562	U2AF2_1	0.0056171105	0.021088347626364683	0.02665903068875852	1777.0	247.0	60.0
U2AF2	2	K562	U2AF2_2	0.00013886411	0.0	0.0039685988417909246	1777.0	247.0	8.0
U2AF2	3	K562	U2AF2_3	0.009354822	0.03129615634897552	0.0290518600732776	1777.0	247.0	79.0
U2AF2	4	K562	U2AF2_4	0.0002581252	-0.0	0.004651360235747954	1777.0	247.0	12.0
U2AF2	5	K562	U2AF2_5	0.008733026	-0.012962013079521915	0.04674885633993274	1777.0	247.0	133.0
U2AF2	6	K562	U2AF2_6	0.0013356243	-0.03373072508943857	0.003918429849469868	1777.0	247.0	7.0
UCHL5	1	K562	UCHL5_1	0.006091828	-0.004234410752290613	0.0652593621128401	315.0	63.0	19.0
UCHL5	2	K562	UCHL5_2	0.033788677	-0.03225563206154031	0.0911819119943255	315.0	63.0	26.0
UCHL5	3	K562	UCHL5_3	0.08808358	0.07774698899960399	0.0520412991144787	315.0	63.0	6.0
UCHL5	4	K562	UCHL5_4	0.10842037	0.0879131531714142	0.06415163076239117	315.0	63.0	14.0
UCHL5	5	K562	UCHL5_5	0.026374312	-0.022581029660850287	0.07414498530048524	315.0	63.0	18.0
UCHL5	6	K562	UCHL5_6	0.017422674	-0.018177308688494525	0.08579437968356488	315.0	63.0	15.0
UPF1	1	K562	UPF1_1	6.3828666e-05	-0.0	0.0009444119846776179	315.0	16.0	0.0
UPF1	2	K562	UPF1_2	0.00025455013	-0.02240499458299408	0.0020614053029396713	315.0	16.0	2.0
UPF1	3	K562	UPF1_3	0.001337556	0.0	0.0013760196847689254	315.0	16.0	3.0
UPF1	4	K562	UPF1_4	0.00011968625	-0.0	0.002509530178964373	315.0	16.0	2.0
UPF1	5	K562	UPF1_5	0.0001343104	-0.0	0.0030598454331938123	315.0	16.0	1.0
UPF1	6	K562	UPF1_6	0.001201114	0.009020136099382675	0.013606293815861275	315.0	16.0	11.0
UTP18	1	K562	UTP18_1	0.0	0.0	0.0006978892747184555	1395.0	11.0	1.0
UTP18	2	K562	UTP18_2	7.4553395e-06	0.0	0.0011810552623027876	1395.0	11.0	5.0
UTP18	3	K562	UTP18_3	0.0	0.0	0.0007228965878138746	1395.0	11.0	3.0
UTP18	4	K562	UTP18_4	0.0	-0.0	0.00029638297001978204	1395.0	11.0	0.0
UTP18	5	K562	UTP18_5	4.791253e-07	-0.0	0.0006078938208009904	1395.0	11.0	2.0
UTP18	6	K562	UTP18_6	6.2501954e-06	0.0	0.00026303988589255654	1395.0	11.0	0.0
UTP3	1	K562	UTP3_1	0.0	0.0	0.0	122.0	0.0	0.0
UTP3	2	K562	UTP3_2	0.0	0.0	0.0	122.0	0.0	0.0
UTP3	3	K562	UTP3_3	0.0	0.0	5.433687783696004e-05	122.0	0.0	0.0
UTP3	4	K562	UTP3_4	0.0	0.0	0.0	122.0	0.0	0.0
UTP3	5	K562	UTP3_5	0.0	0.0	0.0	122.0	0.0	0.0
UTP3	6	K562	UTP3_6	0.0	0.0	0.0	122.0	0.0	0.0
WDR3	1	K562	WDR3_1	0.0	0.0	1.7597738844924557e-05	300.0	0.0	0.0
WDR3	2	K562	WDR3_2	0.0	0.0	0.0	300.0	0.0	0.0
WDR3	3	K562	WDR3_3	0.0	0.0	3.5658576080505025e-05	300.0	0.0	0.0
WDR3	4	K562	WDR3_4	0.0	0.0	0.0	300.0	0.0	0.0
WDR3	5	K562	WDR3_5	0.0	0.0	0.0	300.0	0.0	0.0
WDR3	6	K562	WDR3_6	0.0	0.0	0.0	300.0	0.0	0.0
WDR43	1	K562	WDR43_1	4.1720083e-05	-0.0	0.00019928667411225968	300.0	0.0	0.0
WDR43	2	K562	WDR43_2	0.0	0.0	0.0003329677428815989	300.0	0.0	0.0
WDR43	3	K562	WDR43_3	3.8905378e-06	-0.0	0.0002665903068875852	300.0	0.0	0.0
WDR43	4	K562	WDR43_4	0.0	-0.0	0.00013213740746715282	300.0	0.0	0.0
WDR43	5	K562	WDR43_5	0.0	0.0	0.0003292629557563516	300.0	0.0	0.0
WDR43	6	K562	WDR43_6	0.0	0.0	0.00019465569020570058	300.0	0.0	0.0
WRN	1	K562	WRN_1	0.0	0.0	0.000277704668263327	100.0	0.0	0.0
WRN	2	K562	WRN_2	3.5887526e-06	0.0	0.0001438692333637692	100.0	0.0	0.0
WRN	3	K562	WRN_3	0.0	-0.0	0.00012627149451884464	100.0	0.0	0.0
WRN	4	K562	WRN_4	3.9211756e-07	-0.0	0.00010342530724648644	100.0	0.0	0.0
WRN	5	K562	WRN_5	6.4462583e-06	-0.0	0.00025655650842337384	100.0	0.0	0.0
WRN	6	K562	WRN_6	0.00012091161	0.0	0.00013723148976436782	100.0	0.0	0.0
XRCC6	1	K562	XRCC6_1	1.882634e-05	-0.0	0.001728283193927854	0.0	0.0	0.0
XRCC6	2	K562	XRCC6_2	0.00018493034	-0.0	0.0023866547393103384	0.0	0.0	0.0
XRCC6	3	K562	XRCC6_3	0.0003932181	-0.0	0.0013507036394130691	0.0	0.0	0.0
XRCC6	4	K562	XRCC6_4	0.0	-0.0	0.0008027038771369096	0.0	0.0	0.0
XRCC6	5	K562	XRCC6_5	6.0610928e-05	0.0	0.001221190456159633	0.0	0.0	0.0
XRCC6	6	K562	XRCC6_6	1.6346912e-05	-0.0	0.000700667865062391	0.0	0.0	0.0
XRN2	1	K562	XRN2_1	0.0007346028	-0.011972679568861342	0.0026555605381512032	317.0	5.0	1.0
XRN2	2	K562	XRN2_2	0.007875899	-0.05639064668908913	0.009873875153304863	317.0	5.0	4.0
XRN2	3	K562	XRN2_3	0.00014280045	-0.010868420044560626	0.0024061048717178867	317.0	5.0	2.0
XRN2	4	K562	XRN2_4	0.00044314243	-0.001824674429315086	0.0023199685710558874	317.0	5.0	1.0
XRN2	5	K562	XRN2_5	0.00020781295	0.0	0.0032801259010158063	317.0	5.0	0.0
XRN2	6	K562	XRN2_6	0.0001220739	0.0	0.0009433314217660875	317.0	5.0	0.0
YBX3	1	K562	YBX3_1	0.003693765	0.005311867545826114	0.05057250538544837	114.0	12.0	4.0
YBX3	2	K562	YBX3_2	0.023612821	-0.02914803420868838	0.06351471610910907	114.0	12.0	6.0
YBX3	3	K562	YBX3_3	0.10890402	0.10479394604192195	0.05442363160214291	114.0	12.0	1.0
YBX3	4	K562	YBX3_4	0.123873234	0.11036592482652514	0.0573524201907811	114.0	12.0	0.0
YBX3	5	K562	YBX3_5	0.010146036	-0.016539198717480618	0.07178410970492143	114.0	12.0	3.0
YBX3	6	K562	YBX3_6	0.033878904	-0.04860885029723813	0.06658042745525118	114.0	12.0	2.0
YWHAG	1	K562	YWHAG_1	1.7984434e-05	0.0	0.00032710182993329065	0.0	0.0	0.0
YWHAG	2	K562	YWHAG_2	4.443352e-05	-0.006421867308911655	0.0003318871799700684	0.0	0.0	0.0
YWHAG	3	K562	YWHAG_3	0.0005970238	-0.0020490648094106012	0.00040876151281894936	0.0	0.0	0.0
YWHAG	4	K562	YWHAG_4	1.2915402e-05	-0.0	0.00035998181566986026	0.0	0.0	0.0
YWHAG	5	K562	YWHAG_5	4.027626e-07	0.0	0.0004110770047722289	0.0	0.0	0.0
YWHAG	6	K562	YWHAG_6	0.0	-0.0	0.00012071431383097372	0.0	0.0	0.0
ZC3H11A	1	K562	ZC3H11A_1	0.0	-0.0	0.00029437621032693973	0.0	0.0	0.0
ZC3H11A	2	K562	ZC3H11A_2	0.0	-0.0	0.0001417081075407083	0.0	0.0	0.0
ZC3H11A	3	K562	ZC3H11A_3	0.00029266282	-0.0	0.00042682235005452984	0.0	0.0	0.0
ZC3H11A	4	K562	ZC3H11A_4	2.8741486e-05	0.0	0.0004834747198447694	0.0	0.0	0.0
ZC3H11A	5	K562	ZC3H11A_5	0.0013918539	0.012349441646836863	0.001542272007014397	0.0	0.0	0.0
ZC3H11A	6	K562	ZC3H11A_6	0.001755159	0.023286407269265872	0.004533115780000478	0.0	0.0	0.0
ZC3H8	1	K562	ZC3H8_1	0.00014909667	-0.0	0.0010912141745155412	467.0	5.0	1.0
ZC3H8	2	K562	ZC3H8_2	8.0758264e-07	0.0	0.0009289753716557543	467.0	5.0	1.0
ZC3H8	3	K562	ZC3H8_3	5.8570906e-05	0.0	0.0018127214671574481	467.0	5.0	0.0
ZC3H8	4	K562	ZC3H8_4	4.8530837e-05	-0.0	0.0009323714265205643	467.0	5.0	3.0
ZC3H8	5	K562	ZC3H8_5	7.0355425e-05	-0.0	0.0017745930329934449	467.0	5.0	2.0
ZC3H8	6	K562	ZC3H8_6	3.0227343e-07	0.0	0.0011043352955841252	467.0	5.0	1.0
ZNF622	1	K562	ZNF622_1	0.012869674	-0.010365897457082688	0.061619100030024215	0.0	0.0	0.0
ZNF622	2	K562	ZNF622_2	0.005474173	-0.00731662995773027	0.0855370513444904	0.0	0.0	0.0
ZNF622	3	K562	ZNF622_3	0.06727771	0.06971229900865458	0.04589335924626106	0.0	0.0	0.0
ZNF622	4	K562	ZNF622_4	0.08660577	0.08108249662663351	0.05589798251186111	0.0	0.0	0.0
ZNF622	5	K562	ZNF622_5	0.01996309	-0.025372161918412135	0.06069614493744698	0.0	0.0	0.0
ZNF622	6	K562	ZNF622_6	0.003371961	-0.0016173687882215764	0.07539751208107927	0.0	0.0	0.0
ZNF800	1	K562	ZNF800_1	0.0003270458	0.0	0.011286479610935606	0.0	0.0	0.0
ZNF800	2	K562	ZNF800_2	0.0037801699	-0.021222302965536392	0.012723473917140892	0.0	0.0	0.0
ZNF800	3	K562	ZNF800_3	0.00912626	0.0032913385638378796	0.011952415096698803	0.0	0.0	0.0
ZNF800	4	K562	ZNF800_4	0.010219887	0.01994274341123945	0.012162970498317023	0.0	0.0	0.0
ZNF800	5	K562	ZNF800_5	0.0014773732	-0.007061526111825397	0.01870037611307628	0.0	0.0	0.0
ZNF800	6	K562	ZNF800_6	0.0014409788	-0.005665712257377488	0.015552541985657843	0.0	0.0	0.0
ZRANB2	1	K562	ZRANB2_1	0.0	0.0	0.001054783767783943	157.0	0.0	0.0
ZRANB2	2	K562	ZRANB2_2	6.1434657e-06	0.0	0.0008953235552680915	157.0	0.0	0.0
ZRANB2	3	K562	ZRANB2_3	0.00010451266	0.0	0.0013246157634061195	157.0	0.0	0.0
ZRANB2	4	K562	ZRANB2_4	1.2280729e-05	-0.0	0.00044210459694617486	157.0	0.0	0.0
ZRANB2	5	K562	ZRANB2_5	0.0	-0.0	0.0010847307970463585	157.0	0.0	0.0
ZRANB2	6	K562	ZRANB2_6	0.0	0.0	0.0003411491477831866	157.0	0.0	0.0
