Cell Line	Interaction Column	Feature 1	Feature 2	Both - #	Both - Mean	Both - Median	Both - Median Abs. Dev.	XOR_1st_Feature - #	XOR_1st_Feature - Mean	XOR_1st_Feature - Median	XOR_1st_Feature - Median Abs. Dev.	XOR_2nd_Feature - #	XOR_2nd_Feature - Mean	XOR_2nd_Feature - Median	XOR_2nd_Feature - Median Abs. Dev.
HepG2	QKI_3-PCBP2_6-interaction-shap	QKI_3	PCBP2_6	49	0.7509795918367349	0.964	0.03600000000000003	22712	0.6501836033814724	0.932	0.06799999999999995	31625	0.7876121106719368	0.991	0.009000000000000008
HepG2	QKI_3-PTBP1_4-interaction-shap	QKI_3	PTBP1_4	200	0.6948150000000001	0.6975	0.07450000000000001	22561	0.650006870262843	0.935	0.06499999999999995	10498	0.737038674033149	0.984	0.016000000000000014
HepG2	QKI_3-PTBP1_5-interaction-shap	QKI_3	PTBP1_5	4	0.84175	0.8365	0.02350000000000002	22757	0.6503669640110734	0.933	0.06699999999999995	5773	0.789055950112593	0.99	0.010000000000000009
HepG2	QKI_3-PTBP1_6-interaction-shap	QKI_3	PTBP1_6	11	0.016454545454545454	0.01	0.01	22750	0.6507071208791209	0.933	0.06699999999999995	7925	0.6977675709779179	0.973	0.027000000000000024
HepG2	QKI_3-RBFOX2_3-interaction-shap	QKI_3	RBFOX2_3	1185	0.3621738396624473	0.041	0.041	21576	0.6662306266221728	0.94	0.06000000000000005	34919	0.8006333228328417	0.981	0.019000000000000017
HepG2	QKI_3-RBFOX2_4-interaction-shap	QKI_3	RBFOX2_4	230	0.18803478260869563	0.031	0.031	22531	0.6551205006435578	0.936	0.06399999999999995	51291	0.7452108167124837	0.968	0.03200000000000003
HepG2	QKI_3-RBFOX2_5-interaction-shap	QKI_3	RBFOX2_5	13	0.18830769230769231	0.098	0.045999999999999985	22748	0.6506646738174784	0.933	0.06699999999999995	30568	0.7913059408531797	0.984	0.016000000000000014
HepG2	QKI_3-RBFOX2_6-interaction-shap	QKI_3	RBFOX2_6	349	0.6080716332378223	0.997	0.0030000000000000027	22412	0.6510597447795824	0.931	0.06899999999999995	30986	0.8228863034918995	0.99	0.010000000000000009
HepG2	QKI_4-HNRNPK_5-interaction-shap	QKI_4	HNRNPK_5	209	0.5055263157894737	0.534	0.10999999999999999	21409	0.5254788173198188	0.552	0.44799999999999995	12096	0.8713351521164021	0.995	0.0050000000000000044
HepG2	QKI_4-HNRNPK_6-interaction-shap	QKI_4	HNRNPK_6	16	0.32175	0.023	0.023	21602	0.5254366725303212	0.55	0.44999999999999996	13496	0.83713218731476	0.993	0.007000000000000006
HepG2	QKI_4-PCBP1_6-interaction-shap	QKI_4	PCBP1_6	11	0.016454545454545454	0.01	0.01	21607	0.5255449622807424	0.55	0.44999999999999996	12787	0.7749342300774223	0.995	0.0050000000000000044
HepG2	QKI_4-PCBP2_5-interaction-shap	QKI_4	PCBP2_5	54	0.9376296296296296	1.0	0.0	21564	0.5242533388981636	0.545	0.45499999999999996	18156	0.8487513218770656	0.993	0.007000000000000006
HepG2	QKI_4-PCBP2_6-interaction-shap	QKI_4	PCBP2_6	11	0.016454545454545454	0.01	0.01	21607	0.5255449622807424	0.55	0.44999999999999996	31663	0.7878233269115371	0.991	0.009000000000000008
HepG2	QKI_4-PTBP1_6-interaction-shap	QKI_4	PTBP1_6	29	0.6242758620689656	0.986	0.014000000000000012	21589	0.5251529482606883	0.549	0.45099999999999996	7907	0.6970892879726824	0.972	0.028000000000000025
HepG2	QKI_4-RBFOX2_4-interaction-shap	QKI_4	RBFOX2_4	1713	0.5812837127845883	0.563	0.3400000000000001	19905	0.5204668173825672	0.545	0.45499999999999996	49808	0.7482757187600386	0.97	0.030000000000000027
HepG2	QKI_4-RBFOX2_5-interaction-shap	QKI_4	RBFOX2_5	267	0.575561797752809	0.57	0.14799999999999996	21351	0.524657205751487	0.546	0.45399999999999996	30314	0.792947581975325	0.984	0.016000000000000014
HepG2	QKI_4-RBFOX2_6-interaction-shap	QKI_4	RBFOX2_6	9	0.6283333333333334	0.623	0.256	21609	0.5252430006016012	0.549	0.45099999999999996	31326	0.8205489689076166	0.99	0.010000000000000009
HepG2	QKI_5-HNRNPK_6-interaction-shap	QKI_5	HNRNPK_6	143	0.7236363636363636	0.999	0.0010000000000000009	20676	0.7290703230798993	0.959	0.041000000000000036	13369	0.8377293739247512	0.993	0.007000000000000006
HepG2	QKI_5-PCBP2_6-interaction-shap	QKI_5	PCBP2_6	64	0.9995	1.0	0.0	20755	0.7281989881956156	0.959	0.041000000000000036	31610	0.7871263207845619	0.991	0.009000000000000008
HepG2	QKI_5-RBFOX2_5-interaction-shap	QKI_5	RBFOX2_5	1049	0.5247206863679695	0.543	0.4129999999999999	19770	0.7398738492665655	0.964	0.03600000000000003	29532	0.8005098198564269	0.986	0.014000000000000012
HepG2	QKI_5-RBFOX2_6-interaction-shap	QKI_5	RBFOX2_6	147	0.04931292517006803	0.017	0.017	20672	0.7338665344427244	0.96	0.040000000000000036	31188	0.8241286071565986	0.99	0.010000000000000009
HepG2	QKI_6-RBFOX2_6-interaction-shap	QKI_6	RBFOX2_6	845	0.6053633136094674	0.972	0.028000000000000025	9916	0.7900366075030254	0.985	0.015000000000000013	30490	0.8264558871761233	0.991	0.009000000000000008
HepG2	RBFOX2_1-DGCR8_2-interaction-shap	RBFOX2_1	DGCR8_2	895	0.9857173184357542	0.993	0.007000000000000006	22302	0.8563738678145457	0.994	0.006000000000000005	14703	0.6995943684962251	0.965	0.03500000000000003
HepG2	RBFOX2_1-DGCR8_4-interaction-shap	RBFOX2_1	DGCR8_4	88	0.9995227272727273	1.0	0.0	23109	0.8608381582933057	0.994	0.006000000000000005	3768	0.6174317940552017	0.904	0.09599999999999997
HepG2	RBFOX2_1-DGCR8_5-interaction-shap	RBFOX2_1	DGCR8_5	49	0.9801632653061224	1.0	0.0	23148	0.8611127959218938	0.994	0.006000000000000005	1710	0.7783766081871344	0.985	0.015000000000000013
HepG2	RBFOX2_1-FUBP3_6-interaction-shap	RBFOX2_1	FUBP3_6	12	0.9987499999999999	1.0	0.0	23185	0.8612931636834161	0.994	0.006000000000000005	25986	0.8753504964211498	0.996	0.0040000000000000036
HepG2	RBFOX2_1-PCBP1_2-interaction-shap	RBFOX2_1	PCBP1_2	501	0.7925129740518961	0.993	0.007000000000000006	22696	0.8628841205498766	0.994	0.006000000000000005	7476	0.7194242910647404	0.978	0.02200000000000002
HepG2	RBFOX2_1-PCBP1_3-interaction-shap	RBFOX2_1	PCBP1_3	701	0.9963495007132668	0.999	0.0010000000000000009	22496	0.8571579836415363	0.993	0.007000000000000006	9906	0.8988438320209974	0.998	0.0020000000000000018
HepG2	RBFOX2_1-PCBP1_4-interaction-shap	RBFOX2_1	PCBP1_4	771	0.9958054474708171	0.999	0.0010000000000000009	22426	0.8567422188531169	0.993	0.007000000000000006	8314	0.9406831849891749	0.998	0.0020000000000000018
HepG2	RBFOX2_1-PCBP1_5-interaction-shap	RBFOX2_1	PCBP1_5	1151	0.995070373588184	0.998	0.0020000000000000018	22046	0.8543836070035381	0.993	0.007000000000000006	11897	0.8779335126502479	0.999	0.0010000000000000009
HepG2	RBFOX2_1-PCBP1_6-interaction-shap	RBFOX2_1	PCBP1_6	368	0.9948342391304349	0.997	0.0030000000000000027	22829	0.8592127557054624	0.994	0.006000000000000005	12430	0.7677526950925182	0.995	0.0050000000000000044
HepG2	RBFOX2_1-PCBP2_2-interaction-shap	RBFOX2_1	PCBP2_2	2383	0.8958845992446496	0.985	0.015000000000000013	20814	0.8574120303641779	0.995	0.0050000000000000044	35528	0.700757430758838	0.976	0.02400000000000002
HepG2	RBFOX2_1-PCBP2_3-interaction-shap	RBFOX2_1	PCBP2_3	832	0.7678834134615383	0.985	0.015000000000000013	22365	0.8648418511066399	0.994	0.006000000000000005	25851	0.7628734671772852	0.975	0.025000000000000022
HepG2	RBFOX2_1-PCBP2_4-interaction-shap	RBFOX2_1	PCBP2_4	95	0.9871473684210528	1.0	0.0	23102	0.8608470262314951	0.994	0.006000000000000005	21786	0.8122118332874324	0.989	0.01100000000000001
HepG2	RBFOX2_1-PCBP2_5-interaction-shap	RBFOX2_1	PCBP2_5	94	0.9846702127659575	1.0	0.0	23103	0.8608625719603514	0.994	0.006000000000000005	18116	0.8483109958048135	0.993	0.007000000000000006
HepG2	RBFOX2_1-PCBP2_6-interaction-shap	RBFOX2_1	PCBP2_6	317	0.9899589905362777	0.994	0.006000000000000005	22880	0.8595826048951049	0.994	0.006000000000000005	31357	0.7855092642791083	0.99	0.010000000000000009
HepG2	RBFOX2_1-QKI_4-interaction-shap	RBFOX2_1	QKI_4	4	0.999	1.0	0.0	23193	0.8613405337817445	0.994	0.006000000000000005	21614	0.5251982511335246	0.549	0.45099999999999996
HepG2	RBFOX2_1-QKI_5-interaction-shap	RBFOX2_1	QKI_5	153	0.9897320261437909	1.0	0.0	23044	0.8605119770873112	0.994	0.006000000000000005	20666	0.727102922674925	0.958	0.04200000000000004
HepG2	RBFOX2_1-QKI_6-interaction-shap	RBFOX2_1	QKI_6	14	0.996642857142857	1.0	0.0	23183	0.8612825777509382	0.994	0.006000000000000005	10747	0.7752472317856146	0.984	0.016000000000000014
HepG2	RBFOX2_1-SF3B4_1-interaction-shap	RBFOX2_1	SF3B4_1	7065	0.8359156404812456	0.996	0.0040000000000000036	16132	0.8725094842548972	0.993	0.007000000000000006	218369	0.8524600515640959	0.994	0.006000000000000005
HepG2	RBFOX2_1-SF3B4_2-interaction-shap	RBFOX2_1	SF3B4_2	584	0.9917465753424659	0.997	0.0030000000000000027	22613	0.8579970371025517	0.994	0.006000000000000005	9897	0.9483613216126098	0.999	0.0010000000000000009
HepG2	RBFOX2_1-SF3B4_3-interaction-shap	RBFOX2_1	SF3B4_3	6226	0.9513562479922905	0.998	0.0020000000000000018	16971	0.8283497142183726	0.991	0.009000000000000008	247822	0.952600580255183	0.999	0.0010000000000000009
HepG2	RBFOX2_1-SF3B4_4-interaction-shap	RBFOX2_1	SF3B4_4	236	0.9961822033898304	1.0	0.0	22961	0.859978572361831	0.994	0.006000000000000005	15285	0.7471134445534838	0.989	0.01100000000000001
HepG2	RBFOX2_1-SF3B4_5-interaction-shap	RBFOX2_1	SF3B4_5	8196	0.8902224255734504	0.993	0.007000000000000006	15001	0.8455972268515433	0.995	0.0050000000000000044	381317	0.800677328836637	0.988	0.01200000000000001
HepG2	RBFOX2_1-SF3B4_6-interaction-shap	RBFOX2_1	SF3B4_6	220	0.9896954545454546	0.993	0.007000000000000006	22977	0.860135526831179	0.994	0.006000000000000005	12698	0.8461893211529375	0.992	0.008000000000000007
HepG2	RBFOX2_1-SUPV3L1_1-interaction-shap	RBFOX2_1	SUPV3L1_1	196	0.9948928571428572	1.0	0.0	23001	0.8602264249380461	0.994	0.006000000000000005	1332	0.8352372372372373	0.993	0.007000000000000006
HepG2	RBFOX2_1-SUPV3L1_2-interaction-shap	RBFOX2_1	SUPV3L1_2	621	0.7990595813204509	0.97	0.030000000000000027	22576	0.8630780917788802	0.995	0.0050000000000000044	10975	0.9546299772209565	0.997	0.0030000000000000027
HepG2	RBFOX2_1-SUPV3L1_3-interaction-shap	RBFOX2_1	SUPV3L1_3	194	0.989319587628866	0.992	0.008000000000000007	23003	0.8602851367212974	0.994	0.006000000000000005	2776	0.8741628242074928	0.989	0.01100000000000001
HepG2	RBFOX2_1-SUPV3L1_4-interaction-shap	RBFOX2_1	SUPV3L1_4	100	0.9972899999999999	1.0	0.0	23097	0.8607757717452483	0.994	0.006000000000000005	5389	0.951771757283355	1.0	0.0
HepG2	RBFOX2_1-SUPV3L1_5-interaction-shap	RBFOX2_1	SUPV3L1_5	42	0.9937857142857143	1.0	0.0	23155	0.8611240768732455	0.994	0.006000000000000005	2696	0.9210404302670623	0.986	0.014000000000000012
HepG2	RBFOX2_1-SUPV3L1_6-interaction-shap	RBFOX2_1	SUPV3L1_6	399	0.7115563909774436	0.993	0.007000000000000006	22798	0.863986139135012	0.994	0.006000000000000005	6388	0.9460970569818409	0.992	0.008000000000000007
HepG2	RBFOX2_2-DGCR8_3-interaction-shap	RBFOX2_2	DGCR8_3	559	0.8869230769230769	1.0	0.0	56871	0.8082329130839971	0.987	0.013000000000000012	3546	0.4736156232374507	0.385	0.382
HepG2	RBFOX2_2-DGCR8_4-interaction-shap	RBFOX2_2	DGCR8_4	516	0.8608197674418605	0.947	0.05300000000000005	56914	0.8085290262501317	0.988	0.01200000000000001	3340	0.5898976047904191	0.875	0.125
HepG2	RBFOX2_2-DGCR8_5-interaction-shap	RBFOX2_2	DGCR8_5	36	0.9971666666666665	1.0	0.0	57394	0.8088808237794892	0.988	0.01200000000000001	1723	0.7795438189204875	0.984	0.016000000000000014
HepG2	RBFOX2_2-DGCR8_6-interaction-shap	RBFOX2_2	DGCR8_6	698	0.5460730659025788	0.8445	0.15549999999999997	56732	0.8122337481491927	0.988	0.01200000000000001	1613	0.9279950402975822	0.993	0.007000000000000006
HepG2	RBFOX2_2-FUBP3_3-interaction-shap	RBFOX2_2	FUBP3_3	210	0.5224809523809524	0.5355000000000001	0.10300000000000001	57220	0.8100503844809507	0.988	0.01200000000000001	1033	0.576516940948693	0.916	0.08399999999999996
HepG2	RBFOX2_2-FUBP3_5-interaction-shap	RBFOX2_2	FUBP3_5	4	0.9935	1.0	0.0	57426	0.8089859993731063	0.988	0.01200000000000001	1022	0.8751399217221135	0.996	0.0040000000000000036
HepG2	RBFOX2_2-FUBP3_6-interaction-shap	RBFOX2_2	FUBP3_6	4	0.99425	1.0	0.0	57426	0.808985947131961	0.988	0.01200000000000001	25994	0.8753891667307839	0.996	0.0040000000000000036
HepG2	RBFOX2_2-PCBP1_3-interaction-shap	RBFOX2_2	PCBP1_3	223	0.9913766816143499	0.994	0.006000000000000005	57207	0.8082879193105739	0.988	0.01200000000000001	10384	0.9034390408320493	0.999	0.0010000000000000009
HepG2	RBFOX2_2-PCBP1_4-interaction-shap	RBFOX2_2	PCBP1_4	1106	0.8539511754068715	0.9815	0.01849999999999996	56324	0.8081161494212058	0.988	0.01200000000000001	7979	0.9580318335631032	0.999	0.0010000000000000009
HepG2	RBFOX2_2-PCBP1_5-interaction-shap	RBFOX2_2	PCBP1_5	832	0.9838377403846154	0.999	0.0010000000000000009	56598	0.8064286900597195	0.987	0.013000000000000012	12216	0.8817573673870333	0.999	0.0010000000000000009
HepG2	RBFOX2_2-PCBP1_6-interaction-shap	RBFOX2_2	PCBP1_6	791	0.7399557522123893	0.991	0.009000000000000008	56639	0.8099630819753173	0.988	0.01200000000000001	12007	0.7765436828516697	0.995	0.0050000000000000044
HepG2	RBFOX2_2-PCBP2_3-interaction-shap	RBFOX2_2	PCBP2_3	1715	0.5745906705539359	0.769	0.23099999999999998	55715	0.8162143228932961	0.988	0.01200000000000001	24968	0.7759731656520346	0.977	0.02300000000000002
HepG2	RBFOX2_2-PCBP2_4-interaction-shap	RBFOX2_2	PCBP2_4	1213	0.8239579554822754	0.981	0.019000000000000017	56217	0.8086760766316239	0.988	0.01200000000000001	20668	0.8123265434488098	0.99	0.010000000000000009
HepG2	RBFOX2_2-PCBP2_5-interaction-shap	RBFOX2_2	PCBP2_5	1233	0.7563803730738037	0.971	0.029000000000000026	56197	0.8101533355873088	0.988	0.01200000000000001	16977	0.8557427107262768	0.994	0.006000000000000005
HepG2	RBFOX2_2-PCBP2_6-interaction-shap	RBFOX2_2	PCBP2_6	964	0.7732520746887966	0.969	0.031000000000000028	56466	0.8096091276166191	0.988	0.01200000000000001	30710	0.7880044285249104	0.991	0.009000000000000008
HepG2	RBFOX2_2-QKI_3-interaction-shap	RBFOX2_2	QKI_3	238	0.2537899159663865	0.0365	0.0365	57192	0.8113093089942648	0.988	0.01200000000000001	22523	0.6545915730586511	0.936	0.06399999999999995
HepG2	RBFOX2_2-QKI_4-interaction-shap	RBFOX2_2	QKI_4	24	0.9995416666666667	1.0	0.0	57406	0.8089191896317457	0.988	0.01200000000000001	21594	0.5247588218949709	0.546	0.45399999999999996
HepG2	RBFOX2_2-QKI_5-interaction-shap	RBFOX2_2	QKI_5	239	0.3888200836820083	0.037	0.037	57191	0.8107547691070274	0.988	0.01200000000000001	20580	0.7329839650145772	0.96	0.040000000000000036
HepG2	RBFOX2_2-QKI_6-interaction-shap	RBFOX2_2	QKI_6	27	0.9968888888888889	1.0	0.0	57403	0.808910475062279	0.988	0.01200000000000001	10734	0.7749784795975404	0.984	0.016000000000000014
HepG2	RBFOX2_2-SF3B4_2-interaction-shap	RBFOX2_2	SF3B4_2	802	0.9564850374064838	0.9895	0.010499999999999954	56628	0.8069100621600623	0.988	0.01200000000000001	9679	0.9503059200330614	0.999	0.0010000000000000009
HepG2	RBFOX2_2-SF3B4_3-interaction-shap	RBFOX2_2	SF3B4_3	10746	0.9220938954029406	0.994	0.006000000000000005	46684	0.7829659626424471	0.985	0.015000000000000013	243302	0.9539161371464272	0.999	0.0010000000000000009
HepG2	RBFOX2_2-SF3B4_4-interaction-shap	RBFOX2_2	SF3B4_4	605	0.9324198347107439	0.978	0.02200000000000002	56825	0.8076848218213815	0.988	0.01200000000000001	14916	0.7435380799141862	0.99	0.010000000000000009
HepG2	RBFOX2_2-SF3B4_5-interaction-shap	RBFOX2_2	SF3B4_5	16114	0.7899213106615366	0.982	0.018000000000000016	41316	0.8164394423467904	0.99	0.010000000000000009	373399	0.8031069927878756	0.988	0.01200000000000001
HepG2	RBFOX2_2-SF3B4_6-interaction-shap	RBFOX2_2	SF3B4_6	661	0.6764009077155825	0.987	0.013000000000000012	56769	0.8105427786291814	0.988	0.01200000000000001	12257	0.8579215142367627	0.993	0.007000000000000006
HepG2	RBFOX2_2-SUPV3L1_2-interaction-shap	RBFOX2_2	SUPV3L1_2	1360	0.9437529411764706	0.986	0.014000000000000012	56070	0.8057303370786517	0.988	0.01200000000000001	10236	0.9466369675654552	0.997	0.0030000000000000027
HepG2	RBFOX2_2-SUPV3L1_3-interaction-shap	RBFOX2_2	SUPV3L1_3	209	0.871043062200957	0.886	0.061999999999999944	57221	0.8087722339700459	0.988	0.01200000000000001	2761	0.8824904020282508	0.992	0.008000000000000007
HepG2	RBFOX2_2-SUPV3L1_4-interaction-shap	RBFOX2_2	SUPV3L1_4	66	0.994530303030303	1.0	0.0	57364	0.8087853880482532	0.988	0.01200000000000001	5423	0.9520907246911304	1.0	0.0
HepG2	RBFOX2_2-SUPV3L1_5-interaction-shap	RBFOX2_2	SUPV3L1_5	4	0.9984999999999999	1.0	0.0	57426	0.8089856510988054	0.988	0.01200000000000001	2734	0.9220446232626188	0.987	0.013000000000000012
HepG2	RBFOX2_2-SUPV3L1_6-interaction-shap	RBFOX2_2	SUPV3L1_6	417	0.9870887290167866	1.0	0.0	57013	0.807696279795836	0.988	0.01200000000000001	6370	0.9287226059654631	0.991	0.009000000000000008
HepG2	RBFOX2_3-DGCR8_4-interaction-shap	RBFOX2_3	DGCR8_4	421	0.9244703087885986	0.945	0.05500000000000005	35683	0.7846114115965585	0.98	0.020000000000000018	3435	0.5895892285298399	0.877	0.123
HepG2	RBFOX2_3-DGCR8_5-interaction-shap	RBFOX2_3	DGCR8_5	114	0.9736578947368423	0.9904999999999999	0.009500000000000064	35990	0.7856486246179495	0.98	0.020000000000000018	1645	0.7708541033434649	0.984	0.016000000000000014
HepG2	RBFOX2_3-DGCR8_6-interaction-shap	RBFOX2_3	DGCR8_6	406	0.9219113300492611	0.943	0.052999999999999936	35698	0.78469928287299	0.98	0.020000000000000018	1905	0.7893538057742783	0.985	0.015000000000000013
HepG2	RBFOX2_3-FUBP3_6-interaction-shap	RBFOX2_3	FUBP3_6	48	0.9990833333333334	1.0	0.0	36056	0.7859589250055469	0.98	0.020000000000000018	25950	0.875178689788054	0.996	0.0040000000000000036
HepG2	RBFOX2_3-PCBP1_4-interaction-shap	RBFOX2_3	PCBP1_4	778	0.82026735218509	0.994	0.006000000000000005	35326	0.7854929230595028	0.979	0.02100000000000002	8307	0.957076923076923	0.998	0.0020000000000000018
HepG2	RBFOX2_3-PCBP1_5-interaction-shap	RBFOX2_3	PCBP1_5	683	0.8573674963396777	1.0	0.0	35421	0.7848708111007595	0.979	0.02100000000000002	12365	0.8899732308936514	0.999	0.0010000000000000009
HepG2	RBFOX2_3-PCBP1_6-interaction-shap	RBFOX2_3	PCBP1_6	794	0.48833879093198984	0.1105	0.098	35310	0.7929410931747382	0.98	0.020000000000000018	12004	0.7931959346884373	0.995	0.0050000000000000044
HepG2	RBFOX2_3-PCBP2_4-interaction-shap	RBFOX2_3	PCBP2_4	1448	0.763042817679558	0.979	0.02100000000000002	34656	0.7872115939519853	0.98	0.020000000000000018	20433	0.8165095678559192	0.99	0.010000000000000009
HepG2	RBFOX2_3-PCBP2_5-interaction-shap	RBFOX2_3	PCBP2_5	834	0.8235323741007194	0.991	0.009000000000000008	35270	0.7853605046781968	0.98	0.020000000000000018	17376	0.8502379719152854	0.993	0.007000000000000006
HepG2	RBFOX2_3-PCBP2_6-interaction-shap	RBFOX2_3	PCBP2_6	1030	0.42384368932038835	0.253	0.225	35074	0.7968846438957633	0.981	0.019000000000000017	30644	0.7997804464169169	0.991	0.009000000000000008
HepG2	RBFOX2_3-QKI_4-interaction-shap	RBFOX2_3	QKI_4	415	0.010132530120481927	0.004	0.004	35689	0.7952670570764101	0.981	0.019000000000000017	21203	0.5353688628967599	0.589	0.41100000000000003
HepG2	RBFOX2_3-QKI_5-interaction-shap	RBFOX2_3	QKI_5	93	0.9851505376344086	1.0	0.0	36011	0.7857285829329926	0.98	0.020000000000000018	20726	0.7278837691788094	0.959	0.041000000000000036
HepG2	RBFOX2_3-QKI_6-interaction-shap	RBFOX2_3	QKI_6	6	0.9996666666666667	1.0	0.0	36098	0.7862067981605628	0.98	0.020000000000000018	10755	0.7754102278010228	0.984	0.016000000000000014
HepG2	RBFOX2_3-SF3B4_3-interaction-shap	RBFOX2_3	SF3B4_3	10922	0.8969391137154367	0.994	0.006000000000000005	25182	0.7382305615121912	0.969	0.031000000000000028	243126	0.9550692069132876	0.999	0.0010000000000000009
HepG2	RBFOX2_3-SF3B4_4-interaction-shap	RBFOX2_3	SF3B4_4	1729	0.733600925390399	0.983	0.017000000000000015	34375	0.7888900363636363	0.98	0.020000000000000018	13792	0.7530693155452435	0.991	0.009000000000000008
HepG2	RBFOX2_3-SF3B4_5-interaction-shap	RBFOX2_3	SF3B4_5	11827	0.7476513908852626	0.978	0.02200000000000002	24277	0.8050425505622604	0.981	0.019000000000000017	377686	0.8042809820856479	0.988	0.01200000000000001
HepG2	RBFOX2_3-SF3B4_6-interaction-shap	RBFOX2_3	SF3B4_6	49	0.9627959183673469	0.969	0.031000000000000028	36055	0.7860023297739566	0.98	0.020000000000000018	12869	0.8481986168311447	0.992	0.008000000000000007
HepG2	RBFOX2_3-SUPV3L1_3-interaction-shap	RBFOX2_3	SUPV3L1_3	754	0.9706061007957559	0.989	0.01100000000000001	35350	0.7823098727015558	0.979	0.02100000000000002	2216	0.8514291516245487	0.99	0.010000000000000009
HepG2	RBFOX2_3-SUPV3L1_4-interaction-shap	RBFOX2_3	SUPV3L1_4	184	0.9859347826086955	1.0	0.0	35920	0.7852193485523387	0.98	0.020000000000000018	5305	0.951444863336475	1.0	0.0
HepG2	RBFOX2_3-SUPV3L1_5-interaction-shap	RBFOX2_3	SUPV3L1_5	4	0.997	1.0	0.0	36100	0.78621891966759	0.98	0.020000000000000018	2734	0.9220468178493051	0.987	0.013000000000000012
HepG2	RBFOX2_3-SUPV3L1_6-interaction-shap	RBFOX2_3	SUPV3L1_6	560	0.7919821428571429	0.998	0.0020000000000000018	35544	0.7861518399729913	0.98	0.020000000000000018	6227	0.9449283764252449	0.992	0.008000000000000007
HepG2	RBFOX2_4-DGCR8_5-interaction-shap	RBFOX2_4	DGCR8_5	170	0.7943764705882352	0.8314999999999999	0.13600000000000007	51351	0.7425524722011255	0.968	0.03200000000000003	1589	0.7828873505349276	0.988	0.01200000000000001
HepG2	RBFOX2_4-DGCR8_6-interaction-shap	RBFOX2_4	DGCR8_6	68	0.9968823529411767	1.0	0.0	51453	0.7423875770120304	0.968	0.03200000000000003	2243	0.8070561747659384	0.976	0.02400000000000002
HepG2	RBFOX2_4-FUBP3_6-interaction-shap	RBFOX2_4	FUBP3_6	232	0.7478060344827587	0.7545	0.08650000000000002	51289	0.7427004815847451	0.968	0.03200000000000003	25766	0.8765563921446867	0.996	0.0040000000000000036
HepG2	RBFOX2_4-PCBP1_5-interaction-shap	RBFOX2_4	PCBP1_5	386	0.7493445595854921	0.997	0.0030000000000000027	51135	0.7426734917375575	0.967	0.03300000000000003	12662	0.8925015005528352	0.999	0.0010000000000000009
HepG2	RBFOX2_4-PCBP1_6-interaction-shap	RBFOX2_4	PCBP1_6	1132	0.7931643109540636	0.963	0.03700000000000003	50389	0.741590307408363	0.968	0.03200000000000003	11666	0.7724501114349391	0.996	0.0040000000000000036
HepG2	RBFOX2_4-PCBP2_5-interaction-shap	RBFOX2_4	PCBP2_5	1730	0.77388612716763	0.966	0.03400000000000003	49791	0.7416407182020848	0.968	0.03200000000000003	16480	0.8569015776699029	0.995	0.0050000000000000044
HepG2	RBFOX2_4-PCBP2_6-interaction-shap	RBFOX2_4	PCBP2_6	1358	0.5783541973490427	0.919	0.08099999999999996	50163	0.747173235253075	0.969	0.031000000000000028	30316	0.7969265734265735	0.992	0.008000000000000007
HepG2	RBFOX2_4-QKI_5-interaction-shap	RBFOX2_4	QKI_5	728	0.5980508241758241	0.6875	0.25749999999999995	50793	0.7447970192743093	0.969	0.031000000000000028	20091	0.7337791548454532	0.963	0.03700000000000003
HepG2	RBFOX2_4-QKI_6-interaction-shap	RBFOX2_4	QKI_6	215	0.0892	0.004	0.004	51306	0.7454620902038748	0.968	0.03200000000000003	10546	0.7895274985776598	0.986	0.014000000000000012
HepG2	RBFOX2_4-SF3B4_4-interaction-shap	RBFOX2_4	SF3B4_4	1240	0.7079096774193548	0.99	0.010000000000000009	50281	0.7435820289970367	0.967	0.03300000000000003	14281	0.7546334290315804	0.99	0.010000000000000009
HepG2	RBFOX2_4-SF3B4_5-interaction-shap	RBFOX2_4	SF3B4_5	16576	0.7259557794401544	0.979	0.02100000000000002	34945	0.7506771498068393	0.962	0.038000000000000034	372937	0.8059664152390351	0.988	0.01200000000000001
HepG2	RBFOX2_4-SF3B4_6-interaction-shap	RBFOX2_4	SF3B4_6	566	0.6247508833922261	0.9875	0.012499999999999956	50955	0.7440338926503777	0.967	0.03300000000000003	12352	0.8588921632124352	0.993	0.007000000000000006
HepG2	RBFOX2_4-SUPV3L1_4-interaction-shap	RBFOX2_4	SUPV3L1_4	868	0.962955069124424	0.984	0.016000000000000014	50653	0.7389495390203936	0.967	0.03300000000000003	4621	0.9506561350357066	1.0	0.0
HepG2	RBFOX2_4-SUPV3L1_5-interaction-shap	RBFOX2_4	SUPV3L1_5	500	0.951076	0.968	0.03200000000000003	51021	0.7406816408929656	0.968	0.03200000000000003	2238	0.9156952636282395	0.991	0.009000000000000008
HepG2	RBFOX2_4-SUPV3L1_6-interaction-shap	RBFOX2_4	SUPV3L1_6	298	0.8769832214765101	0.958	0.03500000000000003	51223	0.741942389161119	0.968	0.03200000000000003	6489	0.9348494375096316	0.993	0.007000000000000006
HepG2	RBFOX2_5-PCBP1_6-interaction-shap	RBFOX2_5	PCBP1_6	855	0.9964608187134504	1.0	0.0	29726	0.7851414250151383	0.982	0.018000000000000016	11943	0.7583765385581513	0.993	0.007000000000000006
