,Counts
ENSE00003587485,6
ENSE00003685852,6
ENSE00002150091,6
ENSE00001482279,6
ENSE00003658719,6
ENSE00001161503,6
ENSE00003521421,6
ENSE00003480152,6
ENSE00003535339,6
ENSE00003681802,6
ENSE00001380635,6
ENSE00003500010,6
ENSE00000920688,6
ENSE00003738472,6
ENSE00003682485,6
ENSE00003502026,6
ENSE00003517291,6
ENSE00003636577,6
ENSE00003494573,6
ENSE00001239131,6
ENSE00001543519,6
ENSE00000857045,6
ENSE00001165974,6
ENSE00003680330,6
ENSE00000987601,6
ENSE00001718191,6
ENSE00003548638,6
ENSE00003624039,6
ENSE00003536438,6
ENSE00003591670,6
ENSE00000661978,6
ENSE00003644444,6
ENSE00000957938,6
ENSE00003521085,6
ENSE00003488347,6
ENSE00003655106,6
ENSE00003477142,6
ENSE00000964738,6
ENSE00001170857,6
ENSE00003638867,6
ENSE00003476337,6
ENSE00000732854,6
ENSE00001103317,6
ENSE00003564878,6
ENSE00003460566,6
ENSE00003687047,6
ENSE00001608909,6
ENSE00003474296,6
ENSE00003679718,6
ENSE00000962886,6
ENSE00003578479,6
ENSE00003532840,6
ENSE00003520191,6
ENSE00003670531,6
ENSE00003574170,6
ENSE00003661688,6
ENSE00001154695,6
ENSE00003462147,6
ENSE00003750645,6
ENSE00003606685,6
ENSE00003494536,6
ENSE00003539137,6
ENSE00003592677,6
ENSE00001489229,6
ENSE00003671220,6
ENSE00000958006,6
ENSE00000851667,6
ENSE00003483531,6
ENSE00001163809,6
ENSE00001035908,6
ENSE00000923407,6
ENSE00001163328,6
ENSE00003691887,6
ENSE00003492188,6
ENSE00001037776,6
ENSE00000747541,6
ENSE00003837475,6
ENSE00000886040,6
ENSE00003619721,6
ENSE00003686313,6
ENSE00003511398,6
ENSE00003653997,6
ENSE00003592125,6
ENSE00003684641,6
ENSE00000999689,6
ENSE00002469197,6
ENSE00003599494,6
ENSE00003502070,6
ENSE00001787101,6
ENSE00000726197,6
ENSE00001111769,6
ENSE00003484299,6
ENSE00000769287,6
ENSE00003465724,6
ENSE00003587020,6
ENSE00003592919,6
ENSE00000821060,6
ENSE00003603244,6
ENSE00003611502,6
ENSE00003515254,6
ENSE00000935036,6
ENSE00000743349,6
ENSE00003507376,6
ENSE00003574748,6
ENSE00003790712,6
ENSE00003693348,6
ENSE00001705636,6
ENSE00001712868,6
ENSE00003650761,6
ENSE00003511933,6
ENSE00003723871,6
ENSE00000662207,6
ENSE00001482250,6
ENSE00003502282,6
ENSE00003604201,6
ENSE00000806975,6
ENSE00001705669,6
ENSE00000689623,6
ENSE00003651383,6
ENSE00003558348,6
ENSE00003561068,6
ENSE00003550060,6
ENSE00001610954,6
ENSE00001086798,6
ENSE00001241736,6
ENSE00001301323,6
ENSE00002871966,6
ENSE00001338196,6
ENSE00001507299,6
ENSE00001379417,6
ENSE00001101063,6
ENSE00003513960,6
ENSE00003532016,6
ENSE00003604421,6
ENSE00003660683,6
ENSE00001021573,6
ENSE00002186815,6
ENSE00003510458,6
ENSE00001081112,6
ENSE00003615074,6
ENSE00001151954,6
ENSE00003574747,6
ENSE00000556996,6
ENSE00001191285,6
ENSE00001801761,6
ENSE00001783379,6
ENSE00001099676,6
ENSE00003544586,6
ENSE00001222819,6
ENSE00003522510,6
ENSE00003519254,6
ENSE00003600416,6
ENSE00001175150,6
ENSE00003788320,6
ENSE00003620643,6
ENSE00003566875,6
ENSE00003555464,6
ENSE00001166140,6
ENSE00000808157,6
ENSE00003538476,6
ENSE00003536376,6
ENSE00001325924,6
ENSE00003565123,6
ENSE00003682357,6
ENSE00003787260,6
ENSE00003662909,6
ENSE00003479119,6
ENSE00003657456,6
ENSE00003771413,6
ENSE00003467502,6
ENSE00001459560,6
ENSE00001153301,6
ENSE00003685315,6
ENSE00002346874,6
ENSE00003475110,6
ENSE00003551690,6
ENSE00001936758,6
ENSE00003511591,6
ENSE00003477096,6
ENSE00003577954,6
ENSE00001063987,6
ENSE00003704155,6
ENSE00003570009,6
ENSE00000956524,6
ENSE00003509145,6
ENSE00001139103,6
ENSE00003665859,6
ENSE00001106151,6
ENSE00000860014,6
ENSE00003501268,6
ENSE00003620710,6
ENSE00003568368,6
ENSE00003623292,6
ENSE00000798894,6
ENSE00001374313,6
ENSE00003673412,6
ENSE00003612550,6
ENSE00003791241,6
ENSE00003494782,6
ENSE00000687745,6
ENSE00003584202,6
ENSE00003739618,6
ENSE00003610842,6
ENSE00003497159,6
ENSE00003590938,6
ENSE00001223564,6
ENSE00003525485,6
ENSE00001072376,6
ENSE00003488529,6
ENSE00003688836,6
ENSE00000779137,6
ENSE00003597100,6
ENSE00001157695,6
ENSE00003463150,6
ENSE00003643344,6
ENSE00003591196,6
ENSE00003685718,6
ENSE00003580499,6
ENSE00003488699,6
ENSE00003597217,6
ENSE00002087623,6
ENSE00003564031,6
ENSE00003315747,6
ENSE00003490536,6
ENSE00001051212,6
ENSE00003675210,6
ENSE00000983678,6
ENSE00000806006,6
ENSE00003656610,6
ENSE00000924281,6
ENSE00000669188,6
ENSE00002160578,6
ENSE00000817991,6
ENSE00003686448,6
ENSE00003796261,6
ENSE00003678391,6
ENSE00003480632,6
ENSE00003599830,6
ENSE00001008073,6
ENSE00003529618,6
ENSE00003530156,6
ENSE00003605144,6
ENSE00003566405,6
ENSE00001168824,6
ENSE00000757686,6
ENSE00000753620,6
ENSE00003598406,6
ENSE00003637487,6
ENSE00003661610,6
ENSE00000780565,6
ENSE00003511881,6
ENSE00003672249,6
ENSE00001254921,6
ENSE00003474631,6
ENSE00003515532,6
ENSE00003837777,6
ENSE00001769445,6
ENSE00002507390,6
ENSE00003653365,6
ENSE00003590600,6
ENSE00001016869,6
ENSE00001093211,6
ENSE00001164200,6
ENSE00003590705,6
ENSE00000806182,6
ENSE00003529347,6
ENSE00001593990,6
ENSE00002388119,6
ENSE00003569911,6
ENSE00003547873,6
ENSE00003796325,6
ENSE00003500859,6
ENSE00001425011,6
ENSE00003521496,6
ENSE00003471814,6
ENSE00003637545,6
ENSE00003604266,6
ENSE00003514991,6
ENSE00003496723,6
ENSE00003689673,6
ENSE00003590269,6
ENSE00003190505,6
ENSE00002187452,6
ENSE00003728688,6
ENSE00000969623,6
ENSE00001742203,6
ENSE00000746239,6
ENSE00001034836,6
ENSE00003694032,6
ENSE00000751525,6
ENSE00003550694,6
ENSE00001803334,6
ENSE00003561446,6
ENSE00003521212,6
ENSE00001130365,6
ENSE00003822748,6
ENSE00003471578,6
ENSE00003638079,6
ENSE00003577029,6
ENSE00003537960,6
ENSE00001157143,6
ENSE00003459272,6
ENSE00003499953,6
ENSE00003683728,6
ENSE00000783598,6
ENSE00002293852,6
ENSE00003652984,6
ENSE00001149273,6
ENSE00003639888,6
ENSE00001336723,6
ENSE00001224746,6
ENSE00000922697,6
ENSE00001101581,6
ENSE00002199628,6
ENSE00002391501,6
ENSE00003552003,6
ENSE00003691994,6
ENSE00003515208,6
ENSE00003699344,6
ENSE00003636650,6
ENSE00000747019,6
ENSE00001097839,6
ENSE00003550869,6
ENSE00002163123,6
ENSE00001094605,6
ENSE00003466918,6
ENSE00003589524,6
ENSE00001483113,6
ENSE00003627784,6
ENSE00003611180,6
ENSE00003586358,6
ENSE00003569570,6
ENSE00003474809,6
ENSE00001619008,6
ENSE00003671173,6
ENSE00003510929,6
ENSE00000661091,6
ENSE00003459351,6
ENSE00003672161,6
ENSE00003523428,6
ENSE00003840716,6
ENSE00003614266,6
ENSE00003641194,6
ENSE00003529112,6
ENSE00003592256,6
ENSE00001167373,6
ENSE00000894247,6
ENSE00000964860,6
ENSE00000826292,6
ENSE00000833477,6
ENSE00003570764,6
ENSE00003476092,6
ENSE00002441138,6
ENSE00000560807,6
ENSE00003495355,6
ENSE00000808459,6
ENSE00003535018,6
ENSE00003480352,6
ENSE00003540284,6
ENSE00003485737,6
ENSE00003698401,6
ENSE00001120127,6
ENSE00000962695,6
ENSE00002492895,6
ENSE00001093591,6
ENSE00003670624,6
ENSE00003473188,6
ENSE00003670622,6
ENSE00003478142,6
ENSE00003325710,6
ENSE00001205451,6
ENSE00001025548,6
ENSE00003509629,6
ENSE00003729974,6
ENSE00000657245,6
ENSE00003642524,6
ENSE00003661254,6
ENSE00003838963,6
ENSE00001985494,6
ENSE00000743564,6
ENSE00003796614,6
ENSE00001169644,6
ENSE00001982050,6
ENSE00000908055,6
ENSE00003560683,6
ENSE00003460142,6
ENSE00003504990,6
ENSE00003737773,6
ENSE00001469250,6
ENSE00003690936,6
ENSE00000743570,6
ENSE00003541258,6
ENSE00003484812,6
ENSE00003791247,6
ENSE00001884814,6
ENSE00001801398,6
ENSE00001184355,6
ENSE00003480394,6
ENSE00000671190,6
ENSE00003614755,6
ENSE00003565108,6
ENSE00003671008,6
ENSE00003630026,6
ENSE00001066872,6
ENSE00001037625,6
ENSE00003480109,6
ENSE00000666438,6
ENSE00000918403,6
ENSE00002714833,6
ENSE00003642311,6
ENSE00003491371,6
ENSE00003789941,6
ENSE00003639562,6
ENSE00003663789,6
ENSE00001015017,6
ENSE00003651321,6
ENSE00000882278,6
ENSE00001596103,6
ENSE00001836226,6
ENSE00000977732,6
ENSE00000845254,6
ENSE00003633187,6
ENSE00000694594,6
ENSE00003618908,6
ENSE00000728678,6
ENSE00003609869,6
ENSE00003559678,6
ENSE00001032561,6
ENSE00003626963,6
ENSE00001128743,6
ENSE00003655416,6
ENSE00000778159,6
ENSE00003663498,6
ENSE00003459053,6
ENSE00003526605,6
ENSE00003578033,6
ENSE00001170689,6
ENSE00003614987,6
ENSE00003699579,6
ENSE00001787993,6
ENSE00003559828,6
ENSE00003670650,6
ENSE00000854380,6
ENSE00001118199,6
ENSE00000779870,6
ENSE00000962416,6
ENSE00003509290,6
ENSE00003472036,6
ENSE00003461874,6
ENSE00000762914,6
ENSE00003682346,6
ENSE00003667286,6
ENSE00001072387,6
ENSE00003637437,6
ENSE00000829986,6
ENSE00003526470,6
ENSE00003496837,6
ENSE00003634801,6
ENSE00003689825,6
ENSE00001368685,6
ENSE00003489414,6
ENSE00003545421,6
ENSE00003481257,6
ENSE00003745538,6
ENSE00003671477,6
ENSE00000692210,6
ENSE00000835901,6
ENSE00000771909,6
ENSE00001028543,6
ENSE00001650977,6
ENSE00000972025,6
ENSE00001284587,6
ENSE00001493153,6
ENSE00003618961,6
ENSE00003699500,6
ENSE00003463883,6
ENSE00002156581,6
ENSE00003690765,6
ENSE00000751547,6
ENSE00003720913,6
ENSE00003748775,6
ENSE00003501246,6
ENSE00003517853,6
ENSE00001372313,6
ENSE00003653346,6
ENSE00003630508,6
ENSE00003476328,6
ENSE00003576817,6
ENSE00003499664,6
ENSE00001166336,6
ENSE00000785346,6
ENSE00003536700,6
ENSE00003520123,6
ENSE00001368460,6
ENSE00003479693,6
ENSE00003563918,6
ENSE00003573012,6
ENSE00001034409,6
ENSE00001737264,6
ENSE00003799518,6
ENSE00003681259,6
ENSE00001040626,6
ENSE00003785649,6
ENSE00000916826,6
ENSE00000844726,6
ENSE00003481418,6
ENSE00001745705,6
ENSE00000892424,6
ENSE00001207561,6
ENSE00001303935,6
ENSE00000828762,6
ENSE00003504093,6
ENSE00000870771,6
ENSE00003485753,6
ENSE00003727026,6
ENSE00002241390,6
ENSE00001799868,6
ENSE00003543583,6
ENSE00003496703,6
ENSE00002243739,6
ENSE00002731611,6
ENSE00003589798,6
ENSE00001306788,6
ENSE00001396559,6
ENSE00003484934,6
ENSE00003636280,6
ENSE00003821352,6
ENSE00000680543,6
ENSE00000985240,6
ENSE00003477153,6
ENSE00003786064,6
ENSE00003688029,6
ENSE00003565568,6
ENSE00003550484,6
ENSE00001013097,6
ENSE00001050575,6
ENSE00003654800,6
ENSE00001082304,6
ENSE00000751384,6
ENSE00001155807,6
ENSE00001036142,6
ENSE00003818392,6
ENSE00000921755,6
ENSE00002225764,6
ENSE00003477438,6
ENSE00003840822,6
ENSE00003527812,6
ENSE00003489035,6
ENSE00003517215,6
ENSE00003645537,6
ENSE00003663885,6
ENSE00003640738,6
ENSE00003648167,6
ENSE00000742794,6
ENSE00003525597,6
ENSE00001082295,6
ENSE00000917080,6
ENSE00000881982,6
ENSE00003645670,6
ENSE00003522954,6
ENSE00003538237,6
ENSE00003548893,6
ENSE00003460690,6
ENSE00003574812,6
ENSE00003693630,6
ENSE00002394950,6
ENSE00003601070,6
ENSE00001081115,6
ENSE00003539336,6
ENSE00000846463,6
ENSE00000837648,6
ENSE00003485325,6
ENSE00003629025,6
ENSE00003562069,6
ENSE00003570097,6
ENSE00001769527,6
ENSE00001000028,6
ENSE00001335262,6
ENSE00003545348,6
ENSE00003668489,6
ENSE00002446703,6
ENSE00001320886,6
ENSE00003627408,6
ENSE00001188023,6
ENSE00001726841,6
ENSE00003564729,6
ENSE00003630745,6
ENSE00003533129,6
ENSE00001165958,6
ENSE00003580334,6
ENSE00002230940,6
ENSE00001663070,6
ENSE00003528188,6
ENSE00000757668,6
ENSE00003465146,6
ENSE00000757672,6
ENSE00003627976,6
ENSE00003648541,6
ENSE00003819270,6
ENSE00003697515,6
ENSE00000863195,6
ENSE00001102270,6
ENSE00003509374,6
ENSE00002499463,6
ENSE00003665483,6
ENSE00003470766,6
ENSE00000836356,6
ENSE00003589627,6
ENSE00003651811,6
ENSE00003635090,6
ENSE00001071328,6
ENSE00001012584,6
ENSE00003689647,6
ENSE00002371009,6
ENSE00000808890,6
ENSE00003690243,6
ENSE00001557891,6
ENSE00001657246,6
ENSE00000796885,6
ENSE00003583325,6
ENSE00003507952,6
ENSE00003458497,6
ENSE00003572147,6
ENSE00003544094,6
ENSE00003542240,6
ENSE00003626462,6
ENSE00003687681,6
ENSE00000781013,6
ENSE00000666008,6
ENSE00003518885,6
ENSE00003610143,6
ENSE00003666375,6
ENSE00002228720,6
ENSE00003626950,6
ENSE00003586011,6
ENSE00003584291,6
ENSE00003483877,6
ENSE00001620554,6
ENSE00003521923,6
ENSE00000747038,6
ENSE00001177071,6
ENSE00001013102,6
ENSE00001174966,6
ENSE00001719041,6
ENSE00003550604,6
ENSE00002520976,6
ENSE00003546168,6
ENSE00001490117,6
ENSE00001094578,6
ENSE00001229310,6
ENSE00001081738,6
ENSE00000805743,6
ENSE00003788264,6
ENSE00003647032,6
ENSE00003628839,6
ENSE00003458332,6
ENSE00003465829,6
ENSE00003628961,6
ENSE00001654779,6
ENSE00003787788,6
ENSE00003575986,6
ENSE00003556693,6
ENSE00001800349,6
ENSE00002245847,6
ENSE00003632712,6
ENSE00003464361,6
ENSE00003522665,6
ENSE00003554444,6
ENSE00003587213,6
ENSE00003687799,6
ENSE00003618065,6
ENSE00003757310,6
ENSE00001195938,6
ENSE00000687751,6
ENSE00003495235,6
ENSE00001064474,6
ENSE00003720972,6
ENSE00003595575,6
ENSE00003521502,6
ENSE00003564740,6
ENSE00003519821,6
ENSE00003587230,6
ENSE00003490883,6
ENSE00001162445,6
ENSE00003588076,6
ENSE00001665347,6
ENSE00001233914,6
ENSE00000933762,6
ENSE00003663972,6
ENSE00003691599,6
ENSE00003567570,6
ENSE00003680121,6
ENSE00003556283,6
ENSE00000739023,6
ENSE00003639432,6
ENSE00001732498,6
ENSE00003565795,6
ENSE00003659356,6
ENSE00003568970,6
ENSE00003651071,6
ENSE00000700586,6
ENSE00001477963,6
ENSE00002308266,6
ENSE00003674332,6
ENSE00000885061,6
ENSE00003747983,6
ENSE00001460472,6
ENSE00003536326,6
ENSE00000866373,6
ENSE00003518852,6
ENSE00000734609,6
ENSE00003697976,6
ENSE00003644251,6
ENSE00003563784,6
ENSE00000942433,6
ENSE00003620511,6
ENSE00003623223,6
ENSE00001002314,6
ENSE00003583577,6
ENSE00003691116,6
ENSE00003616654,6
ENSE00003540929,6
ENSE00000663497,6
ENSE00003741565,6
ENSE00003485239,6
ENSE00003653409,6
ENSE00003505997,6
ENSE00001127369,6
ENSE00003594413,6
ENSE00000680760,6
ENSE00003603010,6
ENSE00003790115,6
ENSE00003538853,6
ENSE00003517163,6
ENSE00003686237,6
ENSE00000661222,6
ENSE00003476165,6
ENSE00003525293,6
ENSE00003593517,6
ENSE00003682723,6
ENSE00002690314,6
ENSE00003603800,6
ENSE00003697069,6
ENSE00003637122,6
ENSE00003569278,6
ENSE00001955909,6
ENSE00003564266,6
ENSE00003619487,6
ENSE00003551415,6
ENSE00000779151,6
ENSE00003549075,6
ENSE00003668605,6
ENSE00000854564,6
ENSE00001634130,6
ENSE00003788962,6
ENSE00003591573,6
ENSE00003615001,6
ENSE00001255558,6
ENSE00000845498,6
ENSE00003598680,6
ENSE00001082301,6
ENSE00003512535,6
ENSE00003611878,6
ENSE00000806231,6
ENSE00003647943,6
ENSE00003528795,6
ENSE00003636933,6
ENSE00003556987,6
ENSE00000757756,6
ENSE00003621241,6
ENSE00003553399,6
ENSE00001608086,6
ENSE00003598998,6
ENSE00003647515,6
ENSE00003635145,6
ENSE00003538502,6
ENSE00003565072,6
ENSE00000869286,6
ENSE00001597111,6
ENSE00003675559,6
ENSE00003624407,6
ENSE00003481138,6
ENSE00003561591,6
ENSE00003654424,6
ENSE00003578981,6
ENSE00003832823,6
ENSE00003474023,6
ENSE00003551859,6
ENSE00001658815,6
ENSE00001161565,6
ENSE00003570004,6
ENSE00003585016,6
ENSE00000851669,6
ENSE00001852027,6
ENSE00001746886,6
ENSE00002274391,6
ENSE00003584171,6
ENSE00003561761,6
ENSE00003593113,6
ENSE00003481274,6
ENSE00001026397,6
ENSE00003705016,6
ENSE00000581630,6
ENSE00003831784,6
ENSE00003569859,6
ENSE00001626343,6
ENSE00003620496,6
ENSE00003473444,6
ENSE00003512087,6
ENSE00001797280,6
ENSE00001018416,6
ENSE00000747283,6
ENSE00000837038,6
ENSE00003805826,6
ENSE00003483126,6
ENSE00000853833,6
ENSE00003617848,6
ENSE00003676218,6
ENSE00003638559,6
ENSE00003563920,6
ENSE00003652336,6
ENSE00003533871,6
ENSE00003810078,6
ENSE00001319112,6
ENSE00000670097,6
ENSE00001147465,6
ENSE00003668581,6
ENSE00002487255,6
ENSE00001482260,6
ENSE00003625346,6
ENSE00003578770,6
ENSE00003833467,6
ENSE00003517750,6
ENSE00003597014,6
ENSE00002983177,6
ENSE00003541092,6
ENSE00003528110,6
ENSE00001311892,6
ENSE00001249703,6
ENSE00000836573,6
ENSE00003533651,6
ENSE00003658388,6
ENSE00003730108,6
ENSE00003702589,6
ENSE00001958887,6
ENSE00002056018,6
ENSE00000932680,6
ENSE00003577169,6
ENSE00003584326,6
ENSE00003483733,6
ENSE00003585325,6
ENSE00003584496,6
ENSE00003601488,6
ENSE00003534890,6
ENSE00003536713,6
ENSE00002431243,6
ENSE00003698429,6
ENSE00002497072,6
ENSE00000469039,6
ENSE00003735550,6
ENSE00003512141,6
ENSE00003741624,6
ENSE00001129038,6
ENSE00001702051,6
ENSE00003605863,6
ENSE00003488274,6
ENSE00003499450,6
ENSE00003720937,6
ENSE00000944763,6
ENSE00000726787,6
ENSE00003587949,6
ENSE00003691007,6
ENSE00003551972,6
ENSE00001762740,6
ENSE00003620200,6
ENSE00001010524,6
ENSE00003639043,6
ENSE00001317539,6
ENSE00003565884,6
ENSE00000503269,6
ENSE00001650836,6
ENSE00003517080,6
ENSE00003477820,6
ENSE00003572669,6
ENSE00003551875,6
ENSE00003594528,6
ENSE00003558178,6
ENSE00000654855,6
ENSE00003609753,6
ENSE00000869761,6
ENSE00003497714,6
ENSE00003677243,6
ENSE00003520452,6
ENSE00002437185,6
ENSE00003580474,6
ENSE00003593476,6
ENSE00003514747,6
ENSE00003532909,6
ENSE00003660117,6
ENSE00003478802,6
ENSE00003655874,6
ENSE00001081726,6
ENSE00001426558,6
ENSE00002521625,6
ENSE00003526864,6
ENSE00001121416,6
ENSE00003586869,6
ENSE00003535253,6
ENSE00001268920,6
ENSE00001518701,6
ENSE00003619042,6
ENSE00001791352,6
ENSE00003538814,6
ENSE00003582908,6
ENSE00003494951,6
ENSE00003585400,6
ENSE00003728831,6
ENSE00003482194,6
ENSE00003488479,6
ENSE00003615026,6
ENSE00001038911,6
ENSE00003797895,6
ENSE00003663994,6
ENSE00003494078,6
ENSE00003503340,6
ENSE00003682158,6
ENSE00000954765,6
ENSE00003633158,6
ENSE00001762822,6
ENSE00003617177,6
ENSE00001034864,6
ENSE00003606963,6
ENSE00003509876,6
ENSE00001722716,6
ENSE00001075935,6
ENSE00000767100,6
ENSE00003596131,6
ENSE00001753484,6
ENSE00000751376,6
ENSE00003599192,6
ENSE00003506285,6
ENSE00003635157,6
ENSE00000789861,6
ENSE00003518230,6
ENSE00003636976,6
ENSE00001639307,6
ENSE00003500392,6
ENSE00001261955,6
ENSE00003585354,6
ENSE00003600131,6
ENSE00003508769,6
ENSE00003460414,6
ENSE00003611205,6
ENSE00001708467,6
ENSE00003752407,6
ENSE00001128757,6
ENSE00003712381,6
ENSE00003690055,6
ENSE00003555866,6
ENSE00003651849,6
ENSE00001360670,6
ENSE00001167852,6
ENSE00003544598,6
ENSE00003603116,6
ENSE00003787030,6
ENSE00001459242,6
ENSE00003591962,6
ENSE00000743559,6
ENSE00003586990,6
ENSE00003684750,6
ENSE00001120946,6
ENSE00002443265,6
ENSE00001435266,6
ENSE00000902624,6
ENSE00003660620,6
ENSE00001493460,6
ENSE00003124065,6
ENSE00003693118,6
ENSE00003530173,6
ENSE00003703936,6
ENSE00003616165,6
ENSE00003601256,6
ENSE00003606372,6
ENSE00002525246,6
ENSE00003628766,6
ENSE00001201544,6
ENSE00003526718,6
ENSE00003559960,6
ENSE00003537074,6
ENSE00003665655,6
ENSE00001651558,6
ENSE00003654541,6
ENSE00003653400,6
ENSE00003506701,6
ENSE00000658448,6
ENSE00003637227,6
ENSE00001293798,6
ENSE00003594761,6
ENSE00003682028,6
ENSE00000774677,6
ENSE00000933934,6
ENSE00003576196,6
ENSE00000741043,6
ENSE00002313596,6
ENSE00001206219,6
ENSE00003592018,6
ENSE00003610091,6
ENSE00003591956,6
ENSE00003616377,6
ENSE00003598748,6
ENSE00001042963,6
ENSE00003696358,6
ENSE00003539285,6
ENSE00001184188,6
ENSE00000796394,6
ENSE00003487439,6
ENSE00001386540,6
ENSE00001673809,6
ENSE00000663630,6
ENSE00003795173,6
ENSE00001596960,6
ENSE00003546308,6
ENSE00000934684,6
ENSE00003692566,6
ENSE00001084645,6
ENSE00003582032,6
ENSE00003549667,6
ENSE00003554002,6
ENSE00000985749,6
ENSE00003661677,6
ENSE00002504102,6
ENSE00001198284,6
ENSE00003660345,6
ENSE00003600319,6
ENSE00003606061,6
ENSE00003520709,6
ENSE00000948119,6
ENSE00003544054,6
ENSE00003611120,6
ENSE00003688550,6
ENSE00001792909,6
ENSE00003659294,6
ENSE00001638237,6
ENSE00003606180,6
ENSE00003554432,6
ENSE00000824430,6
ENSE00001750254,6
ENSE00000712986,6
ENSE00003666300,6
ENSE00000437674,6
ENSE00003612061,6
ENSE00003670830,6
ENSE00003676682,6
ENSE00003499723,6
ENSE00003661794,6
ENSE00001225907,6
ENSE00000900569,6
ENSE00003464859,6
ENSE00002525797,6
ENSE00000944008,6
ENSE00003580831,6
ENSE00003471413,6
ENSE00003548388,6
ENSE00001013094,6
ENSE00001609759,6
ENSE00003555643,6
ENSE00003613009,6
ENSE00001013113,6
ENSE00001075943,6
ENSE00003590416,6
ENSE00001642286,6
ENSE00001317337,6
ENSE00001554765,6
ENSE00000917078,6
ENSE00003522971,6
ENSE00002086584,6
ENSE00000670563,6
ENSE00000853311,6
ENSE00003684886,6
ENSE00003627807,6
ENSE00003639634,6
ENSE00003470000,6
ENSE00003537674,6
ENSE00003525605,6
ENSE00002536249,6
ENSE00001164692,6
ENSE00003473340,6
ENSE00000740004,6
ENSE00003539658,6
ENSE00003590609,6
ENSE00003572979,6
ENSE00001166417,6
ENSE00003738338,6
ENSE00002481794,6
ENSE00001354040,6
ENSE00002467292,6
ENSE00003600614,6
ENSE00003466010,6
ENSE00001650030,6
ENSE00003703816,6
ENSE00001091310,6
ENSE00001865366,6
ENSE00003687381,6
ENSE00003723990,6
ENSE00000856529,6
ENSE00003591486,6
ENSE00003568467,6
ENSE00001316070,6
ENSE00000659647,6
ENSE00003577774,6
ENSE00003626972,6
ENSE00003648337,6
ENSE00003645457,6
ENSE00003786407,6
ENSE00001009262,6
ENSE00001638308,6
ENSE00003493840,6
ENSE00001070828,6
ENSE00003684426,6
ENSE00003580598,6
ENSE00003630677,6
ENSE00003752810,6
ENSE00001082284,6
ENSE00003492919,6
ENSE00003643443,6
ENSE00003568772,6
ENSE00003564128,6
ENSE00003728486,6
ENSE00001088137,6
ENSE00000894253,6
ENSE00001085690,6
ENSE00000660891,6
ENSE00003476330,6
ENSE00001371874,6
ENSE00003673367,6
ENSE00000689524,6
ENSE00003635569,6
ENSE00003720725,6
ENSE00000966895,6
ENSE00003525607,6
ENSE00003553567,6
ENSE00003633064,6
ENSE00003683035,6
ENSE00003621165,6
ENSE00003643061,6
ENSE00001703316,6
ENSE00001208255,6
ENSE00001518490,6
ENSE00003513016,6
ENSE00000757682,6
ENSE00001174139,6
ENSE00002467138,6
ENSE00003624189,6
ENSE00003564043,6
ENSE00003562335,6
ENSE00003804206,6
ENSE00003492307,6
ENSE00003531732,6
ENSE00001082270,6
ENSE00003495174,6
ENSE00003573004,6
ENSE00001170680,6
ENSE00001004539,6
ENSE00003685659,6
ENSE00003507756,6
ENSE00001529401,6
ENSE00003505962,6
ENSE00003568600,6
ENSE00001557027,6
ENSE00000922043,6
ENSE00003492410,6
ENSE00001779745,6
ENSE00003518265,6
ENSE00003512358,6
ENSE00003618710,6
ENSE00002452015,6
ENSE00003528659,6
ENSE00002019072,6
ENSE00003506017,6
ENSE00000765461,6
ENSE00001771710,6
ENSE00000718437,6
ENSE00003554708,6
ENSE00003585788,6
ENSE00002198857,6
ENSE00003822932,6
ENSE00001084573,6
ENSE00003619219,6
ENSE00003460291,6
ENSE00003485343,6
ENSE00001785064,6
ENSE00001612583,6
ENSE00003569337,6
ENSE00003528959,6
ENSE00003549677,6
ENSE00003645897,6
ENSE00003656670,6
ENSE00003500191,6
ENSE00000733044,6
ENSE00003473236,6
ENSE00000921453,6
ENSE00003662198,6
ENSE00001670627,6
ENSE00003603630,6
ENSE00003512616,6
ENSE00003534478,6
ENSE00003479470,6
ENSE00003508151,6
ENSE00003583919,6
ENSE00001710671,6
ENSE00001273581,6
ENSE00003559389,6
ENSE00003646515,6
ENSE00001705179,6
ENSE00003815067,6
ENSE00001870268,6
ENSE00003731328,6
ENSE00003468072,6
ENSE00003642253,6
ENSE00001302769,6
ENSE00002622144,6
ENSE00002140933,6
ENSE00002416886,6
ENSE00003652695,6
ENSE00001368357,6
ENSE00003640230,6
ENSE00003656620,6
ENSE00003539436,6
