Interaction Term	K562 - # Interaction Rows	K562 - Mean PSI (Interaction Rows)	K562 - # Single Binders	K562 - Mean PSI (Single Binders)	K562 - Difference in Mean PSI(Interaction - Single)	K562 - Interaction Beta Coefficient	K562 - Interaction P-value	HepG2 - # Interaction Rows	HepG2 - Mean PSI (Interaction Rows)	HepG2 - # Single Binders	HepG2 - Mean PSI (Single Binders)	HepG2 - Difference in Mean PSI(Interaction - Single)	HepG2 - Interaction Beta Coefficient	HepG2 - Interaction P-value
MBNL1-3_RBFOX2-4_interaction	193.0	0.8627590673575128	21608.0	0.6742011986301368	0.188557868727376	0.24172929939851745	1.8359083566717293e-20							
MBNL1-3_RBFOX2-5_interaction	0.0		24525.0	0.7066173496432213										
MBNL1-3_RBFOX2-6_interaction	0.0		11080.0	0.7612520306859206										
MBNL1-4_RBFOX2-1_interaction	0.0		12571.0	0.7111680455015511										
MBNL1-4_RBFOX2-2_interaction	12.0	0.017291666666666667	18215.0	0.6946388690639581	-0.6773472023972914	-0.5978817806979367	3.256535734995372e-09							
MBNL1-4_RBFOX2-3_interaction	458.0	0.4183897379912664	25652.0	0.7102103149851863	-0.2918205769939199	-0.2631027512470277	2.5474335185366338e-45							
MBNL1-4_RBFOX2-4_interaction	439.0	0.5715626423690205	20143.0	0.6770016382862533	-0.10543899591723271	-0.033150661155722974	0.08013784663696166							
MBNL1-4_RBFOX2-5_interaction	187.0	0.13265508021390374	23178.0	0.7126451376305116	-0.5799900574166079	-0.5419487560755633	1.5332377347688568e-90							
MBNL1-4_RBFOX2-6_interaction	0.0		10107.0	0.7590960720292868										
MBNL1-5_RBFOX2-1_interaction	2.0	0.9862500000000001	12470.0	0.6988226142742582	0.2874273857257419	0.43234736155521075	0.07978343175156911							
MBNL1-5_RBFOX2-2_interaction	109.0	0.04738990825688073	17924.0	0.6929870843561704	-0.6455971760992897	-0.5156390907437417	1.5151444812718438e-50							
MBNL1-5_RBFOX2-3_interaction	147.0	0.09541836734693876	26177.0	0.7010611032585858	-0.6056427359116471	-0.47826690551516343	3.0616637789282564e-57							
MBNL1-5_RBFOX2-4_interaction	129.0	0.11953875968992249	20666.0	0.6719251185522114	-0.5523863588622889	-0.4187267679176063	1.998530053665216e-39							
MBNL1-5_RBFOX2-5_interaction	342.0	0.5892616959064327	22771.0	0.7001192964735848	-0.1108576005671521	0.05815887049616113	0.005382658263936933							
MBNL1-5_RBFOX2-6_interaction	3.0	0.9988333333333334	10004.0	0.7441383946421432	0.2546949386911902	0.3799567645069521	0.05940799479314516							
MBNL1-6_RBFOX2-1_interaction	105.0	0.9798809523809524	11600.0	0.7346400431034483	0.24524090927750408	0.15242626070183993	1.9303100673434536e-05							
MBNL1-6_RBFOX2-2_interaction	8.0	0.9955625	17462.0	0.7115358492727064	0.2840266507272936	0.17938921030390637	0.14712402469443406							
MBNL1-6_RBFOX2-3_interaction	21.0	0.006880952380952382	25765.0	0.7137115078594992	-0.7068305554785468	-0.828865037664117	3.58228353411017e-27							
MBNL1-6_RBFOX2-4_interaction	0.0		20260.0	0.6873732477788747										
MBNL1-6_RBFOX2-5_interaction	21.0	0.3288571428571429	22749.0	0.7183171128401248	-0.3894599699829819	-0.5058449801370848	4.446738409210753e-11							
MBNL1-6_RBFOX2-6_interaction	43.0	0.9708372093023256	9260.0	0.7965656587473003	0.1742715505550253	0.06851976756800195	0.2064520799420278							
NIP7-1_QKI-1_interaction								35.0	0.9933571428571428	10573.0	0.6658502317223115	0.3275069111348313	0.3580919765012478	3.0033632450545076e-09
NIP7-1_QKI-2_interaction								0.0		10888.0	0.6517975753122704			
NIP7-1_QKI-3_interaction								0.0		25650.0	0.5544125341130604			
NIP7-1_QKI-4_interaction								0.0		21263.0	0.4989594836100268			
NIP7-1_QKI-5_interaction								0.0		16322.0	0.6256035105991913			
NIP7-1_QKI-6_interaction								0.0		7281.0	0.6806904958110149			
NIP7-2_QKI-1_interaction								35.0	0.9933571428571428	9083.0	0.6867089067488714	0.3066482361082714	0.12353832515506113	0.043157024315226014
NIP7-2_QKI-2_interaction								0.0		9398.0	0.6697291444988295			
NIP7-2_QKI-3_interaction								2.0	1.0	24156.0	0.5553081636032454	0.4446918363967546	0.2501271719818434	0.31736519379107286
NIP7-2_QKI-4_interaction								0.0		19773.0	0.495965103929601			
NIP7-2_QKI-5_interaction								1.0	1.0	14830.0	0.6342847606203641	0.3657152393796359	0.17421381037759445	0.622563074540889
NIP7-2_QKI-6_interaction								0.0		5791.0	0.7172250043170436			
NIP7-3_QKI-1_interaction								14.0	0.9967142857142858	12352.0	0.6468294203367876	0.3498848653774982	0.4247085455663897	7.459253414474477e-06
NIP7-3_QKI-2_interaction								59.0	0.9871271186440679	12507.0	0.6307081234508675	0.3564189951932004	0.4418196110517559	2.28390333120895e-21
NIP7-3_QKI-3_interaction								158.0	0.9754841772151899	27071.0	0.547464223708027	0.4280199535071628	0.5429948503650717	1.6235773917129544e-79
NIP7-3_QKI-4_interaction								0.0		23000.0	0.5007543913043477			
NIP7-3_QKI-5_interaction								0.0		18059.0	0.6157082894955423			
NIP7-3_QKI-6_interaction								0.0		9018.0	0.6502642492792194			
NIP7-4_QKI-1_interaction								0.0		9030.0	0.691990365448505			
NIP7-4_QKI-2_interaction								0.0		9275.0	0.6723315902964959			
NIP7-4_QKI-3_interaction								112.0	0.9713482142857144	23813.0	0.5518919497753327	0.41945626451038165	0.15342530201726948	2.10286763011683e-05
NIP7-4_QKI-4_interaction								0.0		19650.0	0.4961058015267175			
NIP7-4_QKI-5_interaction								1.0	1.0	14707.0	0.6356295641531243	0.3643704358468757	0.10629460222836412	0.7639403295229689
NIP7-4_QKI-6_interaction								0.0		5668.0	0.7225142907551165			
NIP7-5_QKI-1_interaction								73.0	0.9864999999999999	10873.0	0.6317042214660168	0.35479577853398314	0.48667090414317193	7.523040542064871e-31
NIP7-5_QKI-2_interaction								0.0		11264.0	0.6214268022017047			
NIP7-5_QKI-3_interaction								8.0	0.99675	26010.0	0.5423957324106113	0.4543542675893887	0.6080694994112845	1.1773917835339366e-06
NIP7-5_QKI-4_interaction								7.0	0.9987857142857143	21625.0	0.48547384971098273	0.5133118645747315	0.6759199884790018	4.254008128176953e-07
NIP7-5_QKI-5_interaction								7.0	0.9987857142857143	16684.0	0.6053762287221289	0.39340948556358535	0.5341745499987232	6.619910052295257e-05
NIP7-5_QKI-6_interaction								8.0	0.9996875000000001	7641.0	0.6338296034550451	0.36585789654495493	0.4712582886262362	0.00017055861987099098
NIP7-6_QKI-1_interaction								6.0	0.9996666666666667	9163.0	0.6675210084033614	0.33214565826330533	0.33708617974974925	0.020052281258194228
NIP7-6_QKI-2_interaction								0.0		9420.0	0.6492243630573249			
NIP7-6_QKI-3_interaction								0.0		24182.0	0.5474982631709536			
NIP7-6_QKI-4_interaction								7.0	0.9987857142857143	19781.0	0.4860378140640007	0.5127479002217136	0.5265573758695471	8.509643018312243e-05
NIP7-6_QKI-5_interaction								7.0	0.9987857142857143	14840.0	0.6210268867924529	0.3777588274932614	0.38481376220062335	0.004148368086365526
NIP7-6_QKI-6_interaction								0.0		5813.0	0.6838171340099777			
PCBP1-1_PTBP1-1_interaction	127.0	0.9605433070866143	12934.0	0.6799006107932581	0.28064269629335614	0.3254506338832811	6.8908502665390065e-25	2.0	0.99775	7100.0	0.7427335211267606	0.2550164788732394	0.16109843725262246	0.5198372967823903
PCBP1-1_PTBP1-2_interaction	52.0	0.7616634615384614	11707.0	0.6580410865294268	0.1036223750090346	0.20525904271731998	2.665452762845096e-05	60.0	0.9209916666666665	5038.0	0.706741067884081	0.21425059878258557	0.21735856892609587	3.3174006083792877e-06
PCBP1-1_PTBP1-3_interaction	145.0	0.2784379310344828	20798.0	0.6234938215213002	-0.3450558904868174	-0.2744442171804263	9.457949132482319e-21	60.0	0.9209916666666665	13897.0	0.6405381377275672	0.28045352893909936	0.16274128549686057	0.00044149664805662024
PCBP1-1_PTBP1-4_interaction	0.0		15531.0	0.617845405962269				0.0		10216.0	0.6103696162881754			
PCBP1-1_PTBP1-5_interaction	172.0	0.13170058139534885	15467.0	0.6913477403504235	-0.5596471589550747	-0.5291328013892165	2.117678898083861e-84	0.0		8000.0	0.7394568750000001			
PCBP1-1_PTBP1-6_interaction	46.0	0.008228260869565218	12715.0	0.6588280770743217	-0.6505998162047565	-0.5620954543847066	2.0771103042361064e-27	0.0		5959.0	0.6824142473569391			
PCBP1-1_QKI-1_interaction	0.0		11436.0	0.6864616561734872										
PCBP1-1_QKI-2_interaction	0.0		11328.0	0.6534732962570622										
PCBP1-1_QKI-3_interaction	0.0		16767.0	0.6389922466750164										
PCBP1-1_QKI-4_interaction	0.0		15692.0	0.5939436018353301										
PCBP1-1_QKI-5_interaction	0.0		15689.0	0.6581504557333163										
PCBP1-1_QKI-6_interaction	0.0		10139.0	0.7072716737350824										
PCBP1-1_RBFOX2-1_interaction	379.0	0.792589709762533	17884.0	0.7072990941623798	0.08529061560015316	0.10436771315243132	2.294084576369794e-08	456.0	0.8645877192982456	19476.0	0.7744582049702197	0.09012951432802596	-0.07240837636926946	8.558311460209768e-05
PCBP1-1_RBFOX2-2_interaction	130.0	0.9290538461538462	24050.0	0.6952904158004157	0.2337634303534305	0.2644173884823131	1.349028054914473e-17	179.0	0.9842234636871507	26363.0	0.7237449076357015	0.2604785560514492	0.11064705374511966	5.715720029919045e-05
PCBP1-1_RBFOX2-3_interaction	418.0	0.7928516746411484	31803.0	0.6995806213250324	0.09327105331611596	0.1254020923443979	1.2490246944821376e-12	33.0	0.9829393939393939	47614.0	0.6746282710967362	0.3083111228426577	0.14966091408647703	0.01576932762166542
PCBP1-1_RBFOX2-4_interaction	354.0	0.7334830508474577	26384.0	0.6795556587325652	0.0539273921148925	0.09102696222395541	1.9493078013834247e-06	0.0		31606.0	0.6735657628298424			
PCBP1-1_RBFOX2-5_interaction	475.0	0.7845673684210526	28673.0	0.7021235831618597	0.08244378525919283	0.11309636236028969	1.1664734323837252e-11	28.0	0.9887321428571428	44110.0	0.6886328156880527	0.30009932716909016	0.14108714113779816	0.035877643370419855
PCBP1-1_RBFOX2-6_interaction	196.0	0.8725484693877551	15786.0	0.7373730837450905	0.13517538564266462	0.11812753564148314	3.6976163570490016e-06	10.0	0.9986999999999998	17298.0	0.7466357093305586	0.25206429066944125	0.10304040629899797	0.35811893281225604
PCBP1-2_PTBP1-1_interaction	117.0	0.9545042735042735	22121.0	0.6806855250666788	0.2738187484375947	0.3210437051544736	1.0487328925523815e-22	0.0		9255.0	0.693473473797947			
PCBP1-2_PTBP1-2_interaction	289.0	0.4242179930795848	20400.0	0.6755239215686275	-0.2513059284890427	-0.1489339995239378	4.7009831931362114e-12	8.0	0.9959375	7293.0	0.6575954339777867	0.3383420660222133	0.4411416326573689	0.000434315466176063
PCBP1-2_PTBP1-3_interaction	55.0	0.9899545454545456	30145.0	0.6363331398241832	0.3536214056303625	0.45549870330212117	4.750354801218709e-22	7.0	0.9972142857142858	16154.0	0.6276349201436177	0.3695793655706682	0.39396494883612126	0.0032438669373973284
PCBP1-2_PTBP1-4_interaction	0.0		24698.0	0.6412965827192486				0.0		12367.0	0.5964448936686343			
PCBP1-2_PTBP1-5_interaction	90.0	0.9661944444444446	24798.0	0.6777744777804662	0.2884199666639784	0.33959293529285484	5.266590444262571e-20	7.0	0.8537142857142858	10137.0	0.6949197001085133	0.15879458560577242	0.16641643844548917	0.213997011402066
PCBP1-2_PTBP1-6_interaction	11.0	0.9987272727272728	21952.0	0.6650314322157435	0.33369584051152934	0.4440810951965703	2.4784994773679936e-05	2.0	0.987	8106.0	0.6419018628176658	0.3450981371823342	0.4422271425697846	0.0772355858776409
PCBP1-2_QKI-1_interaction	0.0		20603.0	0.6840441440566907										
PCBP1-2_QKI-2_interaction	0.0		20495.0	0.6657980727006586										
PCBP1-2_QKI-3_interaction	0.0		25934.0	0.6538508907226034										
PCBP1-2_QKI-4_interaction	0.0		24859.0	0.6260569210346353										
PCBP1-2_QKI-5_interaction	113.0	0.035380530973451334	24630.0	0.6723797198538368	-0.6369991888803855	-0.5655262399670233	3.3547496570531133e-65							
PCBP1-2_QKI-6_interaction	0.0		19306.0	0.6948106029213716										
PCBP1-2_RBFOX2-1_interaction	199.0	0.9708165829145728	27411.0	0.6970457480573493	0.27377083485722353	0.28797940510848635	1.8645784386487345e-30	227.0	0.9881850220264317	22085.0	0.7500074258546525	0.23817759617177914	0.2247233645086031	1.6672041981503188e-20
PCBP1-2_RBFOX2-2_interaction	177.0	0.9410649717514125	33123.0	0.6905515049965281	0.2505134667548844	0.2808234365723785	3.0458109370640467e-26	266.0	0.9275413533834587	28340.0	0.7085280522230063	0.21901330116045237	0.21585683661854152	6.792753450313776e-22
PCBP1-2_RBFOX2-3_interaction	275.0	0.9515109090909091	41256.0	0.6939897590653482	0.25752115002556086	0.2889003282507884	8.001599896989267e-42	119.0	0.8579369747899159	49593.0	0.6678993708789548	0.19003760391096114	0.1842358657275308	2.1177641494619176e-08
PCBP1-2_RBFOX2-4_interaction	319.0	0.8791300940438871	35621.0	0.6774319502540637	0.20169814378982343	0.24556297801993948	4.628235655275847e-35	125.0	0.9768159999999999	33507.0	0.6621068284239114	0.31470917157608846	0.31529694693731586	1.0036781771952552e-22
PCBP1-2_RBFOX2-5_interaction	419.0	0.8925572792362768	37952.0	0.6948870020025295	0.1976702772337473	0.22714596733429923	7.205568029548836e-39	333.0	0.9578138138138138	45651.0	0.6776139953122604	0.2801998185015534	0.2860027759366282	1.3651597037598872e-45
PCBP1-2_RBFOX2-6_interaction	333.0	0.8291681681681682	24679.0	0.7161137201669436	0.11305444800122455	0.0774802665127856	8.428496761134493e-05	203.0	0.3225738916256157	19063.0	0.7315223994124744	-0.4089485077868587	-0.4400034710512543	1.853720307969678e-66
PCBP1-3_PTBP1-1_interaction	95.0	0.9839947368421053	14324.0	0.7029120008377548	0.2810827360043504	0.3136856745191652	5.655410314902559e-18	0.0		8311.0	0.685288954397786			
PCBP1-3_PTBP1-2_interaction	5.0	0.7986000000000001	13127.0	0.6850439552068256	0.1135560447931745	0.2074493439168831	0.18394872352977204	60.0	0.9209916666666665	6245.0	0.6370855084067254	0.28390615825994114	0.38791766805513794	8.231249471419815e-17
PCBP1-3_PTBP1-3_interaction	196.0	0.9257755102040817	22022.0	0.6313198392516574	0.2944556709524243	0.36131525336265646	4.456671911302266e-46	326.0	0.7973067484662577	14572.0	0.6114652072467747	0.18584154121948304	0.21879451552990822	5.7053602812872e-26
PCBP1-3_PTBP1-4_interaction	137.0	0.12350364963503649	16583.0	0.6500376891997829	-0.5265340395647464	-0.4322413391774327	3.247525719074384e-46	575.0	0.5421026086956522	10273.0	0.5869907037866251	-0.04488809509097291	-0.007905999713722574	0.6328771286226728
PCBP1-3_PTBP1-5_interaction	150.0	0.19895666666666667	16837.0	0.7065600463265428	-0.5076033796598761	-0.487448770257572	1.8998736474472208e-63	103.0	0.05917961165048545	9001.0	0.702311020997667	-0.6431314093471815	-0.6474852673005626	1.3174961972729692e-73
PCBP1-3_PTBP1-6_interaction	0.0		14133.0	0.678936814547513				9.0	0.9983333333333333	7148.0	0.6248704532736429	0.3734628800596904	0.4662047328763133	8.028326963361017e-05
PCBP1-3_QKI-1_interaction	0.0		12762.0	0.7105495611973045										
PCBP1-3_QKI-2_interaction	0.0		12654.0	0.6812236051841315										
PCBP1-3_QKI-3_interaction	92.0	0.9635869565217389	17909.0	0.6563370930816906	0.30724986344004823	0.37844281476243874	6.820378756298949e-25							
PCBP1-3_QKI-4_interaction	0.0		17018.0	0.6192161828652015										
PCBP1-3_QKI-5_interaction	0.0		17015.0	0.6784237731413459										
PCBP1-3_QKI-6_interaction	0.0		11465.0	0.7316777583951155										
PCBP1-3_RBFOX2-1_interaction	80.0	0.9589812500000001	19808.0	0.7226545335218094	0.2363267164781907	0.23491901014926037	2.2973098598550862e-09	364.0	0.748642857142857	20867.0	0.7545347917764891	-0.005891934633632023	-0.016262646607987857	0.40863855802592797
PCBP1-3_RBFOX2-2_interaction	535.0	0.5197999999999999	24566.0	0.7174452698852072	-0.19764526988520725	-0.20112720053303593	3.178485054165823e-37	136.0	0.9885036764705882	27656.0	0.7080417811686432	0.280461895301945	0.28511701621079316	3.485625206511115e-20
PCBP1-3_RBFOX2-3_interaction	657.0	0.5989185692541857	32651.0	0.7149020091268262	-0.11598343987264048	-0.11996278222035144	4.6492249809682006e-17	747.0	0.8083373493975903	47393.0	0.6624819277108434	0.14585542168674692	0.16814363787685088	5.817023827310277e-31
PCBP1-3_RBFOX2-4_interaction	674.0	0.6141936201780416	27070.0	0.6959153121536756	-0.08172169197563406	-0.07410047507920553	1.734948403255377e-07	96.0	0.9894895833333331	32621.0	0.6595988780233593	0.3298907053099739	0.33908354136175833	2.104104080731519e-20
PCBP1-3_RBFOX2-5_interaction	229.0	0.8888558951965067	30491.0	0.7112882653897872	0.17756762980671947	0.18374006849000263	4.7830956315875265e-15	94.0	0.985627659574468	45185.0	0.6786256943675998	0.3070019652068682	0.31244920327780323	3.00384274699652e-17
PCBP1-3_RBFOX2-6_interaction	262.0	0.7049790076335878	16980.0	0.755621878680801	-0.05064287104721321	-0.09155008039075689	3.754853669426258e-05	15.0	0.9870666666666668	18495.0	0.7203949175452824	0.26667174912138436	0.26032286186200737	0.004477552577854541
PCBP1-4_PTBP1-1_interaction	0.0		17280.0	0.774616087962963				0.0		8579.0	0.7185956987993939			
PCBP1-4_PTBP1-2_interaction	0.0		15903.0	0.7627776834559516				0.0		6633.0	0.6872477008894919			
PCBP1-4_PTBP1-3_interaction	59.0	0.9785	25062.0	0.6895005187135902	0.28899948128640984	0.3137203177729716	5.96100880194884e-12	8.0	0.9995	15476.0	0.6386352416645128	0.36086475833548726	0.33893783672473343	0.006796418354311018
PCBP1-4_PTBP1-4_interaction	388.0	0.721936855670103	18847.0	0.7100911285615749	0.011845727108528159	0.09671467322036426	1.6176545946910428e-07	3.0	0.9978333333333333	11685.0	0.6090699614890885	0.3887633718442448	0.4075601058006146	0.046041104801504
PCBP1-4_PTBP1-5_interaction	191.0	0.9792513089005235	19521.0	0.7536427437119	0.2256085651886235	0.22798821269382688	8.498508956892061e-19	0.0		9475.0	0.7180040633245384			
PCBP1-4_PTBP1-6_interaction	33.0	0.9869848484848486	16833.0	0.7521041109724945	0.23488073751235405	0.3042354279978624	6.11746152977145e-07	0.0		7434.0	0.6663895614743073			
PCBP1-4_QKI-1_interaction	0.0		15528.0	0.7855441138588356										
PCBP1-4_QKI-2_interaction	0.0		15420.0	0.7620038261997407										
PCBP1-4_QKI-3_interaction	0.0		20859.0	0.7220641689438612										
PCBP1-4_QKI-4_interaction	0.0		19784.0	0.6908469723008492										
PCBP1-4_QKI-5_interaction	376.0	0.7805744680851064	19029.0	0.7402535078038782	0.040320960281228224	0.06980803506366391	0.00019303870690488094							
PCBP1-4_QKI-6_interaction	55.0	0.9870999999999999	14121.0	0.8080164294313434	0.17908357056865642	0.12175600539481889	0.010839900128150113							
PCBP1-4_RBFOX2-1_interaction	16.0	0.997125	22702.0	0.7737540965553696	0.2233709034446304	0.176667676800408	0.04303497273707859	302.0	0.9348708609271523	21259.0	0.7617772943224046	0.17309356660474773	0.11321748811863382	1.1006659181290782e-07
PCBP1-4_RBFOX2-2_interaction	778.0	0.4599466580976863	26846.0	0.7671595395962155	-0.3072128814985292	-0.3722467524535183	2.504053679880938e-174	166.0	0.9905753012048192	27864.0	0.717449092018375	0.27312620918644415	0.2177965937402703	9.771819977098227e-15
PCBP1-4_RBFOX2-3_interaction	794.0	0.472294080604534	35143.0	0.7543219702358933	-0.28202788963135933	-0.359358389775913	3.278051256334455e-168	1157.0	0.8453885047536732	46841.0	0.6643288785465725	0.1810596262071007	0.14173345528490547	3.00441494824602e-30
PCBP1-4_RBFOX2-4_interaction	904.0	0.5266758849557521	29376.0	0.7436011029411764	-0.2169252179854243	-0.274850110321679	4.6338894607517895e-110	154.0	0.9601915584415583	32773.0	0.6676353705794404	0.2925561878621179	0.24176370080838652	1.0603740811104486e-16
PCBP1-4_RBFOX2-5_interaction	586.0	0.6683387372013653	32543.0	0.7510551885198047	-0.08271645131843941	-0.1446595936657716	4.1243887954327804e-22	394.0	0.9047411167512689	44853.0	0.6823503444585646	0.22239077229270432	0.17115672182593042	1.008975297963924e-19
PCBP1-4_RBFOX2-6_interaction	302.0	0.742683774834437	19666.0	0.8075451540730195	-0.06486137923858248	-0.14741250924454438	1.0792506167534053e-12	17.0	0.995970588235294	18759.0	0.7350524548216855	0.2609181334136086	0.2006275256810961	0.019714514670590936
