Data Partition	Model	Cell Line	Feature Pair	# Rows - Both Bound	# Rows - Either Bound	R2 - Both	R2 - Either	Difference R2 - (Both vs. Either)
All	xgboost	K562	FAM120A_4-FTO_4	339	8981	0.8213933459217758	0.20905363224601403	0.6123397136757618
All	xgboost	HepG2	BUD13_4-SMNDC1_5	532	61074	0.9564350451668765	0.3444696021774645	0.611965442989412
All	xgboost	HepG2	DKC1_5-RBFOX2_2	214	27786	0.985241802455873	0.37363285705243454	0.6116089454034385
All	xgboost	K562	DDX52_6-GTF2F1_4	220	13305	0.9728469130084977	0.3614781926556172	0.6113687203528805
All	xgboost	HepG2	RBM5_3-TIAL1_5	190	33876	0.9942372788429146	0.38301956228976364	0.6112177165531509
All	xgboost	K562	EXOSC10_1-PTBP1_6	99	10042	0.8370428468663581	0.2258710441174967	0.6111718027488614
All	xgboost	HepG2	RBM22_2-TARDBP_5	789	59921	0.9342746148205736	0.3235129609513284	0.6107616538692452
All	xgboost	K562	EIF4E_5-PRPF8_4	374	163290	0.989652540320015	0.3789954743879804	0.6106570659320346
All	xgboost	K562	KHSRP_1-RPS3_1	163	96800	0.9233540735130783	0.3130399590612083	0.61031411445187
All	xgboost	HepG2	NKRF_3-PCBP2_3	87	31271	0.9124446670180851	0.30219855926111394	0.6102461077569712
All	xgboost	HepG2	FAM120A_3-TARDBP_5	54	31188	0.8750991594201607	0.2650048587928322	0.6100943006273285
All	xgboost	HepG2	DKC1_4-RBM5_3	51	11401	0.9823048500021684	0.37223233789565	0.6100725121065184
All	xgboost	K562	AKAP8L_4-PRPF8_6	121	178194	0.9319326710549496	0.3224026578800995	0.6095300131748501
All	xgboost	HepG2	STAU2_4-TIAL1_5	87	24379	0.9968355131802221	0.3877058085882962	0.609129704591926
All	xgboost	HepG2	DKC1_4-TIAL1_5	261	24723	0.9870315240706223	0.37795093861650064	0.6090805854541217
All	xgboost	HepG2	SDAD1_5-TARDBP_2	56	12932	0.9228336504805501	0.31409663725856396	0.6087370132219861
All	xgboost	K562	FAM120A_5-RBM22_2	51	30051	0.9354335687604816	0.3267188817429002	0.6087146870175814
All	xgboost	HepG2	TARDBP_2-TIAL1_3	137	29724	0.9671784915717162	0.3585292972951446	0.6086491942765716
All	xgboost	K562	DDX55_3-ELAC2_2	457	12625	0.9786108899772368	0.37017395099461303	0.6084369389826237
All	xgboost	K562	RPS6_6-ZNF622_2	413	296303	0.9657229984688765	0.3573574418964204	0.6083655565724562
All	xgboost	HepG2	RBM15_5-SUB1_5	216	12113	0.9413850217586369	0.33338014356547896	0.608004878193158
All	xgboost	HepG2	BCLAF1_4-RBM15_4	858	268585	0.8975100492718604	0.28970988460659475	0.6078001646652657
All	xgboost	HepG2	GTF2F1_3-TIAL1_4	487	36345	0.9531803326239086	0.34543073722949924	0.6077495953944093
All	xgboost	K562	BUD13_1-EIF3G_6	269	91229	0.9340635440950821	0.3263794214314967	0.6076841226635854
All	xgboost	K562	PRPF8_3-SLTM_4	47	141905	0.958505022653711	0.3509169855494917	0.6075880371042193
All	xgboost	HepG2	SRSF7_4-U2AF2_4	907	168287	0.8912908485530024	0.2837937235493647	0.6074971250036377
All	xgboost	K562	PUM1_4-PUM2_4	353	34855	0.7834329285206759	0.1762318393796698	0.6072010891410061
All	xgboost	HepG2	IGF2BP1_3-TARDBP_5	52	23381	0.9850611265607863	0.3780654862721158	0.6069956402886705
All	xgboost	K562	DDX42_5-TIA1_4	337	33604	0.8975616276681315	0.29058069174441115	0.6069809359237204
All	xgboost	K562	ADAT1_3-RBFOX2_3	212	24389	0.9146032620714727	0.3079293104822546	0.6066739515892181
All	xgboost	K562	FAM120A_6-FTO_4	460	10558	0.7051273302722251	0.09903633195777661	0.6060909983144485
All	xgboost	K562	EIF4E_5-PRPF8_3	645	149181	0.9762314966569514	0.3701522834764417	0.6060792131805097
All	xgboost	HepG2	FAM120A_3-GTF2F1_1	608	21480	0.8103789281121611	0.20458025337536212	0.6057986747367989
All	xgboost	HepG2	BCLAF1_1-RBM5_1	286	210880	0.9735725337362915	0.3682949339511642	0.6052775997851273
All	xgboost	HepG2	BCLAF1_2-RBM5_1	290	429641	0.9756053793067907	0.3703717360559333	0.6052336432508574
All	xgboost	HepG2	DKC1_5-IGF2BP1_4	80	18581	0.9964274248563711	0.3913157150839982	0.6051117097723729
All	xgboost	HepG2	AQR_3-NOLC1_5	1532	107389	0.9166101015377196	0.3115175122421573	0.6050925892955623
All	xgboost	K562	NCBP2_2-SRSF9_2	680	7289	0.8475158053711284	0.24271908183941193	0.6047967235317164
All	xgboost	HepG2	BCLAF1_4-TRA2A_3	3351	264252	0.8467846996212938	0.2420004545052189	0.6047842451160749
All	xgboost	K562	PRPF8_3-SRSF9_6	34	140949	0.964087949288115	0.35931085386336903	0.604777095424746
All	xgboost	HepG2	SRSF7_3-U2AF2_6	472	138520	0.889947644392277	0.28517652809118577	0.6047711163010913
All	xgboost	HepG2	DKC1_1-TIAL1_6	209	21817	0.9271413170150109	0.32241838546713675	0.6047229315478742
All	xgboost	HepG2	FUS_3-NKRF_3	215	9742	0.8678506492832078	0.2633404140712373	0.6045102352119704
All	xgboost	HepG2	SUPV3L1_1-U2AF2_2	407	143546	0.9009983933280128	0.296816870647041	0.6041815226809718
All	xgboost	HepG2	DDX59_3-NKRF_3	312	18545	0.876428070469391	0.27230939535929244	0.6041186751100985
All	xgboost	K562	DDX3X_4-DDX55_2	1290	59997	0.9424162773194781	0.3388947320430248	0.6035215452764533
All	xgboost	HepG2	EIF3H_3-U2AF2_4	299	173637	0.9021879692857117	0.29910013592982954	0.6030878333558821
All	xgboost	HepG2	PCBP2_4-SMNDC1_5	277	23645	0.904142330865062	0.30106475533574684	0.6030775755293152
All	xgboost	HepG2	DKC1_5-RBFOX2_3	114	48945	0.9824171962725927	0.3793791732963777	0.603038022976215
All	xgboost	HepG2	FAM120A_5-TIA1_3	152	26421	0.9520067747554483	0.3490133212820876	0.6029934534733606
All	xgboost	HepG2	SUB1_6-U2AF1_5	328	31922	0.9350415707848398	0.33243064061317074	0.6026109301716691
All	xgboost	K562	AKAP8L_2-FAM120A_3	500	7267	0.8224505708516592	0.21990864077822248	0.6025419300734367
All	xgboost	K562	PRPF8_6-ZRANB2_4	124	175072	0.9250177481509384	0.3224985031590457	0.6025192449918927
All	xgboost	K562	FAM120A_3-FAM120A_6	489	7491	0.7268133548306599	0.1247046146082722	0.6021087402223877
All	xgboost	K562	IGF2BP1_6-ZC3H11A_1	84	40941	0.9321789765764287	0.33020679356037363	0.601972183016055
All	xgboost	HepG2	PCBP2_2-TARDBP_4	149	28362	0.9920212812516658	0.39038828842775686	0.6016329928239089
All	xgboost	HepG2	EIF3H_3-U2AF2_1	480	71042	0.9714303431134257	0.3698146768347793	0.6016156662786464
All	xgboost	HepG2	SF3B4_4-SUPV3L1_6	326	81642	0.920848288941539	0.31963899499263637	0.6012092939489027
All	xgboost	HepG2	HLTF_3-SRSF1_4	508	29721	0.9503955496527658	0.34921321203111344	0.6011823376216524
All	xgboost	HepG2	CDC40_3-TIAL1_5	175	28378	0.9844768684782478	0.38346281667045423	0.6010140518077935
All	xgboost	K562	GRWD1_4-TIA1_4	1327	83782	0.9748751852726577	0.37391372938582734	0.6009614558868304
All	xgboost	K562	FTO_1-PRPF8_4	355	154709	0.9556238032671424	0.35492005653966985	0.6007037467274725
All	xgboost	K562	FXR1_5-GPKOW_3	473	30290	0.9705854534730637	0.36993929189210983	0.6006461615809539
All	xgboost	HepG2	FAM120A_5-U2AF2_1	121	79768	0.9636019315594616	0.3629958705776638	0.6006060609817978
All	xgboost	HepG2	FAM120A_3-PCBP1_3	478	17712	0.8287132706270555	0.22811212933103375	0.6006011412960217
All	xgboost	HepG2	GTF2F1_4-LIN28B_6	169	33028	0.9117652062860228	0.3111751333614675	0.6005900729245552
All	xgboost	HepG2	FUS_4-TIAL1_3	69	22983	0.9930091475344923	0.39302840401851225	0.5999807435159801
All	xgboost	HepG2	HLTF_3-PPIG_1	672	208216	0.9626092498763112	0.3629010064248952	0.599708243451416
All	xgboost	HepG2	NOL12_6-RBM22_2	145	47042	0.976929784395733	0.3774320886365341	0.5994976957591989
All	xgboost	HepG2	RBM15_5-SRSF7_5	91	6394	0.9930367042537318	0.3943494454965437	0.5986872587571881
All	xgboost	K562	DGCR8_5-LSM11_3	390	4781	0.7382063108062507	0.13963356538386784	0.5985727454223828
All	xgboost	HepG2	RBFOX2_3-SRSF7_3	220	47394	0.9867156881271637	0.3885499435026276	0.5981657446245361
All	xgboost	K562	PCBP1_4-TIA1_2	333	47721	0.9470152616019814	0.34889976775815135	0.59811549384383
All	xgboost	K562	AGGF1_4-LIN28B_4	436	61177	0.9209752359138258	0.3229724513665089	0.5980027845473169
All	xgboost	K562	HNRNPM_6-NONO_1	61	13516	0.9238689203957046	0.32603185196870155	0.597837068427003
All	xgboost	K562	FAM120A_3-FASTKD2_5	464	5686	0.6437101087366206	0.04588752736236934	0.5978225813742513
All	xgboost	K562	BUD13_1-LARP4_6	57	91758	0.912457995912927	0.31488881939841107	0.5975691765145159
All	xgboost	K562	FTO_1-PRPF8_3	398	141056	0.9407108885442994	0.34316946337816523	0.5975414251661342
All	xgboost	HepG2	FASTKD2_3-U2AF2_1	240	67201	0.9564493839067492	0.358920732492635	0.5975286514141142
All	xgboost	HepG2	PCBP1_4-RPS3_4	1511	38632	0.8240745603228828	0.22663955130178137	0.5974350090211015
All	xgboost	HepG2	EIF3D_3-PPIG_1	347	206318	0.9639138746850058	0.3667116079592373	0.5972022667257685
All	xgboost	K562	NCBP2_2-TIA1_3	37	38811	0.9779299335703437	0.3812118439703611	0.5967180895999826
All	xgboost	K562	GPKOW_1-SMNDC1_5	444	41931	0.9282261128357615	0.33165936449830247	0.596566748337459
All	xgboost	K562	AGGF1_6-LIN28B_4	227	60871	0.9118159720603005	0.31545561419968904	0.5963603578606115
All	xgboost	HepG2	PRPF4_2-SRSF7_3	220	62632	0.986634793310946	0.3904946224398864	0.5961401708710595
All	xgboost	HepG2	TARDBP_3-TARDBP_5	206	31008	0.9621505225134966	0.3661025641117721	0.5960479584017245
All	xgboost	K562	PRPF8_3-SND1_1	1385	158645	0.9598517290532974	0.3639510016023634	0.595900727450934
All	xgboost	K562	DDX21_3-RBFOX2_3	113	24401	0.9059618063190148	0.3100895756139642	0.5958722307050506
All	xgboost	HepG2	AKAP1_6-PPIG_4	763	300237	0.9749177888336581	0.3791315058143019	0.5957862830193562
All	xgboost	HepG2	SUB1_3-SUB1_6	921	22319	0.9440338346612236	0.34832795698706354	0.5957058776741601
All	xgboost	K562	SAFB2_3-SLTM_4	225	3976	0.9092467135137249	0.3135612314959296	0.5956854820177953
All	xgboost	K562	METTL1_5-UTP18_5	237	1779	0.5670772459430184	-0.02856309248945732	0.5956403384324758
All	xgboost	HepG2	FASTKD2_2-U2AF2_1	299	69154	0.9653375650003566	0.3702752152367814	0.5950623497635752
All	xgboost	HepG2	FTO_6-RBM22_2	125	48072	0.9696223422042397	0.37458905130591214	0.5950332908983276
All	xgboost	HepG2	GTF2F1_1-PCBP1_4	426	11080	0.826562226053639	0.23208657416521727	0.5944756518884218
All	xgboost	HepG2	LARP4_6-SRSF1_4	328	54136	0.9615674262523692	0.3674234807483324	0.5941439455040368
All	xgboost	K562	RBFOX2_4-UCHL5_1	590	154772	0.9677896176738304	0.3736593785191258	0.5941302391547046
All	xgboost	K562	FAM120A_3-RBFOX2_2	598	19025	0.8555764535730792	0.26152194874169254	0.5940545048313867
All	xgboost	HepG2	IGF2BP1_2-SRSF1_6	142	62263	0.9575360752214115	0.36368503370637406	0.5938510415150374
All	xgboost	K562	GPKOW_4-RBM22_4	756	31181	0.9395288495506929	0.3459475810474403	0.5935812685032527
All	xgboost	HepG2	SRSF7_4-U2AF1_4	672	27560	0.8695600283344624	0.27602511107633954	0.5935349172581229
All	xgboost	HepG2	TARDBP_4-TIAL1_3	92	32309	0.983371665351218	0.38985634659134094	0.5935153187598771
All	xgboost	K562	NONO_2-PRPF8_3	90	155033	0.9877335399665058	0.3942648190763063	0.5934687208901995
All	xgboost	HepG2	HLTF_3-PPIG_4	1173	297883	0.9500966979793755	0.3566945669158367	0.5934021310635388
All	xgboost	K562	BUD13_1-GEMIN5_4	798	98639	0.9005797898253984	0.3073689955137767	0.5932107943116217
All	xgboost	K562	GPKOW_4-RBM22_3	502	34432	0.9303534484051087	0.3374365591661662	0.5929168892389425
All	xgboost	K562	CSTF2T_5-RBM22_2	51	49626	0.9359216230035834	0.34302089310969475	0.5929007298938886
All	xgboost	K562	ELAVL1_3-RBFOX2_2	143	28488	0.897982578491133	0.30513244219973057	0.5928501362914025
All	xgboost	K562	DDX3X_4-PABPC4_3	1476	60791	0.8906353351963789	0.2978462027097438	0.5927891324866351
All	xgboost	HepG2	FASTKD2_5-NKRF_3	91	12986	0.895085753014848	0.30251633297595104	0.592569420038897
All	xgboost	K562	BUD13_1-SLTM_3	640	92706	0.904459587385778	0.312014427524529	0.592445159861249
All	xgboost	K562	PRPF8_1-RPS6_5	124	122940	0.9349218396462793	0.3424800086631101	0.5924418309831692
All	xgboost	K562	CSTF2T_5-MORC2_3	67	25425	0.9530276735447593	0.36064870604173516	0.5923789675030241
All	xgboost	K562	FAM120A_4-NCBP2_2	31	8849	0.9398162965144086	0.34759646464692484	0.5922198318674837
All	xgboost	K562	FUS_3-RBM22_2	280	35566	0.9404114295818724	0.3484034202797104	0.592008009302162
All	xgboost	K562	LARP4_1-YBX3_1	122	68637	0.9522041574990965	0.3601994919199135	0.592004665579183
All	xgboost	K562	NCBP2_5-SF3B4_1	318	122100	0.9418710804166635	0.35004996115633924	0.5918211192603242
All	xgboost	HepG2	DKC1_5-RBFOX2_5	88	45483	0.9934337995207326	0.4016308609090983	0.5918029386116344
All	xgboost	K562	GEMIN5_1-PRPF8_4	815	158720	0.9697128884905398	0.3781225904945237	0.5915902979960161
All	xgboost	K562	BUD13_1-RPS3_5	588	100303	0.9351191682081527	0.34368643330297266	0.59143273490518
All	xgboost	K562	GARS_2-TIA1_4	54	36681	0.9028759343597603	0.311490302780159	0.5913856315796013
All	xgboost	K562	CSTF2T_3-RBM22_2	120	48840	0.9488919519747986	0.3577417667232272	0.5911501852515714
All	xgboost	K562	GRWD1_3-TIA1_4	740	56443	0.9612163960762962	0.3702214742368486	0.5909949218394476
All	xgboost	HepG2	RBM22_2-TARDBP_2	176	52708	0.94129796503366	0.35038759803972874	0.5909103669939313
All	xgboost	HepG2	CDC40_3-TIAL1_4	57	26919	0.9910124886372892	0.40050163034760844	0.5905108582896808
All	xgboost	K562	DROSHA_3-SRSF9_2	51	17627	0.9875654441932209	0.3970906802590296	0.5904747639341913
All	xgboost	K562	AATF_6-EFTUD2_4	502	75119	0.9783906013840148	0.3880407625496832	0.5903498388343316
All	xgboost	K562	BUD13_3-TIA1_3	2214	116820	0.9589372030221979	0.36875005768441627	0.5901871453377816
All	xgboost	K562	DDX6_4-UCHL5_1	338	141529	0.9533221902914009	0.36319686092022097	0.5901253293711799
All	xgboost	K562	DDX55_3-PABPC4_3	623	10519	0.8706236062518684	0.28056451035896923	0.5900590958928992
All	xgboost	HepG2	DDX3X_5-DKC1_5	87	58056	0.9942180426371315	0.4042307674441413	0.5899872751929902
All	xgboost	HepG2	GTF2F1_2-TIAL1_5	57	43208	0.9504328821816792	0.36052404059299814	0.5899088415886811
All	xgboost	K562	SMNDC1_3-ZNF622_6	880	284354	0.9615993758363822	0.3722404101088964	0.5893589657274858
All	xgboost	K562	AATF_3-HNRNPUL1_4	552	6784	0.8371782229235124	0.24787736026607243	0.58930086265744
All	xgboost	HepG2	LSM11_1-SF3B4_3	567	86723	0.9404416545044418	0.3511644528477269	0.5892772016567149
All	xgboost	HepG2	NOLC1_6-PRPF8_2	394	431554	0.9578997883655918	0.36876037851079413	0.5891394098547976
All	xgboost	K562	GEMIN5_1-PRPF8_3	513	145757	0.9606426048359652	0.37155612256056736	0.5890864822753978
All	xgboost	HepG2	EIF3D_3-EIF3H_2	467	20513	0.9742867076044752	0.38549917263165645	0.5887875349728188
All	xgboost	HepG2	NOL12_6-PRPF8_2	823	430654	0.9582712923423129	0.36961952318645086	0.588651769155862
All	xgboost	HepG2	CSTF2T_3-SUB1_2	206	39849	0.9309109828113962	0.3423303794539502	0.588580603357446
All	xgboost	HepG2	RBM5_2-SRSF7_3	158	9187	0.9824656934770131	0.394193199856507	0.588272493620506
All	xgboost	HepG2	AGGF1_1-NCBP2_6	239	47126	0.9293784480544787	0.34123558030087786	0.5881428677536008
All	xgboost	HepG2	GTF2F1_4-TIAL1_3	67	30150	0.9393928260507843	0.3512602806610028	0.5881325453897815
All	xgboost	K562	HNRNPM_2-UCHL5_1	169	141563	0.9659385497275306	0.37789004779607593	0.5880485019314546
All	xgboost	HepG2	BCLAF1_5-FASTKD2_3	473	187297	0.9750094483187015	0.38713608831197477	0.5878733600067267
All	xgboost	K562	NCBP2_6-SF3B4_1	453	123354	0.9482660937038692	0.3605666153795841	0.587699478324285
All	xgboost	HepG2	RBM15_5-SRSF7_4	91	7418	0.9930367042537318	0.405362548478329	0.5876741557754028
All	xgboost	K562	APOBEC3C_3-RBFOX2_3	80	26248	0.9240241944036927	0.33640322425228364	0.587620970151409
All	xgboost	K562	DHX30_2-GEMIN5_4	239	12042	0.9429803798025308	0.3555320843497436	0.5874482954527872
All	xgboost	K562	METTL1_1-RNF187_1	672	1736	0.6626022601665382	0.0752671740340688	0.5873350861324694
All	xgboost	HepG2	DKC1_4-RBM22_2	61	46177	0.9472685176374881	0.36008954643828905	0.587178971199199
All	xgboost	K562	EEF2_4-HNRNPK_4	249	18923	0.9751210498276975	0.38806587536484316	0.5870551744628544
All	xgboost	K562	DROSHA_6-KHSRP_2	89	94717	0.8938047020626013	0.3068223579762125	0.5869823440863888
All	xgboost	HepG2	NOL12_6-PRPF8_1	146	200237	0.9771309876119219	0.39022909698515573	0.5869018906267661
All	xgboost	HepG2	GTF2F1_3-XRN2_5	1037	22687	0.8847400273474714	0.298152878215598	0.5865871491318734
All	xgboost	K562	TIA1_4-ZRANB2_3	40	35844	0.9052511077849289	0.31876485763727413	0.5864862501476548
All	xgboost	K562	ELAC2_4-ZNF622_1	274	134873	0.9456273301284905	0.35918052326035954	0.586446806868131
All	xgboost	HepG2	EIF3D_3-PRPF8_1	348	200250	0.9736956721049497	0.3872699359082439	0.5864257361967058
All	xgboost	HepG2	DDX3X_6-DKC1_5	92	102154	0.9942688734882698	0.40793012181248267	0.5863387516757871
All	xgboost	K562	ADAT1_3-FAM120A_4	149	2615	0.9177852271447828	0.33159327007243333	0.5861919570723495
All	xgboost	K562	AATF_1-KHSRP_4	801	78659	0.8414907438285886	0.2558052064268248	0.5856855374017638
All	xgboost	K562	LARP4_1-PRPF8_5	60	206978	0.9292191430200113	0.34369735702551896	0.5855217859944923
All	xgboost	HepG2	RBM15_6-SUB1_5	224	13139	0.9064771687393004	0.321194179428815	0.5852829893104854
All	xgboost	K562	AATF_2-KHSRP_4	330	78396	0.8446785623023615	0.25947305758575356	0.5852055047166079
All	xgboost	K562	PTBP1_5-ZC3H8_3	337	10282	0.7388005824214877	0.1538454027631263	0.5849551796583614
All	xgboost	K562	DDX55_4-RPS3_3	388	14422	0.42888401873934545	-0.15599950977323496	0.5848835285125804
All	xgboost	HepG2	PRPF4_1-TIAL1_5	568	50773	0.9310904985812781	0.346234241039331	0.5848562575419471
All	xgboost	HepG2	RBFOX2_4-RBM15_5	222	32841	0.9736511715794354	0.38880551738116287	0.5848456541982725
All	xgboost	HepG2	PCBP2_2-TARDBP_5	710	33184	0.8775902435266041	0.29294649033703435	0.5846437531895697
All	xgboost	K562	EXOSC5_4-EXOSC5_5	294	4874	0.8765555003403823	0.29249793048023287	0.5840575698601495
All	xgboost	K562	DDX21_3-FAM120A_4	111	2505	0.9112061711949271	0.32722758172576827	0.5839785894691588
All	xgboost	HepG2	TARDBP_4-TIAL1_4	108	32590	0.9957329392747707	0.4118011251423619	0.5839318141324088
All	xgboost	HepG2	RBFOX2_3-RBM15_5	51	49257	0.9842798729740955	0.4003566681967854	0.5839232047773101
All	xgboost	K562	LIN28B_4-SRSF1_4	3864	115611	0.8890563458864271	0.30547097335666473	0.5835853725297624
All	xgboost	HepG2	DKC1_3-TARDBP_2	199	11569	0.8448254943165909	0.2612892172341369	0.583536277082454
All	xgboost	K562	FASTKD2_2-MORC2_3	64	2795	0.9501723026356519	0.3667512908725419	0.58342101176311
All	xgboost	HepG2	DKC1_4-TIAL1_4	85	23380	0.9968675583865263	0.41354849828061135	0.5833190601059149
All	xgboost	K562	DROSHA_3-TBRG4_4	125	15429	0.937854033541384	0.3545584644565314	0.5832955690848526
All	xgboost	K562	GPKOW_5-ZC3H8_5	136	25493	0.9534241286664338	0.3701848099160542	0.5832393187503796
All	xgboost	K562	HNRNPUL1_5-UTP18_5	408	2473	0.31932823256010967	-0.26390374532658556	0.5832319778866952
All	xgboost	K562	IGF2BP1_1-ZC3H11A_2	121	20285	0.9353201116564711	0.35209809292452054	0.5832220187319506
All	xgboost	HepG2	FAM120A_5-KHSRP_4	157	34170	0.9069056480714741	0.3237995833752477	0.5831060646962264
All	xgboost	K562	LSM11_2-TIA1_2	409	38449	0.9228328235550544	0.3397987620773758	0.5830340614776786
All	xgboost	HepG2	PCBP2_6-SRSF7_6	333	20783	0.894584124417664	0.3116454073082112	0.5829387171094528
All	xgboost	K562	BUD13_1-XRN2_6	200	96016	0.9103027847888385	0.32772233799416317	0.5825804467946754
All	xgboost	HepG2	ILF3_4-PPIG_2	112	452211	0.9688277328298159	0.3862737786367164	0.5825539541930995
All	xgboost	K562	AGGF1_4-ZNF800_5	585	23063	0.9575377950371612	0.3749920486163978	0.5825457464207634
All	xgboost	HepG2	PCBP2_3-SLTM_1	301	24434	0.9113256193952847	0.32880950464897873	0.5825161147463059
All	xgboost	K562	PRPF8_2-RPS6_5	155	204482	0.9567260420841751	0.3742447364531698	0.5824813056310053
All	xgboost	K562	KHSRP_4-RBM15_3	383	101305	0.901876260354679	0.3195062085841581	0.5823700517705209
All	xgboost	K562	EIF3G_6-PRPF8_4	498	154047	0.9519053050631002	0.36967219755197545	0.5822331075111248
All	xgboost	HepG2	PCBP2_2-TARDBP_3	214	32704	0.9884443004455725	0.40630875017971135	0.5821355502658612
All	xgboost	HepG2	FAM120A_5-TIA1_1	132	20702	0.9606340611049303	0.3787063451381272	0.5819277159668031
All	xgboost	HepG2	TARDBP_4-TIAL1_5	133	34235	0.9687914771514411	0.3870570632988486	0.5817344138525925
All	xgboost	HepG2	LARP4_5-NCBP2_2	442	68279	0.8680219302733261	0.2863037206770995	0.5817182095962266
All	xgboost	K562	DDX42_5-U2AF2_2	220	87306	0.881730942875855	0.300029725242712	0.581701217633143
All	xgboost	HepG2	LIN28B_6-NCBP2_3	251	29682	0.8935632162748839	0.31189982220480583	0.581663394070078
All	xgboost	K562	PHF6_4-TARDBP_3	88	16954	0.9544696799566691	0.37287188155107664	0.5815977984055924
All	xgboost	K562	SRSF1_4-SRSF7_1	382	72707	0.9793433807111664	0.39780123757733654	0.5815421431338299
All	xgboost	HepG2	SRSF7_5-TIAL1_5	303	25679	0.9725011651832928	0.3909787522538214	0.5815224129294714
All	xgboost	HepG2	EIF3H_5-U2AF2_1	366	73801	0.9600230472019387	0.37855880468531533	0.5814642425166233
All	xgboost	HepG2	CSTF2T_3-HNRNPUL1_3	707	20482	0.8870156868706571	0.30555885228716684	0.5814568345834903
All	xgboost	HepG2	PPIG_4-SRSF7_2	1221	297748	0.9715258836792912	0.39018934832495134	0.5813365353543398
All	xgboost	K562	ADAT1_3-PRPF8_3	86	139246	0.9261581521618822	0.3449118842759433	0.5812462678859389
All	xgboost	K562	DDX1_5-DGCR8_5	305	4343	0.6332472933817266	0.052239276063459905	0.5810080173182667
All	xgboost	K562	BUD13_1-RPS3_1	747	97589	0.9056974997384148	0.3247886393088165	0.5809088604295983
All	xgboost	K562	TIA1_5-ZRANB2_2	683	40442	0.9419580873268223	0.361097725544986	0.5808603617818363
All	xgboost	K562	DDX21_3-PRPF8_3	80	139072	0.92593405434748	0.34516401551097287	0.5807700388365071
All	xgboost	K562	DROSHA_3-UCHL5_1	810	150750	0.9490936745311389	0.36850635067526794	0.580587323855871
All	xgboost	K562	EIF4G2_4-TIA1_3	108	36892	0.9690285779819293	0.38848462287332086	0.5805439551086085
All	xgboost	K562	LARP4_6-PRPF8_1	123	123449	0.9293703399667728	0.3489502609517604	0.5804200790150124
All	xgboost	HepG2	PCBP2_4-XRN2_3	436	24596	0.8681024704677527	0.28769574053265956	0.5804067299350931
All	xgboost	HepG2	DKC1_3-FAM120A_3	174	18462	0.8002374124669973	0.22001375741157758	0.5802236550554197
All	xgboost	HepG2	CDC40_3-RBM5_2	55	11357	0.9860851561008893	0.405882696880978	0.5802024592199113
All	xgboost	HepG2	RBFOX2_4-SRSF7_5	90	31101	0.9933983469828043	0.41330006504563765	0.5800982819371666
All	xgboost	K562	ELAVL1_3-HNRNPK_5	185	29773	0.926608609898326	0.3465970233624154	0.5800115865359107
