Gene stable ID	Gene name	Gene Synonym	UniProtKB Gene Name ID
ENSG00000029364	SLC39A9	ZIP9	Q9NUM3
ENSG00000133195	SLC39A11	C17ORF26	J3QRN3
ENSG00000133195	SLC39A11	C17ORF26	J3QLB2
ENSG00000133195	SLC39A11	C17ORF26	J3KRX2
ENSG00000133195	SLC39A11	C17ORF26	Q8N1S5
ENSG00000133195	SLC39A11	C17ORF26	J3QS49
ENSG00000133195	SLC39A11	C17ORF26	J3KTP1
ENSG00000133195	SLC39A11	C17ORF26	J3KT59
ENSG00000133195	SLC39A11	C17ORF26	J3QLA9
ENSG00000133195	SLC39A11	C17ORF26	A0A0J9YWF0
ENSG00000133195	SLC39A11	C17ORF26	J3KRI1
ENSG00000133195	SLC39A11	ZIP11	J3QRN3
ENSG00000133195	SLC39A11	ZIP11	J3QLB2
ENSG00000133195	SLC39A11	ZIP11	J3KRX2
ENSG00000133195	SLC39A11	ZIP11	Q8N1S5
ENSG00000133195	SLC39A11	ZIP11	J3QS49
ENSG00000133195	SLC39A11	ZIP11	J3KTP1
ENSG00000133195	SLC39A11	ZIP11	J3KT59
ENSG00000133195	SLC39A11	ZIP11	J3QLA9
ENSG00000133195	SLC39A11	ZIP11	A0A0J9YWF0
ENSG00000133195	SLC39A11	ZIP11	J3KRI1
ENSG00000255197	SLC39A13-AS1	AC090559.1	
ENSG00000133065	SLC41A1	MGTE	Q8IVJ1
ENSG00000133065	SLC41A1	MGTE	B2RMP2
ENSG00000136052	SLC41A2	DKFZP434K0427	C9JYJ7
ENSG00000136052	SLC41A2	DKFZP434K0427	C9JIL4
ENSG00000136052	SLC41A2	DKFZP434K0427	Q96JW4
ENSG00000136052	SLC41A2	DKFZP434K0427	C9JKF2
ENSG00000136052	SLC41A2	DKFZP434K0427	C9JA64
ENSG00000136052	SLC41A2	DKFZP434K0427	C9JCR2
ENSG00000136052	SLC41A2	DKFZP434K0427	C9JDQ2
ENSG00000114544	SLC41A3	FLJ20473	D6R9S7
ENSG00000114544	SLC41A3	FLJ20473	D6RDB0
ENSG00000114544	SLC41A3	FLJ20473	D6RDM3
ENSG00000114544	SLC41A3	FLJ20473	D6R9M9
ENSG00000114544	SLC41A3	FLJ20473	D6R9X6
ENSG00000114544	SLC41A3	FLJ20473	D6RJC0
ENSG00000114544	SLC41A3	FLJ20473	Q96GZ6
ENSG00000114544	SLC41A3	FLJ20473	D6RHE3
ENSG00000114544	SLC41A3	FLJ20473	D6R925
ENSG00000114544	SLC41A3	FLJ20473	D6RC02
ENSG00000114544	SLC41A3	FLJ20473	D6RF72
ENSG00000070214	SLC44A1	CD92	A0A8V8TN34
ENSG00000070214	SLC44A1	CD92	A0A8V8TN05
ENSG00000070214	SLC44A1	CD92	A0A024R151
ENSG00000070214	SLC44A1	CD92	Q8WWI5
ENSG00000070214	SLC44A1	CDW92	A0A8V8TN34
ENSG00000070214	SLC44A1	CDW92	A0A8V8TN05
ENSG00000070214	SLC44A1	CDW92	A0A024R151
ENSG00000070214	SLC44A1	CDW92	Q8WWI5
ENSG00000070214	SLC44A1	CHTL1	A0A8V8TN34
ENSG00000070214	SLC44A1	CHTL1	A0A8V8TN05
ENSG00000070214	SLC44A1	CHTL1	A0A024R151
ENSG00000070214	SLC44A1	CHTL1	Q8WWI5
ENSG00000070214	SLC44A1	CTL1	A0A8V8TN34
ENSG00000070214	SLC44A1	CTL1	A0A8V8TN05
ENSG00000070214	SLC44A1	CTL1	A0A024R151
ENSG00000070214	SLC44A1	CTL1	Q8WWI5
ENSG00000224081	SLC44A3-AS1	LINC01057	
ENSG00000293271	SLC44A3-AS1	LINC01057	
ENSG00000229077	SLC44A4	C6ORF29	Q53GD3
ENSG00000229077	SLC44A4	C6ORF29	A0A0G2JL76
ENSG00000228263	SLC44A4	C6ORF29	Q53GD3
ENSG00000228263	SLC44A4	C6ORF29	A0A0G2JL76
ENSG00000206378	SLC44A4	C6ORF29	Q53GD3
ENSG00000206378	SLC44A4	C6ORF29	A0A0G2JL76
ENSG00000229077	SLC44A4	CTL4	Q53GD3
ENSG00000229077	SLC44A4	CTL4	A0A0G2JL76
ENSG00000228263	SLC44A4	CTL4	Q53GD3
ENSG00000228263	SLC44A4	CTL4	A0A0G2JL76
ENSG00000206378	SLC44A4	CTL4	Q53GD3
ENSG00000206378	SLC44A4	CTL4	A0A0G2JL76
ENSG00000229077	SLC44A4	DFNA72	Q53GD3
ENSG00000229077	SLC44A4	DFNA72	A0A0G2JL76
ENSG00000228263	SLC44A4	DFNA72	Q53GD3
ENSG00000228263	SLC44A4	DFNA72	A0A0G2JL76
ENSG00000206378	SLC44A4	DFNA72	Q53GD3
ENSG00000206378	SLC44A4	DFNA72	A0A0G2JL76
ENSG00000229077	SLC44A4	FLJ14491	Q53GD3
ENSG00000229077	SLC44A4	FLJ14491	A0A0G2JL76
ENSG00000228263	SLC44A4	FLJ14491	Q53GD3
ENSG00000228263	SLC44A4	FLJ14491	A0A0G2JL76
ENSG00000206378	SLC44A4	FLJ14491	Q53GD3
ENSG00000206378	SLC44A4	FLJ14491	A0A0G2JL76
ENSG00000229077	SLC44A4	NG22	Q53GD3
ENSG00000229077	SLC44A4	NG22	A0A0G2JL76
ENSG00000228263	SLC44A4	NG22	Q53GD3
ENSG00000228263	SLC44A4	NG22	A0A0G2JL76
ENSG00000206378	SLC44A4	NG22	Q53GD3
ENSG00000206378	SLC44A4	NG22	A0A0G2JL76
ENSG00000229077	SLC44A4	TPPT	Q53GD3
ENSG00000229077	SLC44A4	TPPT	A0A0G2JL76
ENSG00000228263	SLC44A4	TPPT	Q53GD3
ENSG00000228263	SLC44A4	TPPT	A0A0G2JL76
ENSG00000206378	SLC44A4	TPPT	Q53GD3
ENSG00000206378	SLC44A4	TPPT	A0A0G2JL76
ENSG00000137968	SLC44A5	CTL5	Q8NCS7
ENSG00000137968	SLC44A5	MGC34032	Q8NCS7
ENSG00000162426	SLC45A1	DNB5	A0A2H2EQP0
ENSG00000164175	SLC45A2	AIM-1	D6RGY6
ENSG00000164175	SLC45A2	AIM-1	A0A0G2JSC7
ENSG00000164175	SLC45A2	AIM-1	A0A0G2JSD6
ENSG00000164175	SLC45A2	AIM-1	D6RBP8
ENSG00000164175	SLC45A2	AIM-1	Q9UMX9
ENSG00000164175	SLC45A2	AIM-1	A0A076YIB8
ENSG00000164175	SLC45A2	AIM-1	A0A0G2JQI6
ENSG00000164175	SLC45A2	MATP	D6RGY6
ENSG00000164175	SLC45A2	MATP	A0A0G2JSC7
ENSG00000164175	SLC45A2	MATP	A0A0G2JSD6
ENSG00000164175	SLC45A2	MATP	D6RBP8
ENSG00000164175	SLC45A2	MATP	Q9UMX9
ENSG00000164175	SLC45A2	MATP	A0A076YIB8
ENSG00000164175	SLC45A2	MATP	A0A0G2JQI6
ENSG00000164175	SLC45A2	OCA4	D6RGY6
ENSG00000164175	SLC45A2	OCA4	A0A0G2JSC7
ENSG00000164175	SLC45A2	OCA4	A0A0G2JSD6
ENSG00000164175	SLC45A2	OCA4	D6RBP8
ENSG00000164175	SLC45A2	OCA4	Q9UMX9
ENSG00000164175	SLC45A2	OCA4	A0A076YIB8
ENSG00000164175	SLC45A2	OCA4	A0A0G2JQI6
ENSG00000158715	SLC45A3	IPCA-2	Q96JT2
ENSG00000158715	SLC45A3	IPCA-6	Q96JT2
ENSG00000158715	SLC45A3	IPCA-8	Q96JT2
ENSG00000158715	SLC45A3	PCANAP2	Q96JT2
ENSG00000158715	SLC45A3	PCANAP6	Q96JT2
ENSG00000158715	SLC45A3	PCANAP8	Q96JT2
ENSG00000158715	SLC45A3	PROSTEIN	Q96JT2
ENSG00000169026	SLC49A3	FLJ22269	D6R9R0
ENSG00000169026	SLC49A3	FLJ22269	Q6UXD7
ENSG00000169026	SLC49A3	FLJ22269	D6RB07
ENSG00000169026	SLC49A3	FLJ22269	D6RIZ6
ENSG00000169026	SLC49A3	FLJ22269	D6RED0
ENSG00000169026	SLC49A3	LP2561	D6R9R0
ENSG00000169026	SLC49A3	LP2561	Q6UXD7
ENSG00000169026	SLC49A3	LP2561	D6RB07
ENSG00000169026	SLC49A3	LP2561	D6RIZ6
ENSG00000169026	SLC49A3	LP2561	D6RED0
ENSG00000169026	SLC49A3	MFSD7	D6R9R0
ENSG00000169026	SLC49A3	MFSD7	Q6UXD7
ENSG00000169026	SLC49A3	MFSD7	D6RB07
ENSG00000169026	SLC49A3	MFSD7	D6RIZ6
ENSG00000169026	SLC49A3	MFSD7	D6RED0
ENSG00000132517	SLC52A1	FLJ10060	F5H5Y1
ENSG00000132517	SLC52A1	FLJ10060	Q9NWF4
ENSG00000132517	SLC52A1	GPCR42	F5H5Y1
ENSG00000132517	SLC52A1	GPCR42	Q9NWF4
ENSG00000132517	SLC52A1	GPR172B	F5H5Y1
ENSG00000132517	SLC52A1	GPR172B	Q9NWF4
ENSG00000132517	SLC52A1	HRFT1	F5H5Y1
ENSG00000132517	SLC52A1	HRFT1	Q9NWF4
ENSG00000132517	SLC52A1	PAR2	F5H5Y1
ENSG00000132517	SLC52A1	PAR2	Q9NWF4
ENSG00000132517	SLC52A1	RFVT1	F5H5Y1
ENSG00000132517	SLC52A1	RFVT1	Q9NWF4
ENSG00000040487	SLC66A1	FLJ20320	E9PJZ6
ENSG00000040487	SLC66A1	FLJ20320	Q6ZP29
ENSG00000040487	SLC66A1	FLJ20320	A2A2E6
ENSG00000040487	SLC66A1	FLJ20320	A0A024RAA1
ENSG00000040487	SLC66A1	FLJ20320	E9PL93
ENSG00000040487	SLC66A1	FLJ20320	A0A024RAE3
ENSG00000040487	SLC66A1	LAAT-1	E9PJZ6
ENSG00000040487	SLC66A1	LAAT-1	Q6ZP29
ENSG00000040487	SLC66A1	LAAT-1	A2A2E6
ENSG00000040487	SLC66A1	LAAT-1	A0A024RAA1
ENSG00000040487	SLC66A1	LAAT-1	E9PL93
ENSG00000040487	SLC66A1	LAAT-1	A0A024RAE3
ENSG00000040487	SLC66A1	LAAT1	E9PJZ6
ENSG00000040487	SLC66A1	LAAT1	Q6ZP29
ENSG00000040487	SLC66A1	LAAT1	A2A2E6
ENSG00000040487	SLC66A1	LAAT1	A0A024RAA1
ENSG00000040487	SLC66A1	LAAT1	E9PL93
ENSG00000040487	SLC66A1	LAAT1	A0A024RAE3
ENSG00000040487	SLC66A1	PQLC2	E9PJZ6
ENSG00000040487	SLC66A1	PQLC2	Q6ZP29
ENSG00000040487	SLC66A1	PQLC2	A2A2E6
ENSG00000040487	SLC66A1	PQLC2	A0A024RAA1
ENSG00000040487	SLC66A1	PQLC2	E9PL93
ENSG00000040487	SLC66A1	PQLC2	A0A024RAE3
ENSG00000174899	SLC66A1L	C3ORF55	
ENSG00000174899	SLC66A1L	PQLC2L	
ENSG00000293490	SLC66A1L	C3ORF55	
ENSG00000293490	SLC66A1L	PQLC2L	
ENSG00000084453	SLCO1A2	OATP	F5GXY6
ENSG00000084453	SLCO1A2	OATP	C9JUW6
ENSG00000084453	SLCO1A2	OATP	C9JG34
ENSG00000084453	SLCO1A2	OATP	C9JSB7
ENSG00000084453	SLCO1A2	OATP	C9JCA7
ENSG00000084453	SLCO1A2	OATP	P46721
ENSG00000084453	SLCO1A2	OATP	A0A024RAT5
ENSG00000084453	SLCO1A2	OATP	C9JHU9
ENSG00000084453	SLCO1A2	OATP	C9K059
ENSG00000084453	SLCO1A2	OATP	F5H060
ENSG00000084453	SLCO1A2	OATP	C9JTF6
ENSG00000084453	SLCO1A2	OATP	B4DJE6
ENSG00000084453	SLCO1A2	OATP-A	F5GXY6
ENSG00000084453	SLCO1A2	OATP-A	C9JUW6
ENSG00000084453	SLCO1A2	OATP-A	C9JG34
ENSG00000084453	SLCO1A2	OATP-A	C9JSB7
ENSG00000084453	SLCO1A2	OATP-A	C9JCA7
ENSG00000084453	SLCO1A2	OATP-A	P46721
ENSG00000084453	SLCO1A2	OATP-A	A0A024RAT5
ENSG00000084453	SLCO1A2	OATP-A	C9JHU9
ENSG00000084453	SLCO1A2	OATP-A	C9K059
ENSG00000084453	SLCO1A2	OATP-A	F5H060
ENSG00000084453	SLCO1A2	OATP-A	C9JTF6
ENSG00000084453	SLCO1A2	OATP-A	B4DJE6
ENSG00000084453	SLCO1A2	OATP1A2	F5GXY6
ENSG00000084453	SLCO1A2	OATP1A2	C9JUW6
ENSG00000084453	SLCO1A2	OATP1A2	C9JG34
ENSG00000084453	SLCO1A2	OATP1A2	C9JSB7
ENSG00000084453	SLCO1A2	OATP1A2	C9JCA7
ENSG00000084453	SLCO1A2	OATP1A2	P46721
ENSG00000084453	SLCO1A2	OATP1A2	A0A024RAT5
ENSG00000084453	SLCO1A2	OATP1A2	C9JHU9
ENSG00000084453	SLCO1A2	OATP1A2	C9K059
ENSG00000084453	SLCO1A2	OATP1A2	F5H060
ENSG00000084453	SLCO1A2	OATP1A2	C9JTF6
ENSG00000084453	SLCO1A2	OATP1A2	B4DJE6
ENSG00000084453	SLCO1A2	SLC21A3	F5GXY6
ENSG00000084453	SLCO1A2	SLC21A3	C9JUW6
ENSG00000084453	SLCO1A2	SLC21A3	C9JG34
ENSG00000084453	SLCO1A2	SLC21A3	C9JSB7
ENSG00000084453	SLCO1A2	SLC21A3	C9JCA7
ENSG00000084453	SLCO1A2	SLC21A3	P46721
ENSG00000084453	SLCO1A2	SLC21A3	A0A024RAT5
ENSG00000084453	SLCO1A2	SLC21A3	C9JHU9
ENSG00000084453	SLCO1A2	SLC21A3	C9K059
ENSG00000084453	SLCO1A2	SLC21A3	F5H060
ENSG00000084453	SLCO1A2	SLC21A3	C9JTF6
ENSG00000084453	SLCO1A2	SLC21A3	B4DJE6
ENSG00000134538	SLCO1B1	LST-1	Q9Y6L6
ENSG00000134538	SLCO1B1	LST-1	A0A024RAU7
ENSG00000134538	SLCO1B1	OATP-C	Q9Y6L6
ENSG00000134538	SLCO1B1	OATP-C	A0A024RAU7
ENSG00000134538	SLCO1B1	OATP1B1	Q9Y6L6
ENSG00000134538	SLCO1B1	OATP1B1	A0A024RAU7
ENSG00000134538	SLCO1B1	SLC21A6	Q9Y6L6
ENSG00000134538	SLCO1B1	SLC21A6	A0A024RAU7
ENSG00000205754	SLCO1B7	LST3	
ENSG00000205754	SLCO1B7	SLC21A21	
ENSG00000139155	SLCO1C1	OATP-F	F5H6S4
ENSG00000139155	SLCO1C1	OATP-F	Q9NYB5
ENSG00000139155	SLCO1C1	OATP1	F5H6S4
ENSG00000139155	SLCO1C1	OATP1	Q9NYB5
ENSG00000139155	SLCO1C1	OATP1C1	F5H6S4
ENSG00000139155	SLCO1C1	OATP1C1	Q9NYB5
ENSG00000139155	SLCO1C1	SLC21A14	F5H6S4
ENSG00000139155	SLCO1C1	SLC21A14	Q9NYB5
ENSG00000174640	SLCO2A1	MATR1	Q92959
ENSG00000174640	SLCO2A1	MATR1	E7EU40
ENSG00000174640	SLCO2A1	MATR1	F8W9W8
ENSG00000174640	SLCO2A1	OATP2A1	Q92959
ENSG00000174640	SLCO2A1	OATP2A1	E7EU40
ENSG00000174640	SLCO2A1	OATP2A1	F8W9W8
ENSG00000174640	SLCO2A1	PGT	Q92959
ENSG00000174640	SLCO2A1	PGT	E7EU40
ENSG00000174640	SLCO2A1	PGT	F8W9W8
ENSG00000174640	SLCO2A1	SLC21A2	Q92959
ENSG00000174640	SLCO2A1	SLC21A2	E7EU40
ENSG00000174640	SLCO2A1	SLC21A2	F8W9W8
ENSG00000137491	SLCO2B1	OATP-B	E9PRW4
ENSG00000137491	SLCO2B1	OATP-B	E9PI53
ENSG00000137491	SLCO2B1	OATP-B	E9PN87
ENSG00000137491	SLCO2B1	OATP-B	A0A024R5I4
ENSG00000137491	SLCO2B1	OATP-B	A0A1B0GX35
ENSG00000137491	SLCO2B1	OATP-B	E9PIU9
ENSG00000137491	SLCO2B1	OATP-B	A0A0A0MTF1
ENSG00000137491	SLCO2B1	OATP-B	H0YE11
ENSG00000137491	SLCO2B1	OATP2B1	E9PRW4
ENSG00000137491	SLCO2B1	OATP2B1	E9PI53
ENSG00000137491	SLCO2B1	OATP2B1	E9PN87
ENSG00000137491	SLCO2B1	OATP2B1	A0A024R5I4
ENSG00000137491	SLCO2B1	OATP2B1	A0A1B0GX35
ENSG00000137491	SLCO2B1	OATP2B1	E9PIU9
ENSG00000137491	SLCO2B1	OATP2B1	A0A0A0MTF1
ENSG00000137491	SLCO2B1	OATP2B1	H0YE11
ENSG00000137491	SLCO2B1	SLC21A9	E9PRW4
ENSG00000137491	SLCO2B1	SLC21A9	E9PI53
ENSG00000137491	SLCO2B1	SLC21A9	E9PN87
ENSG00000137491	SLCO2B1	SLC21A9	A0A024R5I4
ENSG00000137491	SLCO2B1	SLC21A9	A0A1B0GX35
ENSG00000137491	SLCO2B1	SLC21A9	E9PIU9
ENSG00000137491	SLCO2B1	SLC21A9	A0A0A0MTF1
ENSG00000137491	SLCO2B1	SLC21A9	H0YE11
ENSG00000176463	SLCO3A1	OATP-D	Q9UIG8
ENSG00000176463	SLCO3A1	OATP-D	G3V3K4
ENSG00000176463	SLCO3A1	OATP-D	G3V2B7
ENSG00000176463	SLCO3A1	OATP3A1	Q9UIG8
ENSG00000176463	SLCO3A1	OATP3A1	G3V3K4
ENSG00000176463	SLCO3A1	OATP3A1	G3V2B7
ENSG00000176463	SLCO3A1	SLC21A11	Q9UIG8
ENSG00000176463	SLCO3A1	SLC21A11	G3V3K4
ENSG00000176463	SLCO3A1	SLC21A11	G3V2B7
ENSG00000173930	SLCO4C1	OATP-H	Q6ZQN7
ENSG00000173930	SLCO4C1	OATP4C1	Q6ZQN7
ENSG00000173930	SLCO4C1	OATPX	Q6ZQN7
ENSG00000173930	SLCO4C1	SLC21A20	Q6ZQN7
ENSG00000205359	SLCO6A1	CT48	H0Y8R6
ENSG00000205359	SLCO6A1	CT48	C9J020
ENSG00000205359	SLCO6A1	CT48	Q86UG4
ENSG00000205359	SLCO6A1	MGC26949	H0Y8R6
ENSG00000205359	SLCO6A1	MGC26949	C9J020
ENSG00000205359	SLCO6A1	MGC26949	Q86UG4
ENSG00000205359	SLCO6A1	OATP6A1	H0Y8R6
ENSG00000205359	SLCO6A1	OATP6A1	C9J020
ENSG00000205359	SLCO6A1	OATP6A1	Q86UG4
ENSG00000205359	SLCO6A1	OATPY	H0Y8R6
ENSG00000205359	SLCO6A1	OATPY	C9J020
ENSG00000205359	SLCO6A1	OATPY	Q86UG4
ENSG00000133302	SLF1	ANKRD32	D6RED9
ENSG00000133302	SLF1	ANKRD32	Q9BQI6
ENSG00000133302	SLF1	BRCTD1	D6RED9
ENSG00000133302	SLF1	BRCTD1	Q9BQI6
ENSG00000133302	SLF1	BRCTX	D6RED9
ENSG00000133302	SLF1	BRCTX	Q9BQI6
ENSG00000133302	SLF1	DKFZP564C0469	D6RED9
ENSG00000133302	SLF1	DKFZP564C0469	Q9BQI6
ENSG00000133302	SLF1	DKFZP761C121	D6RED9
ENSG00000133302	SLF1	DKFZP761C121	Q9BQI6
ENSG00000166750	SLFN5	MGC19764	B4E128
ENSG00000166750	SLFN5	MGC19764	Q08AF3
ENSG00000172716	SLFN11	FLJ34922	C9JUT2
ENSG00000172716	SLFN11	FLJ34922	K7ES87
ENSG00000172716	SLFN11	FLJ34922	K7EKT7
ENSG00000172716	SLFN11	FLJ34922	Q7Z7L1
ENSG00000172716	SLFN11	FLJ34922	C9JDG6
ENSG00000172716	SLFN11	FLJ34922	C9J902
ENSG00000172716	SLFN11	FLJ34922	K7ER38
ENSG00000172716	SLFN11	FLJ34922	K7EIM3
ENSG00000172123	SLFN12	FLJ10260	Q8IYM2
ENSG00000154760	SLFN13	FLJ31952	K7EPV8
ENSG00000154760	SLFN13	FLJ31952	E9PKT7
ENSG00000154760	SLFN13	FLJ31952	E9PM29
ENSG00000154760	SLFN13	FLJ31952	Q68D06
ENSG00000154760	SLFN13	FLJ31952	E9PMV5
ENSG00000171790	SLFNL1	FLJ23878	A0A8I5KV89
ENSG00000171790	SLFNL1	FLJ23878	A0A8I5KYM2
ENSG00000171790	SLFNL1	FLJ23878	Q499Z3
ENSG00000171790	SLFNL1	FLJ23878	A0A8I5KYI0
ENSG00000171790	SLFNL1	FLJ23878	A0A8I5KXE0
ENSG00000171790	SLFNL1	FLJ23878	A0A140VJU6
ENSG00000184347	SLIT3	MEGF5	O75094
ENSG00000184347	SLIT3	SLIL2	O75094
ENSG00000184347	SLIT3	SLIT-3	O75094
ENSG00000184347	SLIT3	SLIT1	O75094
ENSG00000184347	SLIT3	SLIT2	O75094
ENSG00000163681	SLMAP	KIAA1601	A0A994J5K5
ENSG00000163681	SLMAP	KIAA1601	A0A994J562
ENSG00000163681	SLMAP	KIAA1601	A0A5F9VB99
ENSG00000163681	SLMAP	KIAA1601	A0A994J7V1
ENSG00000163681	SLMAP	KIAA1601	A0A590UJG7
ENSG00000163681	SLMAP	KIAA1601	A0A994J558
ENSG00000163681	SLMAP	KIAA1601	A0A590UJT5
ENSG00000163681	SLMAP	KIAA1601	A0A590UJK3
ENSG00000163681	SLMAP	KIAA1601	A0A590UJP6
ENSG00000163681	SLMAP	KIAA1601	H7BZW9
ENSG00000163681	SLMAP	KIAA1601	Q14BN4
ENSG00000163681	SLMAP	KIAA1601	A0A994J7U9
ENSG00000163681	SLMAP	KIAA1601	A0A590UJS6
ENSG00000163681	SLMAP	KIAA1601	A0A994J5K8
ENSG00000163681	SLMAP	KIAA1601	A0A590UJ16
ENSG00000163681	SLMAP	KIAA1601	A0A590UK66
ENSG00000163681	SLMAP	KIAA1601	A0A994J4X9
ENSG00000163681	SLMAP	KIAA1601	A0A994J7G6
ENSG00000163681	SLMAP	KIAA1601	H7C3M8
ENSG00000163681	SLMAP	KIAA1601	H7C5G9
ENSG00000163681	SLMAP	KIAA1601	A0A994J4X6
ENSG00000163681	SLMAP	KIAA1601	A0A590UJU9
ENSG00000163681	SLMAP	SLAP	A0A994J5K5
ENSG00000163681	SLMAP	SLAP	A0A994J562
ENSG00000163681	SLMAP	SLAP	A0A5F9VB99
ENSG00000163681	SLMAP	SLAP	A0A994J7V1
ENSG00000163681	SLMAP	SLAP	A0A590UJG7
ENSG00000163681	SLMAP	SLAP	A0A994J558
ENSG00000163681	SLMAP	SLAP	A0A590UJT5
ENSG00000163681	SLMAP	SLAP	A0A590UJK3
ENSG00000163681	SLMAP	SLAP	A0A590UJP6
ENSG00000163681	SLMAP	SLAP	H7BZW9
ENSG00000163681	SLMAP	SLAP	Q14BN4
ENSG00000163681	SLMAP	SLAP	A0A994J7U9
ENSG00000163681	SLMAP	SLAP	A0A590UJS6
ENSG00000163681	SLMAP	SLAP	A0A994J5K8
ENSG00000163681	SLMAP	SLAP	A0A590UJ16
ENSG00000163681	SLMAP	SLAP	A0A590UK66
ENSG00000163681	SLMAP	SLAP	A0A994J4X9
ENSG00000163681	SLMAP	SLAP	A0A994J7G6
ENSG00000163681	SLMAP	SLAP	H7C3M8
ENSG00000163681	SLMAP	SLAP	H7C5G9
ENSG00000163681	SLMAP	SLAP	A0A994J4X6
ENSG00000163681	SLMAP	SLAP	A0A590UJU9
ENSG00000164609	SLU7	9G8	E5RGM7
ENSG00000164609	SLU7	9G8	A0A0C4DGD2
ENSG00000164609	SLU7	9G8	O95391
ENSG00000164609	SLU7	9G8	E5RK41
ENSG00000181625	SLX1B	GIYD2	Q9BQ83
ENSG00000181625	SLX1B	GIYD2	H3BRR6
ENSG00000181625	SLX1B	MGC5178	Q9BQ83
ENSG00000181625	SLX1B	MGC5178	H3BRR6
ENSG00000188827	SLX4	BTBD12	Q8IY92
ENSG00000188827	SLX4	FANCP	Q8IY92
ENSG00000188827	SLX4	KIAA1784	Q8IY92
ENSG00000188827	SLX4	KIAA1987	Q8IY92
ENSG00000166949	SMAD3	HST17436	H3BP09
ENSG00000166949	SMAD3	HST17436	A0A024R5Z3
ENSG00000166949	SMAD3	HST17436	P84022
ENSG00000166949	SMAD3	JV15-2	H3BP09
ENSG00000166949	SMAD3	JV15-2	A0A024R5Z3
ENSG00000166949	SMAD3	JV15-2	P84022
ENSG00000166949	SMAD3	MADH3	H3BP09
ENSG00000166949	SMAD3	MADH3	A0A024R5Z3
ENSG00000166949	SMAD3	MADH3	P84022
ENSG00000259202	SMAD3-AS1	AC012568.1	
ENSG00000113658	SMAD5	DWFC	D6RBB4
ENSG00000113658	SMAD5	DWFC	D6RIZ9
ENSG00000113658	SMAD5	DWFC	Q68DB7
ENSG00000113658	SMAD5	DWFC	Q99717
ENSG00000113658	SMAD5	DWFC	D6R9D4
ENSG00000113658	SMAD5	JV5-1	D6RBB4
ENSG00000113658	SMAD5	JV5-1	D6RIZ9
ENSG00000113658	SMAD5	JV5-1	Q68DB7
ENSG00000113658	SMAD5	JV5-1	Q99717
ENSG00000113658	SMAD5	JV5-1	D6R9D4
ENSG00000113658	SMAD5	MADH5	D6RBB4
ENSG00000113658	SMAD5	MADH5	D6RIZ9
ENSG00000113658	SMAD5	MADH5	Q68DB7
ENSG00000113658	SMAD5	MADH5	Q99717
ENSG00000113658	SMAD5	MADH5	D6R9D4
ENSG00000164621	SMAD5-AS1	DAMS	
ENSG00000164621	SMAD5-AS1	SMAD5OS	
ENSG00000288869	SMANTIS	ANXA4-AS	
ENSG00000288869	SMANTIS	MANTIS	
ENSG00000288869	SMANTIS	N342419	
ENSG00000084070	SMAP2	SMAP1L	X6RCC3
ENSG00000084070	SMAP2	SMAP1L	Q8WU79
ENSG00000084070	SMAP2	SMAP1L	A0A087WV97
ENSG00000080503	SMARCA2	BAF190	A0A0U1RR09
ENSG00000080503	SMARCA2	BAF190	A0A994J7D9
ENSG00000080503	SMARCA2	BAF190	A0A0U1RRF8
ENSG00000080503	SMARCA2	BAF190	A0A0U1RRJ4
ENSG00000080503	SMARCA2	BAF190	A0A0U1RQS1
ENSG00000080503	SMARCA2	BAF190	A0A0U1RQU0
ENSG00000080503	SMARCA2	BAF190	B1ALG1
ENSG00000080503	SMARCA2	BAF190	F6UH26
ENSG00000080503	SMARCA2	BAF190	A0A994J4Z7
ENSG00000080503	SMARCA2	BAF190	F6XE55
ENSG00000080503	SMARCA2	BAF190	A0A1B0GWA8
ENSG00000080503	SMARCA2	BAF190	A0A0U1RQZ9
ENSG00000080503	SMARCA2	BAF190	P51531
ENSG00000080503	SMARCA2	BAF190	A0A0U1RRN2
ENSG00000080503	SMARCA2	BAF190	F6T8Q0
ENSG00000080503	SMARCA2	BAF190	F6VDE0
ENSG00000080503	SMARCA2	BAF190	A0A994J4C9
ENSG00000080503	SMARCA2	BAF190	A0A994HRU5
ENSG00000080503	SMARCA2	BAF190	A0A0U1RRD6
ENSG00000080503	SMARCA2	BAF190	A0A0A0MT03
ENSG00000080503	SMARCA2	BAF190	B1ALF6
ENSG00000080503	SMARCA2	BAF190	A0A0U1RQW7
ENSG00000080503	SMARCA2	BAF190	A0A1B0GUV6
ENSG00000080503	SMARCA2	BAF190	A0A0U1RR83
ENSG00000080503	SMARCA2	BAF190	F6RS74
ENSG00000080503	SMARCA2	BAF190	A0A1B0GU54
ENSG00000080503	SMARCA2	BAF190	A0A0U1RRJ8
ENSG00000080503	SMARCA2	BAF190	A0A0U1RQX3
ENSG00000080503	SMARCA2	BAF190	A0A994J4K2
ENSG00000080503	SMARCA2	BAF190	A0A0U1RR26
ENSG00000080503	SMARCA2	BAF190	A0A0A0MSS5
ENSG00000080503	SMARCA2	BAF190	A0A0U1RQP3
ENSG00000080503	SMARCA2	BAF190	B1ALG2
ENSG00000080503	SMARCA2	BAF190	B4DNT1
ENSG00000080503	SMARCA2	BRM	A0A0U1RR09
ENSG00000080503	SMARCA2	BRM	A0A994J7D9
