,RBP,Cell Line,Significant Events,AUROC,AUPRC,Sign Concordance
885,GEMIN5 Position 5,HepG2,0,,,
886,GEMIN5 Position 5,K562,0,,,
887,MBNL1 Position 3,HepG2,0,,,
888,MBNL1 Position 3,K562,0,,,
889,MBNL1 Position 4,HepG2,0,,,
890,MBNL1 Position 4,K562,0,,,
891,MBNL1 Position 5,HepG2,0,,,
892,MBNL1 Position 6,HepG2,0,,,
893,KHDRBS1 Position 3,HepG2,0,,,
894,KHDRBS1 Position 3,K562,0,,,
895,KHDRBS1 Position 6,HepG2,0,,,
896,KHDRBS1 Position 6,K562,0,,,
897,MBNL1 Position 1,HepG2,0,,,
898,MBNL1 Position 1,K562,0,,,
899,NONO Position 4,HepG2,0,,,
900,NONO Position 3,K562,0,,,
901,NONO Position 3,HepG2,0,,,
902,NONO Position 2,HepG2,0,,,
903,NONO Position 1,K562,0,,,
904,NONO Position 1,HepG2,0,,,
905,IGF2BP2 Position 3,HepG2,0,,,
906,IGF2BP2 Position 2,HepG2,0,,,
907,MBNL1 Position 2,HepG2,0,,,
908,HNRNPUL1 Position 6,K562,0,,,
909,HNRNPUL1 Position 6,HepG2,0,,,
910,KHDRBS1 Position 2,K562,0,,,
911,KHDRBS1 Position 2,HepG2,0,,,
912,IGF2BP2 Position 6,HepG2,0,,,
913,IGF2BP2 Position 5,HepG2,0,,,
914,IGF2BP2 Position 4,K562,0,,,
915,IGF2BP2 Position 4,HepG2,0,,,
916,IGF2BP2 Position 1,HepG2,0,,,
917,NIP7 Position 6,HepG2,0,,,
918,NIP7 Position 6,K562,0,,,
919,NKRF Position 1,K562,0,,,
920,NKRF Position 2,HepG2,0,,,
921,NKRF Position 2,K562,0,,,
922,NKRF Position 3,K562,0,,,
923,NIP7 Position 2,HepG2,0,,,
924,NIP7 Position 2,K562,0,,,
925,NIP7 Position 3,HepG2,0,,,
926,NIP7 Position 3,K562,0,,,
927,NIP7 Position 4,HepG2,0,,,
928,NIP7 Position 4,K562,0,,,
929,NIP7 Position 5,HepG2,0,,,
930,NIP7 Position 5,K562,0,,,
931,PCBP2 Position 2,K562,0,,,
932,ZRANB2 Position 6,K562,0,,,
933,PCBP2 Position 4,K562,0,,,
934,PCBP2 Position 5,K562,0,,,
935,PCBP1 Position 5,K562,0,,,
936,PCBP2 Position 1,K562,0,,,
937,NSUN2 Position 5,HepG2,0,,,
938,NSUN2 Position 5,K562,0,,,
939,PCBP1 Position 3,K562,0,,,
940,NOL12 Position 6,HepG2,0,,,
941,NOL12 Position 6,K562,0,,,
942,NSUN2 Position 1,HepG2,0,,,
943,NSUN2 Position 1,K562,0,,,
944,NSUN2 Position 2,HepG2,0,,,
945,NSUN2 Position 2,K562,0,,,
946,NSUN2 Position 3,HepG2,0,,,
947,NSUN2 Position 3,K562,0,,,
948,PCBP2 Position 3,K562,0,,,
949,GTF2F1 Position 6,K562,0,,,
950,HNRNPL Position 5,HepG2,0,,,
951,HNRNPL Position 6,HepG2,0,,,
952,HNRNPL Position 1,HepG2,0,,,
953,HNRNPL Position 2,HepG2,0,,,
954,NCBP2 Position 3,K562,0,,,
955,MATR3 Position 2,K562,0,,,
956,MATR3 Position 4,HepG2,0,,,
957,MATR3 Position 5,HepG2,0,,,
958,MATR3 Position 5,K562,0,,,
959,LSM11 Position 4,HepG2,0,,,
960,LSM11 Position 4,K562,0,,,
961,LSM11 Position 5,K562,0,,,
962,LSM11 Position 6,HepG2,0,,,
963,LSM11 Position 6,K562,0,,,
964,NOL12 Position 1,K562,0,,,
965,MATR3 Position 1,K562,0,,,
966,NOL12 Position 2,HepG2,0,,,
967,NOL12 Position 2,K562,0,,,
968,NOL12 Position 3,HepG2,0,,,
969,NOL12 Position 3,K562,0,,,
970,NOL12 Position 4,HepG2,0,,,
971,NOL12 Position 4,K562,0,,,
972,NOL12 Position 5,HepG2,0,,,
973,NOL12 Position 5,K562,0,,,
974,NKRF Position 4,K562,0,,,
975,NKRF Position 5,HepG2,0,,,
976,NKRF Position 5,K562,0,,,
977,NKRF Position 6,HepG2,0,,,
978,NKRF Position 6,K562,0,,,
979,NOL12 Position 1,HepG2,0,,,
980,MATR3 Position 1,HepG2,0,,,
981,PRPF4 Position 1,K562,0,,,
982,PCBP2 Position 6,HepG2,0,,,
983,PCBP2 Position 6,K562,0,,,
984,PPIG Position 1,K562,0,,,
985,PPIG Position 2,K562,0,,,
986,PPIG Position 3,K562,0,,,
987,QKI Position 5,K562,0,,,
988,QKI Position 6,HepG2,0,,,
989,QKI Position 6,K562,0,,,
990,QKI Position 1,HepG2,0,,,
991,QKI Position 1,K562,0,,,
992,FUS Position 5,HepG2,0,,,
993,FUS Position 5,K562,0,,,
994,FUS Position 6,HepG2,0,,,
995,FUS Position 6,K562,0,,,
996,PRPF4 Position 6,HepG2,0,,,
997,FUBP3 Position 5,K562,0,,,
998,FUBP3 Position 6,K562,0,,,
999,FUS Position 1,HepG2,0,,,
1000,FUS Position 1,K562,0,,,
1001,FUS Position 2,HepG2,0,,,
1002,FUS Position 2,K562,0,,,
1003,FTO Position 6,HepG2,0,,,
1004,FTO Position 6,K562,0,,,
1005,FUBP3 Position 1,HepG2,0,,,
1006,FUBP3 Position 1,K562,0,,,
1007,FUBP3 Position 3,K562,0,,,
1008,FUBP3 Position 4,HepG2,0,,,
1009,FUBP3 Position 4,K562,0,,,
1010,GRWD1 Position 6,K562,0,,,
1011,GTF2F1 Position 1,HepG2,0,,,
1012,FUBP3 Position 5,HepG2,0,,,
1013,PRPF4 Position 6,K562,0,,,
1014,PRPF8 Position 1,K562,0,,,
1015,PRPF8 Position 2,K562,0,,,
1016,PRPF8 Position 3,K562,0,,,
1017,PRPF4 Position 2,K562,0,,,
1018,PRPF4 Position 3,K562,0,,,
1019,GRWD1 Position 3,K562,0,,,
1020,GRWD1 Position 4,K562,0,,,
1021,GRSF1 Position 3,HepG2,0,,,
1022,GRSF1 Position 3,K562,0,,,
1023,GRSF1 Position 4,HepG2,0,,,
1024,GRSF1 Position 4,K562,0,,,
1025,GRSF1 Position 5,HepG2,0,,,
1026,GRSF1 Position 5,K562,0,,,
1027,GRSF1 Position 6,HepG2,0,,,
1028,PPIG Position 6,K562,0,,,
1029,PPIG Position 5,K562,0,,,
1030,PPIG Position 4,K562,0,,,
1031,PRPF4 Position 5,K562,0,,,
1032,PRPF4 Position 5,HepG2,0,,,
1033,PRPF4 Position 4,K562,0,,,
1034,HLTF Position 6,K562,0,,,
1035,HLTF Position 6,HepG2,0,,,
1036,GRSF1 Position 6,K562,0,,,
1037,HLTF Position 5,HepG2,0,,,
1038,HNRNPC Position 3,K562,0,,,
1039,HNRNPC Position 2,K562,0,,,
1040,GRSF1 Position 2,K562,0,,,
1041,GRSF1 Position 2,HepG2,0,,,
1042,GRSF1 Position 1,K562,0,,,
1043,G3BP1 Position 6,K562,0,,,
1044,G3BP1 Position 5,K562,0,,,
1045,HLTF Position 5,K562,0,,,
1046,WRN Position 6,K562,0,,,
1047,BUD13 Position 4,HepG2,0,,,
1048,BUD13 Position 5,HepG2,0,,,
1049,BUD13 Position 6,HepG2,0,,,
1050,CSTF2T Position 1,HepG2,0,,,
1051,CSTF2T Position 1,K562,0,,,
1052,BCLAF1 Position 6,K562,0,,,
1053,HNRNPL Position 3,K562,0,,,
1054,ZRANB2 Position 2,K562,0,,,
1055,HNRNPC Position 5,HepG2,0,,,
1056,HNRNPC Position 6,HepG2,0,,,
1057,IGF2BP3 Position 4,HepG2,0,,,
1058,IGF2BP3 Position 4,K562,0,,,
1059,IGF2BP3 Position 5,K562,0,,,
1060,IGF2BP3 Position 6,K562,0,,,
1061,GTF2F1 Position 6,HepG2,0,,,
1062,ILF3 Position 1,K562,0,,,
1063,HNRNPU Position 4,HepG2,0,,,
1064,HNRNPU Position 4,K562,0,,,
1065,IGF2BP3 Position 1,K562,0,,,
1066,IGF2BP3 Position 2,HepG2,0,,,
1067,IGF2BP3 Position 2,K562,0,,,
1068,IGF2BP3 Position 3,HepG2,0,,,
1069,IGF2BP3 Position 3,K562,0,,,
1070,HNRNPUL1 Position 1,HepG2,0,,,
1071,HNRNPUL1 Position 1,K562,0,,,
1072,HNRNPUL1 Position 2,HepG2,0,,,
1073,HNRNPUL1 Position 2,K562,0,,,
1074,HNRNPUL1 Position 4,HepG2,0,,,
1075,HNRNPUL1 Position 4,K562,0,,,
1076,HNRNPU Position 1,K562,0,,,
1077,ILF3 Position 1,HepG2,0,,,
1078,AKAP1 Position 5,K562,0,,,
1079,AKAP1 Position 6,K562,0,,,
1080,BCCIP Position 2,HepG2,0,,,
1081,WDR43 Position 5,HepG2,0,,,
1082,WDR43 Position 5,K562,0,,,
1083,WDR43 Position 6,HepG2,0,,,
1084,WDR43 Position 6,K562,0,,,
1085,WRN Position 1,HepG2,0,,,
1086,WRN Position 1,K562,0,,,
1087,WRN Position 2,HepG2,0,,,
1088,WRN Position 2,K562,0,,,
1089,ZRANB2 Position 6,HepG2,0,,,
1090,WDR43 Position 1,HepG2,0,,,
1091,WDR43 Position 1,K562,0,,,
1092,WDR43 Position 2,HepG2,0,,,
1093,WRN Position 6,HepG2,0,,,
1094,ZRANB2 Position 1,HepG2,0,,,
1095,ZRANB2 Position 1,K562,0,,,
1096,ZRANB2 Position 2,HepG2,0,,,
1097,AKAP1 Position 4,HepG2,0,,,
1098,ZC3H8 Position 1,HepG2,0,,,
1099,ZC3H8 Position 2,HepG2,0,,,
1100,ZC3H8 Position 3,HepG2,0,,,
1101,ZC3H8 Position 3,K562,0,,,
1102,ZC3H8 Position 4,HepG2,0,,,
1103,WRN Position 3,HepG2,0,,,
1104,WRN Position 3,K562,0,,,
1105,WRN Position 4,HepG2,0,,,
1106,WRN Position 4,K562,0,,,
1107,WRN Position 5,HepG2,0,,,
1108,WRN Position 5,K562,0,,,
1109,WDR43 Position 2,K562,0,,,
1110,LIN28B Position 1,HepG2,0,,,
1111,LARP4 Position 6,K562,0,,,
1112,LARP7 Position 1,HepG2,0,,,
1113,LARP7 Position 1,K562,0,,,
1114,LARP7 Position 2,HepG2,0,,,
1115,LARP7 Position 2,K562,0,,,
1116,LARP7 Position 3,HepG2,0,,,
1117,NCBP2 Position 4,K562,0,,,
1118,NCBP2 Position 5,HepG2,0,,,
1119,NCBP2 Position 5,K562,0,,,
1120,NCBP2 Position 6,K562,0,,,
1121,NIP7 Position 1,HepG2,0,,,
1122,NIP7 Position 1,K562,0,,,
1123,MATR3 Position 6,HepG2,0,,,
1124,MATR3 Position 6,K562,0,,,
1125,HNRNPM Position 5,K562,0,,,
1126,HNRNPA1 Position 5,K562,0,,,
1127,HNRNPA1 Position 6,HepG2,0,,,
1128,HNRNPA1 Position 6,K562,0,,,
1129,HLTF Position 1,HepG2,0,,,
1130,HLTF Position 1,K562,0,,,
1131,HLTF Position 2,HepG2,0,,,
1132,HLTF Position 2,K562,0,,,
1133,HLTF Position 3,HepG2,0,,,
1134,HLTF Position 3,K562,0,,,
1135,HLTF Position 4,HepG2,0,,,
1136,HLTF Position 4,K562,0,,,
1137,GTF2F1 Position 3,HepG2,0,,,
1138,GTF2F1 Position 3,K562,0,,,
1139,GTF2F1 Position 4,HepG2,0,,,
1140,GTF2F1 Position 5,K562,0,,,
1141,HNRNPA1 Position 5,HepG2,0,,,
1142,HNRNPM Position 6,K562,0,,,
1143,LARP4 Position 2,K562,0,,,
1144,LARP4 Position 3,K562,0,,,
1145,LARP4 Position 4,HepG2,0,,,
1146,LARP4 Position 4,K562,0,,,
1147,LARP4 Position 5,K562,0,,,
1148,LARP4 Position 1,HepG2,0,,,
1149,LARP4 Position 1,K562,0,,,
1150,ILF3 Position 6,HepG2,0,,,
1151,ILF3 Position 6,K562,0,,,
1152,ILF3 Position 2,HepG2,0,,,
1153,ILF3 Position 2,K562,0,,,
1154,ILF3 Position 3,K562,0,,,
1155,ILF3 Position 4,K562,0,,,
1156,ILF3 Position 5,HepG2,0,,,
1157,LARP7 Position 6,K562,0,,,
1158,LARP7 Position 6,HepG2,0,,,
1159,LARP7 Position 5,K562,0,,,
1160,LARP7 Position 5,HepG2,0,,,
1161,LARP7 Position 4,K562,0,,,
1162,LARP7 Position 4,HepG2,0,,,
1163,LIN28B Position 5,HepG2,0,,,
1164,LIN28B Position 4,K562,0,,,
1165,LSM11 Position 1,HepG2,0,,,
1166,LIN28B Position 3,K562,0,,,
1167,LIN28B Position 3,HepG2,0,,,
1168,LIN28B Position 2,K562,0,,,
1169,LSM11 Position 3,K562,0,,,
1170,LSM11 Position 3,HepG2,0,,,
1171,LSM11 Position 2,K562,0,,,
1172,LSM11 Position 2,HepG2,0,,,
1173,LSM11 Position 1,K562,0,,,
1174,LIN28B Position 4,HepG2,0,,,
1175,TAF15 Position 1,HepG2,0,,,
1176,TAF15 Position 1,K562,0,,,
1177,TAF15 Position 2,HepG2,0,,,
1178,TAF15 Position 2,K562,0,,,
1179,SUPV3L1 Position 1,HepG2,0,,,
1180,SUPV3L1 Position 1,K562,0,,,
1181,SUPV3L1 Position 2,HepG2,0,,,
1182,SUPV3L1 Position 2,K562,0,,,
1183,SUPV3L1 Position 3,HepG2,0,,,
1184,SUPV3L1 Position 3,K562,0,,,
1185,SUPV3L1 Position 4,HepG2,0,,,
1186,SUPV3L1 Position 4,K562,0,,,
1187,TIAL1 Position 5,HepG2,0,,,
1188,TIAL1 Position 5,K562,0,,,
1189,TIAL1 Position 6,K562,0,,,
1190,GTF2F1 Position 1,K562,0,,,
1191,TRA2A Position 1,K562,0,,,
1192,TRA2A Position 2,K562,0,,,
1193,TIAL1 Position 1,K562,0,,,
1194,TIAL1 Position 2,K562,0,,,
1195,TIAL1 Position 3,K562,0,,,
1196,TIAL1 Position 4,K562,0,,,
1197,TARDBP Position 5,HepG2,0,,,
1198,TARDBP Position 6,HepG2,0,,,
1199,TARDBP Position 6,K562,0,,,
1200,TIA1 Position 1,HepG2,0,,,
1201,TIA1 Position 1,K562,0,,,
1202,TROVE2 Position 5,HepG2,0,,,
1203,TROVE2 Position 5,K562,0,,,
1204,TROVE2 Position 6,HepG2,0,,,
1205,TROVE2 Position 6,K562,0,,,
1206,TRA2A Position 1,HepG2,0,,,
1207,SUB1 Position 6,K562,0,,,
1208,SUGP2 Position 1,HepG2,0,,,
1209,SUGP2 Position 1,K562,0,,,
1210,SSB Position 6,HepG2,0,,,
1211,SSB Position 6,K562,0,,,
1212,SUB1 Position 1,HepG2,0,,,
1213,SUB1 Position 1,K562,0,,,
1214,SUB1 Position 2,HepG2,0,,,
1215,SUB1 Position 2,K562,0,,,
1216,SUB1 Position 3,HepG2,0,,,
1217,SUB1 Position 3,K562,0,,,
1218,SSB Position 2,HepG2,0,,,
1219,SSB Position 2,K562,0,,,
1220,SSB Position 3,HepG2,0,,,
1221,SSB Position 3,K562,0,,,
1222,SUPV3L1 Position 6,K562,0,,,
1223,SSB Position 4,K562,0,,,
1224,SSB Position 5,HepG2,0,,,
1225,SSB Position 5,K562,0,,,
1226,TARDBP Position 1,HepG2,0,,,
1227,TARDBP Position 1,K562,0,,,
1228,TARDBP Position 3,K562,0,,,
1229,TAF15 Position 3,HepG2,0,,,
1230,TAF15 Position 3,K562,0,,,
1231,TAF15 Position 4,HepG2,0,,,
1232,TAF15 Position 4,K562,0,,,
1233,TAF15 Position 5,K562,0,,,
1234,TAF15 Position 6,HepG2,0,,,
1235,TAF15 Position 6,K562,0,,,
1236,SUPV3L1 Position 5,HepG2,0,,,
1237,SUPV3L1 Position 5,K562,0,,,
1238,SSB Position 4,HepG2,0,,,
1239,TROVE2 Position 4,HepG2,0,,,
1240,TROVE2 Position 4,K562,0,,,
1241,TRA2A Position 3,HepG2,0,,,
1242,TRA2A Position 3,K562,0,,,
1243,TRA2A Position 4,HepG2,0,,,
1244,TRA2A Position 4,K562,0,,,
1245,TRA2A Position 5,HepG2,0,,,
1246,TRA2A Position 5,K562,0,,,
1247,TRA2A Position 6,HepG2,0,,,
1248,TRA2A Position 6,K562,0,,,
1249,UPF1 Position 1,HepG2,0,,,
1250,UPF1 Position 1,K562,0,,,
1251,UPF1 Position 3,HepG2,0,,,
1252,UPF1 Position 4,HepG2,0,,,
1253,UPF1 Position 4,K562,0,,,
1254,DKC1 Position 4,K562,0,,,
1255,XPO5 Position 5,HepG2,0,,,
1256,XPO5 Position 5,K562,0,,,
1257,XPO5 Position 6,K562,0,,,
1258,XRCC6 Position 1,K562,0,,,
1259,XRCC6 Position 3,K562,0,,,
1260,XPO5 Position 1,HepG2,0,,,
1261,XPO5 Position 1,K562,0,,,
1262,XPO5 Position 2,HepG2,0,,,
1263,XPO5 Position 2,K562,0,,,
1264,DDX55 Position 6,HepG2,0,,,
1265,DDX55 Position 6,K562,0,,,
1266,DDX59 Position 1,K562,0,,,
1267,DDX52 Position 5,HepG2,0,,,
1268,DDX52 Position 5,K562,0,,,
1269,DDX55 Position 1,HepG2,0,,,
1270,UCHL5 Position 4,HepG2,0,,,
1271,DKC1 Position 5,HepG2,0,,,
1272,DKC1 Position 5,K562,0,,,
1273,DDX6 Position 4,HepG2,0,,,
1274,DDX6 Position 4,K562,0,,,
1275,DDX6 Position 5,HepG2,0,,,
1276,DDX6 Position 5,K562,0,,,
1277,DDX6 Position 6,HepG2,0,,,
1278,DDX6 Position 6,K562,0,,,
1279,DKC1 Position 1,HepG2,0,,,
1280,DKC1 Position 1,K562,0,,,
1281,DDX59 Position 6,HepG2,0,,,
1282,DDX59 Position 6,K562,0,,,
1283,DDX6 Position 1,K562,0,,,
1284,DDX6 Position 2,HepG2,0,,,
1285,DDX6 Position 2,K562,0,,,
1286,TROVE2 Position 3,K562,0,,,
1287,TROVE2 Position 3,HepG2,0,,,
1288,TROVE2 Position 2,K562,0,,,
1289,TROVE2 Position 2,HepG2,0,,,
1290,TROVE2 Position 1,K562,0,,,
1291,TROVE2 Position 1,HepG2,0,,,
1292,FAM120A Position 1,K562,0,,,
1293,FAM120A Position 1,HepG2,0,,,
1294,DDX6 Position 3,HepG2,0,,,
1295,EIF3D Position 6,HepG2,0,,,
1296,FASTKD2 Position 1,K562,0,,,
1297,FAM120A Position 6,K562,0,,,
1298,FAM120A Position 6,HepG2,0,,,
1299,FAM120A Position 5,K562,0,,,
1300,FAM120A Position 5,HepG2,0,,,
1301,FAM120A Position 4,K562,0,,,
1302,DDX6 Position 3,K562,0,,,
1303,EIF3D Position 6,K562,0,,,
1304,FKBP4 Position 3,K562,0,,,
1305,FASTKD2 Position 2,HepG2,0,,,
1306,FASTKD2 Position 2,K562,0,,,
1307,FASTKD2 Position 3,HepG2,0,,,
1308,FASTKD2 Position 3,K562,0,,,
1309,FASTKD2 Position 4,HepG2,0,,,
1310,FASTKD2 Position 4,K562,0,,,
1311,FASTKD2 Position 5,HepG2,0,,,
1312,FASTKD2 Position 5,K562,0,,,
1313,G3BP1 Position 1,K562,0,,,
1314,G3BP1 Position 2,K562,0,,,
1315,G3BP1 Position 3,HepG2,0,,,
1316,G3BP1 Position 3,K562,0,,,
1317,G3BP1 Position 4,K562,0,,,
1318,FUS Position 3,HepG2,0,,,
1319,FKBP4 Position 5,K562,0,,,
1320,FUS Position 4,K562,0,,,
1321,SF3A3 Position 4,HepG2,0,,,
1322,SF3A3 Position 4,K562,0,,,
1323,SF3A3 Position 5,K562,0,,,
1324,SF3A3 Position 6,K562,0,,,
1325,SF3A3 Position 1,K562,0,,,
1326,SF3A3 Position 2,K562,0,,,
1327,SF3A3 Position 3,K562,0,,,
1328,SMNDC1 Position 6,HepG2,0,,,
1329,SMNDC1 Position 6,K562,0,,,
1330,SND1 Position 1,K562,0,,,
1331,SND1 Position 2,HepG2,0,,,
1332,SND1 Position 2,K562,0,,,
1333,SND1 Position 3,HepG2,0,,,
1334,SND1 Position 3,K562,0,,,
1335,FUS Position 4,HepG2,0,,,
1336,GTF2F1 Position 2,K562,0,,,
1337,GRWD1 Position 1,K562,0,,,
1338,GRWD1 Position 2,K562,0,,,
1339,QKI Position 2,K562,0,,,
1340,PTBP1 Position 2,K562,0,,,
1341,PRPF8 Position 4,K562,0,,,
1342,PRPF8 Position 5,K562,0,,,
1343,PRPF8 Position 6,K562,0,,,
1344,PTBP1 Position 1,HepG2,0,,,
1345,RBM22 Position 3,K562,0,,,
1346,RBM22 Position 5,HepG2,0,,,
1347,RBM22 Position 5,K562,0,,,
1348,RBM15 Position 4,HepG2,0,,,
1349,RBM22 Position 1,HepG2,0,,,
1350,RBM22 Position 1,K562,0,,,
1351,FKBP4 Position 3,HepG2,0,,,
1352,FKBP4 Position 2,K562,0,,,
1353,FKBP4 Position 2,HepG2,0,,,
1354,FKBP4 Position 1,K562,0,,,
1355,FKBP4 Position 1,HepG2,0,,,
1356,FASTKD2 Position 6,K562,0,,,
1357,FASTKD2 Position 6,HepG2,0,,,
1358,FKBP4 Position 6,K562,0,,,
1359,RBFOX2 Position 6,HepG2,0,,,
1360,SFPQ Position 3,K562,0,,,
1361,SFPQ Position 3,HepG2,0,,,
1362,SFPQ Position 2,K562,0,,,
1363,SFPQ Position 1,K562,0,,,
1364,SFPQ Position 1,HepG2,0,,,
1365,RBM15 Position 3,HepG2,0,,,
1366,RBM15 Position 1,HepG2,0,,,
1367,RBFOX2 Position 6,K562,0,,,
1368,FKBP4 Position 6,HepG2,0,,,
1369,SND1 Position 6,HepG2,0,,,
1370,SND1 Position 6,K562,0,,,
1371,SUGP2 Position 2,HepG2,0,,,
1372,SUGP2 Position 2,K562,0,,,
1373,SUGP2 Position 3,K562,0,,,
1374,SUGP2 Position 4,HepG2,0,,,
1375,SUGP2 Position 4,K562,0,,,
1376,SUGP2 Position 5,HepG2,0,,,
1377,SUGP2 Position 5,K562,0,,,
1378,SUB1 Position 4,HepG2,0,,,
1379,SUB1 Position 4,K562,0,,,
1380,SUB1 Position 5,K562,0,,,
1381,FAM120A Position 2,K562,0,,,
1382,FAM120A Position 3,HepG2,0,,,
1383,FAM120A Position 3,K562,0,,,
1384,SMNDC1 Position 2,HepG2,0,,,
1385,EIF3D Position 2,K562,0,,,
1386,EIF3D Position 3,K562,0,,,
1387,EIF3D Position 4,HepG2,0,,,
1388,EIF3D Position 4,K562,0,,,
1389,EIF3D Position 5,HepG2,0,,,
1390,EIF3D Position 5,K562,0,,,
1391,EIF3D Position 1,HepG2,0,,,
1392,EIF3D Position 1,K562,0,,,
1393,FTO Position 2,K562,0,,,
1394,FTO Position 3,HepG2,0,,,
1395,FTO Position 4,HepG2,0,,,
1396,FTO Position 5,HepG2,0,,,
1397,FKBP4 Position 4,HepG2,0,,,
1398,FKBP4 Position 4,K562,0,,,
1399,FKBP4 Position 5,HepG2,0,,,
1400,EIF3D Position 2,HepG2,0,,,
1401,SMNDC1 Position 2,K562,0,,,
1402,SMNDC1 Position 4,HepG2,0,,,
1403,SMNDC1 Position 5,HepG2,0,,,
1404,SLTM Position 4,HepG2,0,,,
1405,SLTM Position 4,K562,0,,,
1406,SLTM Position 5,HepG2,0,,,
1407,SLTM Position 5,K562,0,,,
1408,SLTM Position 6,HepG2,0,,,
1409,SLTM Position 6,K562,0,,,
1410,SMNDC1 Position 1,HepG2,0,,,
1411,SMNDC1 Position 1,K562,0,,,
1412,SFPQ Position 4,HepG2,0,,,
1413,SFPQ Position 4,K562,0,,,
1414,SLTM Position 1,HepG2,0,,,
1415,SLTM Position 1,K562,0,,,
1416,SND1 Position 5,K562,0,,,
1417,SND1 Position 5,HepG2,0,,,
1418,SND1 Position 4,K562,0,,,
1419,SND1 Position 4,HepG2,0,,,
1420,SRSF9 Position 3,K562,0,,,
1421,SRSF9 Position 2,K562,0,,,
1422,SRSF9 Position 2,HepG2,0,,,
1423,SRSF9 Position 1,K562,0,,,
1424,SLTM Position 2,HepG2,0,,,
1425,SSB Position 1,HepG2,0,,,
1426,SRSF9 Position 6,K562,0,,,
1427,SRSF9 Position 5,K562,0,,,
1428,SRSF9 Position 4,K562,0,,,
1429,SRSF9 Position 4,HepG2,0,,,
1430,SLTM Position 3,K562,0,,,
1431,SLTM Position 3,HepG2,0,,,
1432,SLTM Position 2,K562,0,,,
1433,SSB Position 1,K562,0,,,
