Cell Line	Combination	Mismatched Graphs
HepG2	('ENSE00003487455', 'ENSE00002323569', 'ENSE00002202368')	1
HepG2	('ENSE00003609666', 'ENSE00003591922', 'ENSE00003676511')	1
HepG2	('ENSE00001064528', 'ENSE00001064520', 'ENSE00001064521')	1
HepG2	('ENSE00002433897', 'ENSE00002506458', 'ENSE00002520544')	1
HepG2	('ENSE00001534651', 'ENSE00003493517', 'ENSE00001534649')	1
HepG2	('ENSE00003630645', 'ENSE00003571958', 'ENSE00003679284')	1
HepG2	('ENSE00003530142', 'ENSE00003479931', 'ENSE00003497237')	1
HepG2	('ENSE00003512074', 'ENSE00003527750', 'ENSE00002093997')	1
HepG2	('ENSE00003571428', 'ENSE00003538278', 'ENSE00003606359')	1
HepG2	('ENSE00003665505', 'ENSE00003601453', 'ENSE00003509772')	1
HepG2	('ENSE00003502570', 'ENSE00000826499', 'ENSE00003477877')	1
HepG2	('ENSE00003539054', 'ENSE00003785909', 'ENSE00003480546')	1
HepG2	('ENSE00003650204', 'ENSE00003470047', 'ENSE00002417740')	1
HepG2	('ENSE00001952074', 'ENSE00001849065', 'ENSE00003704378')	1
HepG2	('ENSE00001156716', 'ENSE00001156712', 'ENSE00001212080')	1
HepG2	('ENSE00003553690', 'ENSE00003567317', 'ENSE00003510595')	1
HepG2	('ENSE00003508485', 'ENSE00003619328', 'ENSE00003531145')	1
HepG2	('ENSE00003633160', 'ENSE00003621367', 'ENSE00000938429')	1
HepG2	('ENSE00003474664', 'ENSE00003593986', 'ENSE00003464905')	1
HepG2	('ENSE00003686466', 'ENSE00002093300', 'ENSE00003512861')	1
HepG2	('ENSE00003533542', 'ENSE00003619694', 'ENSE00003593792')	1
HepG2	('ENSE00003464120', 'ENSE00003499968', 'ENSE00003254713')	1
HepG2	('ENSE00002281564', 'ENSE00003478630', 'ENSE00003471254')	1
HepG2	('ENSE00003460185', 'ENSE00003611481', 'ENSE00003626195')	1
HepG2	('ENSE00003481122', 'ENSE00002182692', 'ENSE00003467965')	1
HepG2	('ENSE00003483775', 'ENSE00003483533', 'ENSE00001800055')	1
HepG2	('ENSE00003537833', 'ENSE00003608257', 'ENSE00003524088')	1
HepG2	('ENSE00001824133', 'ENSE00003578467', 'ENSE00001938763')	1
HepG2	('ENSE00003528630', 'ENSE00003658971', 'ENSE00003520146')	1
HepG2	('ENSE00003737098', 'ENSE00003744830', 'ENSE00003625526')	1
HepG2	('ENSE00003556326', 'ENSE00003656104', 'ENSE00002488451')	1
HepG2	('ENSE00001193591', 'ENSE00003579399', 'ENSE00002079241')	1
HepG2	('ENSE00001769919', 'ENSE00001626119', 'ENSE00003540480')	1
HepG2	('ENSE00003653524', 'ENSE00001721626', 'ENSE00003491491')	1
HepG2	('ENSE00000860080', 'ENSE00003608520', 'ENSE00003536615')	1
HepG2	('ENSE00003521956', 'ENSE00003620782', 'ENSE00003537743')	1
HepG2	('ENSE00001224982', 'ENSE00003525914', 'ENSE00001109850')	1
HepG2	('ENSE00002687181', 'ENSE00002691879', 'ENSE00003758613')	1
HepG2	('ENSE00000657452', 'ENSE00003633761', 'ENSE00003784016')	1
HepG2	('ENSE00003704923', 'ENSE00003704711', 'ENSE00003708702')	1
HepG2	('ENSE00002651436', 'ENSE00002680316', 'ENSE00000949009')	1
HepG2	('ENSE00003503857', 'ENSE00001530245', 'ENSE00003662266')	1
HepG2	('ENSE00003504207', 'ENSE00003525962', 'ENSE00003478018')	1
HepG2	('ENSE00003599757', 'ENSE00003685888', 'ENSE00003605385')	1
HepG2	('ENSE00000908104', 'ENSE00001069631', 'ENSE00001166419')	1
HepG2	('ENSE00001227561', 'ENSE00003595815', 'ENSE00001227574')	1
HepG2	('ENSE00001124299', 'ENSE00000845079', 'ENSE00001124294')	1
HepG2	('ENSE00001001641', 'ENSE00001182005', 'ENSE00001001639')	1
HepG2	('ENSE00001075395', 'ENSE00003533658', 'ENSE00001075385')	1
HepG2	('ENSE00003713516', 'ENSE00003717050', 'ENSE00003745057')	1
HepG2	('ENSE00003496899', 'ENSE00003461571', 'ENSE00003495162')	1
HepG2	('ENSE00003541424', 'ENSE00003596771', 'ENSE00000845805')	1
HepG2	('ENSE00001829648', 'ENSE00002464340', 'ENSE00001821834')	1
HepG2	('ENSE00002425474', 'ENSE00000731166', 'ENSE00003622443')	1
HepG2	('ENSE00001095447', 'ENSE00001095472', 'ENSE00001095441')	1
HepG2	('ENSE00002667190', 'ENSE00003586352', 'ENSE00002648639')	1
HepG2	('ENSE00002897520', 'ENSE00003516442', 'ENSE00002850133')	1
HepG2	('ENSE00001307615', 'ENSE00002387355', 'ENSE00001326021')	1
HepG2	('ENSE00003812177', 'ENSE00002103593', 'ENSE00003813581')	1
HepG2	('ENSE00003601091', 'ENSE00001834491', 'ENSE00001898076')	1
HepG2	('ENSE00003582876', 'ENSE00003653886', 'ENSE00003514922')	1
HepG2	('ENSE00000666379', 'ENSE00001639162', 'ENSE00000666380')	1
HepG2	('ENSE00003688693', 'ENSE00002295577', 'ENSE00001987948')	1
HepG2	('ENSE00003570728', 'ENSE00002559465', 'ENSE00003514936')	1
HepG2	('ENSE00002510627', 'ENSE00002500110', 'ENSE00002435377')	1
HepG2	('ENSE00001893298', 'ENSE00003827491', 'ENSE00003815559')	1
HepG2	('ENSE00003572992', 'ENSE00001111436', 'ENSE00001317542')	1
HepG2	('ENSE00001371258', 'ENSE00003291124', 'ENSE00000986520')	1
HepG2	('ENSE00001089505', 'ENSE00001089473', 'ENSE00001089480')	1
HepG2	('ENSE00003809520', 'ENSE00002151740', 'ENSE00003742933')	1
HepG2	('ENSE00003652784', 'ENSE00001166293', 'ENSE00001166305')	1
HepG2	('ENSE00000667047', 'ENSE00003525229', 'ENSE00000865790')	1
HepG2	('ENSE00001888316', 'ENSE00003470046', 'ENSE00001922255')	1
HepG2	('ENSE00002136724', 'ENSE00002131629', 'ENSE00002091102')	1
HepG2	('ENSE00003620598', 'ENSE00003627782', 'ENSE00003468669')	1
HepG2	('ENSE00002297198', 'ENSE00002203006', 'ENSE00002221716')	1
HepG2	('ENSE00003527238', 'ENSE00003538355', 'ENSE00003658132')	1
HepG2	('ENSE00003552804', 'ENSE00003464824', 'ENSE00003467851')	1
HepG2	('ENSE00003636600', 'ENSE00003643469', 'ENSE00001338647')	1
HepG2	('ENSE00003797249', 'ENSE00003564831', 'ENSE00003540193')	1
HepG2	('ENSE00001147104', 'ENSE00003788771', 'ENSE00001284194')	1
HepG2	('ENSE00003489570', 'ENSE00003521367', 'ENSE00003587216')	1
HepG2	('ENSE00003458280', 'ENSE00000938277', 'ENSE00003567068')	1
HepG2	('ENSE00002397951', 'ENSE00003672638', 'ENSE00003510434')	1
HepG2	('ENSE00003609210', 'ENSE00003580916', 'ENSE00003666415')	1
HepG2	('ENSE00003553870', 'ENSE00003550859', 'ENSE00003641110')	1
HepG2	('ENSE00003627212', 'ENSE00003644680', 'ENSE00003558953')	1
HepG2	('ENSE00000970212', 'ENSE00003741111', 'ENSE00001218106')	1
HepG2	('ENSE00003471664', 'ENSE00002778301', 'ENSE00002870175')	1
HepG2	('ENSE00003652984', 'ENSE00003490361', 'ENSE00003688038')	1
HepG2	('ENSE00003609743', 'ENSE00003588344', 'ENSE00003638878')	1
HepG2	('ENSE00001286905', 'ENSE00001082183', 'ENSE00001505630')	1
HepG2	('ENSE00003692704', 'ENSE00003523555', 'ENSE00003636030')	1
HepG2	('ENSE00003157650', 'ENSE00001562694', 'ENSE00003497605')	1
HepG2	('ENSE00003505212', 'ENSE00003665454', 'ENSE00003840674')	1
HepG2	('ENSE00003789417', 'ENSE00003712906', 'ENSE00003722183')	1
HepG2	('ENSE00002523557', 'ENSE00003524543', 'ENSE00001100361')	1
HepG2	('ENSE00003587423', 'ENSE00003540061', 'ENSE00003650965')	1
HepG2	('ENSE00001213480', 'ENSE00003692780', 'ENSE00003689114')	1
HepG2	('ENSE00003636094', 'ENSE00001522903', 'ENSE00001621650')	1
HepG2	('ENSE00000859899', 'ENSE00003584741', 'ENSE00003661236')	1
HepG2	('ENSE00003542131', 'ENSE00003599952', 'ENSE00003550813')	1
HepG2	('ENSE00003579341', 'ENSE00003606012', 'ENSE00003646472')	1
HepG2	('ENSE00003563911', 'ENSE00002035682', 'ENSE00002069003')	1
HepG2	('ENSE00003690406', 'ENSE00003538024', 'ENSE00003562388')	1
HepG2	('ENSE00001402379', 'ENSE00003554530', 'ENSE00000681821')	1
HepG2	('ENSE00002651766', 'ENSE00002634199', 'ENSE00002654617')	1
HepG2	('ENSE00003688227', 'ENSE00001934048', 'ENSE00003477364')	1
HepG2	('ENSE00003652738', 'ENSE00002234986', 'ENSE00003514392')	1
HepG2	('ENSE00001759805', 'ENSE00000879734', 'ENSE00001276406')	1
HepG2	('ENSE00003498242', 'ENSE00001874376', 'ENSE00003532164')	1
HepG2	('ENSE00001410670', 'ENSE00000974138', 'ENSE00000849896')	1
HepG2	('ENSE00003596567', 'ENSE00003520873', 'ENSE00003686338')	1
HepG2	('ENSE00002789201', 'ENSE00002852882', 'ENSE00003611822')	1
HepG2	('ENSE00003579919', 'ENSE00001599398', 'ENSE00003497018')	1
HepG2	('ENSE00001198596', 'ENSE00001198609', 'ENSE00003753639')	1
HepG2	('ENSE00003527327', 'ENSE00003642249', 'ENSE00001949916')	1
HepG2	('ENSE00001362210', 'ENSE00001294428', 'ENSE00001209311')	1
HepG2	('ENSE00003689793', 'ENSE00003643186', 'ENSE00003522851')	1
HepG2	('ENSE00003813750', 'ENSE00003813607', 'ENSE00003812281')	1
HepG2	('ENSE00003523999', 'ENSE00003557437', 'ENSE00003478219')	1
HepG2	('ENSE00003755227', 'ENSE00003594311', 'ENSE00003458609')	1
HepG2	('ENSE00002158338', 'ENSE00003521978', 'ENSE00002184813')	1
HepG2	('ENSE00001151955', 'ENSE00002889798', 'ENSE00001151963')	1
HepG2	('ENSE00000860772', 'ENSE00001852106', 'ENSE00003690947')	1
HepG2	('ENSE00003570661', 'ENSE00003616689', 'ENSE00003494605')	1
HepG2	('ENSE00003564180', 'ENSE00001561776', 'ENSE00003656976')	1
HepG2	('ENSE00000784956', 'ENSE00000784955', 'ENSE00000784957')	1
HepG2	('ENSE00000978669', 'ENSE00000978670', 'ENSE00000978668')	1
HepG2	('ENSE00001601940', 'ENSE00003618482', 'ENSE00001703747')	1
HepG2	('ENSE00002053103', 'ENSE00002029193', 'ENSE00003666801')	1
HepG2	('ENSE00000786331', 'ENSE00000786330', 'ENSE00000786332')	1
HepG2	('ENSE00003836685', 'ENSE00003840712', 'ENSE00003840190')	1
HepG2	('ENSE00003648270', 'ENSE00003518660', 'ENSE00001762617')	1
HepG2	('ENSE00003471926', 'ENSE00001486015', 'ENSE00003476221')	1
HepG2	('ENSE00000655810', 'ENSE00003787261', 'ENSE00003224408')	1
HepG2	('ENSE00003616093', 'ENSE00003487691', 'ENSE00003659145')	1
HepG2	('ENSE00002394042', 'ENSE00001299180', 'ENSE00003621688')	1
HepG2	('ENSE00000988330', 'ENSE00000988331', 'ENSE00000988329')	1
HepG2	('ENSE00003651605', 'ENSE00003630299', 'ENSE00001750990')	1
HepG2	('ENSE00003653940', 'ENSE00003518597', 'ENSE00001589120')	1
HepG2	('ENSE00003815776', 'ENSE00003820090', 'ENSE00003821464')	1
HepG2	('ENSE00003578793', 'ENSE00003629516', 'ENSE00001932013')	1
HepG2	('ENSE00001796301', 'ENSE00001693277', 'ENSE00001679538')	1
HepG2	('ENSE00000857866', 'ENSE00000742039', 'ENSE00003730395')	1
HepG2	('ENSE00001334276', 'ENSE00001334272', 'ENSE00001334280')	1
HepG2	('ENSE00002177334', 'ENSE00003599062', 'ENSE00003631416')	1
HepG2	('ENSE00000921818', 'ENSE00000804175', 'ENSE00000921819')	1
HepG2	('ENSE00003643737', 'ENSE00003676466', 'ENSE00001066870')	1
HepG2	('ENSE00003565984', 'ENSE00003471162', 'ENSE00003693669')	1
HepG2	('ENSE00001478889', 'ENSE00002955853', 'ENSE00001115136')	1
HepG2	('ENSE00003783618', 'ENSE00003783412', 'ENSE00003778620')	1
HepG2	('ENSE00002974767', 'ENSE00003515118', 'ENSE00002740014')	1
HepG2	('ENSE00003749762', 'ENSE00003745926', 'ENSE00003731415')	1
HepG2	('ENSE00000805497', 'ENSE00001169625', 'ENSE00000805498')	1
HepG2	('ENSE00003689305', 'ENSE00003473686', 'ENSE00003562011')	1
HepG2	('ENSE00003482433', 'ENSE00001679650', 'ENSE00003627966')	1
HepG2	('ENSE00001378521', 'ENSE00000833492', 'ENSE00000833490')	1
HepG2	('ENSE00001434586', 'ENSE00000664472', 'ENSE00003516869')	1
HepG2	('ENSE00003683560', 'ENSE00003635608', 'ENSE00003607430')	1
HepG2	('ENSE00003555344', 'ENSE00003507665', 'ENSE00003461983')	1
HepG2	('ENSE00002649139', 'ENSE00003565727', 'ENSE00003604175')	1
HepG2	('ENSE00001595112', 'ENSE00001693195', 'ENSE00001380307')	1
HepG2	('ENSE00003498848', 'ENSE00003535668', 'ENSE00003473646')	1
HepG2	('ENSE00003493622', 'ENSE00003567480', 'ENSE00003628485')	1
HepG2	('ENSE00003477951', 'ENSE00003582009', 'ENSE00001442208')	1
HepG2	('ENSE00001735584', 'ENSE00001752823', 'ENSE00003763582')	1
HepG2	('ENSE00003629817', 'ENSE00002245078', 'ENSE00003561202')	1
HepG2	('ENSE00001006264', 'ENSE00001006241', 'ENSE00001006249')	1
HepG2	('ENSE00003540179', 'ENSE00003616857', 'ENSE00001498010')	1
HepG2	('ENSE00003589644', 'ENSE00003605493', 'ENSE00003561089')	1
HepG2	('ENSE00003710031', 'ENSE00003709982', 'ENSE00001593984')	1
HepG2	('ENSE00001379273', 'ENSE00003567799', 'ENSE00003658646')	1
HepG2	('ENSE00001830995', 'ENSE00003593275', 'ENSE00003557826')	1
HepG2	('ENSE00002413499', 'ENSE00002362945', 'ENSE00002380504')	1
HepG2	('ENSE00003541463', 'ENSE00001953362', 'ENSE00003549486')	1
HepG2	('ENSE00000923458', 'ENSE00000923457', 'ENSE00000923459')	1
HepG2	('ENSE00001716106', 'ENSE00003478151', 'ENSE00001769042')	1
HepG2	('ENSE00003653148', 'ENSE00003529934', 'ENSE00003580826')	1
HepG2	('ENSE00003786464', 'ENSE00002335500', 'ENSE00002384855')	1
HepG2	('ENSE00003530356', 'ENSE00003689695', 'ENSE00002571423')	1
HepG2	('ENSE00003535495', 'ENSE00002552459', 'ENSE00003546861')	1
HepG2	('ENSE00000802209', 'ENSE00000898370', 'ENSE00001145129')	1
HepG2	('ENSE00003672780', 'ENSE00003553698', 'ENSE00001137603')	1
HepG2	('ENSE00003627035', 'ENSE00000809491', 'ENSE00003692566')	1
HepG2	('ENSE00003526418', 'ENSE00001209504', 'ENSE00001719245')	1
HepG2	('ENSE00002179477', 'ENSE00002189800', 'ENSE00003664844')	1
HepG2	('ENSE00003479714', 'ENSE00003631991', 'ENSE00003625943')	1
HepG2	('ENSE00003498629', 'ENSE00003542061', 'ENSE00003518600')	1
HepG2	('ENSE00001936421', 'ENSE00001899766', 'ENSE00003567577')	1
HepG2	('ENSE00003657547', 'ENSE00003491962', 'ENSE00003650618')	1
HepG2	('ENSE00003546635', 'ENSE00003589576', 'ENSE00001688623')	1
HepG2	('ENSE00001908566', 'ENSE00003518446', 'ENSE00003679565')	1
HepG2	('ENSE00003637410', 'ENSE00000953556', 'ENSE00003548365')	1
HepG2	('ENSE00003535073', 'ENSE00001207312', 'ENSE00003641506')	1
HepG2	('ENSE00002516744', 'ENSE00002470347', 'ENSE00001343124')	1
HepG2	('ENSE00003524388', 'ENSE00003611815', 'ENSE00002132359')	1
HepG2	('ENSE00003756408', 'ENSE00003570760', 'ENSE00003504523')	1
HepG2	('ENSE00003667940', 'ENSE00001877025', 'ENSE00003683405')	1
HepG2	('ENSE00001018057', 'ENSE00003585104', 'ENSE00001018058')	1
HepG2	('ENSE00001720270', 'ENSE00001869951', 'ENSE00000660991')	1
HepG2	('ENSE00001243796', 'ENSE00001243802', 'ENSE00001405545')	1
HepG2	('ENSE00001018419', 'ENSE00001018418', 'ENSE00000737040')	1
HepG2	('ENSE00003655989', 'ENSE00003574737', 'ENSE00001829382')	1
HepG2	('ENSE00003496645', 'ENSE00003607998', 'ENSE00003468458')	1
HepG2	('ENSE00002631038', 'ENSE00003585779', 'ENSE00003505717')	1
HepG2	('ENSE00003758110', 'ENSE00003757150', 'ENSE00001734384')	1
HepG2	('ENSE00003523444', 'ENSE00003611708', 'ENSE00002090693')	1
HepG2	('ENSE00002449423', 'ENSE00002527928', 'ENSE00002467741')	1
HepG2	('ENSE00001154996', 'ENSE00001155002', 'ENSE00001154992')	1
HepG2	('ENSE00003602168', 'ENSE00003673960', 'ENSE00003501465')	1
HepG2	('ENSE00002601011', 'ENSE00003584924', 'ENSE00003561182')	1
HepG2	('ENSE00002653877', 'ENSE00002668972', 'ENSE00002642555')	1
HepG2	('ENSE00003484931', 'ENSE00003572688', 'ENSE00003468004')	1
HepG2	('ENSE00003554542', 'ENSE00003481751', 'ENSE00003594962')	1
HepG2	('ENSE00003462845', 'ENSE00003500874', 'ENSE00002486414')	1
HepG2	('ENSE00003482598', 'ENSE00003473306', 'ENSE00003647378')	1
HepG2	('ENSE00003612276', 'ENSE00003639609', 'ENSE00003565325')	1
HepG2	('ENSE00003601744', 'ENSE00003583542', 'ENSE00000893254')	1
HepG2	('ENSE00003484638', 'ENSE00001081263', 'ENSE00001742031')	1
HepG2	('ENSE00003537547', 'ENSE00002425808', 'ENSE00001540674')	1
HepG2	('ENSE00002792951', 'ENSE00002768418', 'ENSE00001253878')	1
HepG2	('ENSE00003557149', 'ENSE00003476780', 'ENSE00003668653')	1
HepG2	('ENSE00000720218', 'ENSE00000720167', 'ENSE00000720232')	1
HepG2	('ENSE00003220558', 'ENSE00003591908', 'ENSE00003623691')	1
HepG2	('ENSE00003642880', 'ENSE00003665974', 'ENSE00001289633')	1
HepG2	('ENSE00003562071', 'ENSE00003560536', 'ENSE00001055088')	1
HepG2	('ENSE00003472470', 'ENSE00003679487', 'ENSE00001563357')	1
HepG2	('ENSE00001632386', 'ENSE00003467079', 'ENSE00003668415')	1
HepG2	('ENSE00003625718', 'ENSE00002366545', 'ENSE00002323215')	1
HepG2	('ENSE00003750104', 'ENSE00003732149', 'ENSE00003720725')	1
HepG2	('ENSE00003680489', 'ENSE00003511854', 'ENSE00003487994')	1
HepG2	('ENSE00003529396', 'ENSE00003661405', 'ENSE00003500523')	1
HepG2	('ENSE00003546483', 'ENSE00003623916', 'ENSE00003535268')	1
HepG2	('ENSE00001782854', 'ENSE00001721331', 'ENSE00000687952')	1
HepG2	('ENSE00003831640', 'ENSE00003835170', 'ENSE00001750021')	1
HepG2	('ENSE00001746745', 'ENSE00001648852', 'ENSE00003493582')	1
HepG2	('ENSE00003691710', 'ENSE00003830207', 'ENSE00003501360')	1
HepG2	('ENSE00003698877', 'ENSE00003697321', 'ENSE00003698409')	1
HepG2	('ENSE00001936758', 'ENSE00003692187', 'ENSE00001882393')	1
HepG2	('ENSE00001781872', 'ENSE00003678670', 'ENSE00003636828')	1
HepG2	('ENSE00003516419', 'ENSE00003520854', 'ENSE00003524311')	1
HepG2	('ENSE00003573383', 'ENSE00003626944', 'ENSE00002592826')	1
HepG2	('ENSE00001450529', 'ENSE00001832465', 'ENSE00001812135')	1
HepG2	('ENSE00003611430', 'ENSE00003736093', 'ENSE00003685566')	1
HepG2	('ENSE00003537741', 'ENSE00003588826', 'ENSE00000664437')	1
HepG2	('ENSE00003471212', 'ENSE00002181948', 'ENSE00003555650')	1
HepG2	('ENSE00003479296', 'ENSE00003567068', 'ENSE00000759745')	1
HepG2	('ENSE00003669683', 'ENSE00003654800', 'ENSE00003662198')	1
HepG2	('ENSE00001683886', 'ENSE00001766309', 'ENSE00003532211')	1
HepG2	('ENSE00001709793', 'ENSE00001688034', 'ENSE00001740013')	1
HepG2	('ENSE00003537599', 'ENSE00003598683', 'ENSE00003647750')	1
HepG2	('ENSE00003791908', 'ENSE00001376416', 'ENSE00003795033')	1
HepG2	('ENSE00003687022', 'ENSE00003550468', 'ENSE00003575382')	1
HepG2	('ENSE00002299458', 'ENSE00003568449', 'ENSE00003651986')	1
HepG2	('ENSE00003653761', 'ENSE00003478493', 'ENSE00003619415')	1
HepG2	('ENSE00003539458', 'ENSE00001728114', 'ENSE00003835087')	1
HepG2	('ENSE00003757226', 'ENSE00003671158', 'ENSE00003511340')	1
HepG2	('ENSE00003691597', 'ENSE00003719829', 'ENSE00003534391')	1
HepG2	('ENSE00003697901', 'ENSE00003701759', 'ENSE00003699247')	1
HepG2	('ENSE00003469337', 'ENSE00002172266', 'ENSE00003529680')	1
HepG2	('ENSE00003516091', 'ENSE00003658612', 'ENSE00003597299')	1
HepG2	('ENSE00001146417', 'ENSE00000976854', 'ENSE00001127672')	1
HepG2	('ENSE00000989227', 'ENSE00001181736', 'ENSE00001181742')	1
HepG2	('ENSE00003541947', 'ENSE00003817486', 'ENSE00003540250')	1
HepG2	('ENSE00001583846', 'ENSE00001579538', 'ENSE00001130164')	1
HepG2	('ENSE00000656185', 'ENSE00001442549', 'ENSE00000656184')	1
HepG2	('ENSE00003835707', 'ENSE00003570760', 'ENSE00003756408')	1
HepG2	('ENSE00003553074', 'ENSE00003658296', 'ENSE00003625581')	1
HepG2	('ENSE00003528033', 'ENSE00001910227', 'ENSE00003674772')	1
HepG2	('ENSE00003459159', 'ENSE00003497383', 'ENSE00003553814')	1
HepG2	('ENSE00003686551', 'ENSE00003555689', 'ENSE00003624161')	1
HepG2	('ENSE00003546223', 'ENSE00003577378', 'ENSE00003510207')	1
HepG2	('ENSE00003714897', 'ENSE00003564540', 'ENSE00002184380')	1
HepG2	('ENSE00003489686', 'ENSE00003574560', 'ENSE00003620060')	1
HepG2	('ENSE00001907202', 'ENSE00003643555', 'ENSE00003655694')	1
HepG2	('ENSE00001081752', 'ENSE00001081753', 'ENSE00001081744')	1
HepG2	('ENSE00003564836', 'ENSE00003694575', 'ENSE00003530520')	1
HepG2	('ENSE00000889674', 'ENSE00000889673', 'ENSE00002708606')	1
HepG2	('ENSE00000671349', 'ENSE00000671350', 'ENSE00001696849')	1
HepG2	('ENSE00003470498', 'ENSE00003475025', 'ENSE00002476504')	1
HepG2	('ENSE00003502806', 'ENSE00003557193', 'ENSE00003571907')	1
HepG2	('ENSE00003517373', 'ENSE00002076272', 'ENSE00003532714')	1
HepG2	('ENSE00000938798', 'ENSE00000938799', 'ENSE00000914192')	1
HepG2	('ENSE00003619036', 'ENSE00002716025', 'ENSE00003661922')	1
HepG2	('ENSE00003593534', 'ENSE00003654487', 'ENSE00003535664')	1
HepG2	('ENSE00003562761', 'ENSE00003674484', 'ENSE00003494030')	1
HepG2	('ENSE00002597861', 'ENSE00003507134', 'ENSE00002592303')	1
HepG2	('ENSE00002948375', 'ENSE00003494318', 'ENSE00002909028')	1
HepG2	('ENSE00003471936', 'ENSE00003496737', 'ENSE00003503609')	1
HepG2	('ENSE00001486652', 'ENSE00001486650', 'ENSE00001486653')	1
HepG2	('ENSE00003561216', 'ENSE00001535832', 'ENSE00003535116')	1
HepG2	('ENSE00001742826', 'ENSE00001684456', 'ENSE00001723750')	1
HepG2	('ENSE00003675499', 'ENSE00003488106', 'ENSE00003811279')	1
HepG2	('ENSE00002730115', 'ENSE00003465758', 'ENSE00003670291')	1
HepG2	('ENSE00003476303', 'ENSE00003632756', 'ENSE00003489123')	1
HepG2	('ENSE00003062403', 'ENSE00001888126', 'ENSE00003215137')	1
HepG2	('ENSE00003837148', 'ENSE00003475918', 'ENSE00003517242')	1
HepG2	('ENSE00000747487', 'ENSE00000747486', 'ENSE00000747488')	1
HepG2	('ENSE00003838064', 'ENSE00003835976', 'ENSE00003838479')	1
HepG2	('ENSE00003475882', 'ENSE00003629894', 'ENSE00003616049')	1
HepG2	('ENSE00003252267', 'ENSE00003604553', 'ENSE00001027843')	1
HepG2	('ENSE00000547861', 'ENSE00000669187', 'ENSE00003670622')	1
HepG2	('ENSE00003657079', 'ENSE00003521365', 'ENSE00003673029')	1
HepG2	('ENSE00003582344', 'ENSE00003668424', 'ENSE00003532034')	1
HepG2	('ENSE00003460085', 'ENSE00003487862', 'ENSE00003643926')	1
HepG2	('ENSE00001174126', 'ENSE00003570097', 'ENSE00001316509')	1
HepG2	('ENSE00003471276', 'ENSE00003728370', 'ENSE00003754870')	1
HepG2	('ENSE00003817225', 'ENSE00003815537', 'ENSE00003622752')	1
HepG2	('ENSE00003495840', 'ENSE00003643036', 'ENSE00003678637')	1
HepG2	('ENSE00002480501', 'ENSE00003557894', 'ENSE00003596921')	1
HepG2	('ENSE00003560649', 'ENSE00003610902', 'ENSE00003759432')	1
HepG2	('ENSE00001475119', 'ENSE00001475122', 'ENSE00001475118')	1
HepG2	('ENSE00003596017', 'ENSE00003460384', 'ENSE00003487490')	1
HepG2	('ENSE00001736814', 'ENSE00003171469', 'ENSE00003511120')	1
HepG2	('ENSE00001000193', 'ENSE00003623182', 'ENSE00003619593')	1
HepG2	('ENSE00003527403', 'ENSE00003507404', 'ENSE00003591495')	1
HepG2	('ENSE00001435798', 'ENSE00001436244', 'ENSE00001436031')	1
HepG2	('ENSE00002328953', 'ENSE00001365662', 'ENSE00002425015')	1
HepG2	('ENSE00001068581', 'ENSE00001120524', 'ENSE00003786522')	1
HepG2	('ENSE00001874559', 'ENSE00003507442', 'ENSE00003641369')	1
HepG2	('ENSE00003514323', 'ENSE00003101510', 'ENSE00003176908')	1
HepG2	('ENSE00003736808', 'ENSE00003725438', 'ENSE00003739721')	1
HepG2	('ENSE00003680601', 'ENSE00003574596', 'ENSE00003577934')	1
HepG2	('ENSE00003570103', 'ENSE00003516845', 'ENSE00003512394')	1
HepG2	('ENSE00003780164', 'ENSE00003647411', 'ENSE00003521479')	1
HepG2	('ENSE00003524363', 'ENSE00003621844', 'ENSE00003478549')	1
HepG2	('ENSE00001469132', 'ENSE00003006493', 'ENSE00001145041')	1
HepG2	('ENSE00001188812', 'ENSE00003572121', 'ENSE00003475144')	1
HepG2	('ENSE00001271254', 'ENSE00001271227', 'ENSE00003723413')	1
HepG2	('ENSE00001524181', 'ENSE00001805633', 'ENSE00003820518')	1
HepG2	('ENSE00003660958', 'ENSE00003668410', 'ENSE00003658389')	1
HepG2	('ENSE00002310443', 'ENSE00001179710', 'ENSE00001241097')	1
