run_id	run_name	state	sweep_name	sweep_id	model.name	model.alpha	dataset.name	training.seed	dataset.window	model.l1_ratio	dataset.cell_line	platiglib_project	training.criterion	training.batch_size	training.wandb.track	dataset.target_fields	training.wandb.entity	dataset.min_read_count	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	dataset.three_exon_combos	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	dataset.fold_filter.group_column	training.data_split.group_column	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	holdout_fold_mean_r2_score	holdout_fold_mean_rmse	holdout_fold_mean_sigmoid_r2	holdout_loss	holdout_r2_score	holdout_rmse	holdout_sigmoid_r2	outer_loop_holdout_loss	outer_loop_holdout_r2_score	outer_loop_holdout_rmse	outer_loop_holdout_sigmoid_r2	model.n_jobs	training.data_split.fold_index
5v0pmapi	fine-sweep-1657	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	100	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.001029	0.3444	-0.1325	0.1186	-0.0003646	0.3443	-0.1312						
m67l7hb3	frosty-sweep-1658	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	200	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.00045	0.3441	-0.1326	0.1185	-0.0001579	0.3443	-0.1311						
xws9nr7h	solar-sweep-1659	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	300	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004882	0.3442	-0.1323	0.1185	-0.0001759	0.3443	-0.1312						
79o206fi	pleasant-sweep-1660	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	400	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0007205	0.3442	-0.1327	0.1186	-0.0002707	0.3443	-0.1312						
5kfe0rs6	colorful-sweep-1661	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	500	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0001909	0.3443	-0.1313	0.1185	-6.727e-05	0.3443	-0.1312						
vj4fnhse	generous-sweep-1662	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	600	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.001264	0.3444	-0.1332	0.1186	-0.0004687	0.3444	-0.1313						
qycwnm69	morning-sweep-1663	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	700	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.000296	0.3443	-0.1315	0.1185	-0.0001033	0.3443	-0.1312						
d17uooj2	dandy-sweep-1664	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	800	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0007777	0.3443	-0.1323	0.1186	-0.0002734	0.3443	-0.1312						
6p6do4u0	restful-sweep-1665	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	900	100	0.25	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0003239	0.3442	-0.1319	0.1185	-0.0001132	0.3443	-0.1312						
sd9sebs8	glowing-sweep-1666	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	100	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.001029	0.3444	-0.1325	0.1186	-0.0003646	0.3443	-0.1312						
je39bqdd	lunar-sweep-1667	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	200	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.00045	0.3441	-0.1326	0.1185	-0.0001579	0.3443	-0.1311						
6mpot500	ethereal-sweep-1668	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	300	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004882	0.3442	-0.1323	0.1185	-0.0001759	0.3443	-0.1312						
fssa4b20	glowing-sweep-1669	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	400	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0007205	0.3442	-0.1327	0.1186	-0.0002707	0.3443	-0.1312						
ojimfe9i	floral-sweep-1670	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	500	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0001909	0.3443	-0.1313	0.1185	-6.727e-05	0.3443	-0.1312						
n3hb3e1m	peach-sweep-1673	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	800	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0007777	0.3443	-0.1323	0.1186	-0.0002734	0.3443	-0.1312						
ulg5bmyp	still-sweep-1672	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	700	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.000296	0.3443	-0.1315	0.1185	-0.0001033	0.3443	-0.1312						
zkxzpgx2	royal-sweep-1671	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	600	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.001264	0.3444	-0.1332	0.1186	-0.0004687	0.3444	-0.1313						
pln1g7wj	winter-sweep-1674	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	900	100	0.5	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0003239	0.3442	-0.1319	0.1185	-0.0001132	0.3443	-0.1312						
507qnc2s	daily-sweep-1675	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	100	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.001029	0.3444	-0.1325	0.1186	-0.0003646	0.3443	-0.1312						
wj8ys0y1	driven-sweep-1676	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	200	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.00045	0.3441	-0.1326	0.1185	-0.0001579	0.3443	-0.1311						
yhg7snli	lucky-sweep-1677	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	300	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004882	0.3442	-0.1323	0.1185	-0.0001759	0.3443	-0.1312						
05p4ist2	dutiful-sweep-1678	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	400	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0007205	0.3442	-0.1327	0.1186	-0.0002707	0.3443	-0.1312						
yrub1bh3	clean-sweep-1679	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	500	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0001909	0.3443	-0.1313	0.1185	-6.727e-05	0.3443	-0.1312						
8su52bwd	zany-sweep-1680	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	600	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.001264	0.3444	-0.1332	0.1186	-0.0004687	0.3444	-0.1313						
m9fraj8b	sandy-sweep-1681	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	700	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.000296	0.3443	-0.1315	0.1185	-0.0001033	0.3443	-0.1312						
fx2cxspf	scarlet-sweep-1682	finished	ElasticNet	ha252ijh	ElasticNet	34.55107294592218	RBPSEDataset	800	100	0.75	HepG2	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0007777	0.3443	-0.1323	0.1186	-0.0002734	0.3443	-0.1312						
