run_id	run_name	state	sweep_name	sweep_id	model.name	model.gamma	dataset.name	model.n_jobs	training.seed	dataset.window	model.max_depth	model.objective	model.reg_alpha	model.subsample	model.reg_lambda	dataset.cell_line	model.eval_metric	platiglib_project	model.n_estimators	training.criterion	model.learning_rate	training.batch_size	training.wandb.track	dataset.target_fields	training.wandb.entity	dataset.min_read_count	model.colsample_bytree	model.min_child_weight	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	dataset.three_exon_combos	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	model.early_stopping_rounds	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	dataset.fold_filter.group_column	training.data_split.group_column	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	holdout_fold_mean_mean_absolute_error	holdout_fold_mean_r2_score	holdout_fold_mean_rmse	holdout_loss	holdout_mean_absolute_error	holdout_r2_score	holdout_rmse	outer_loop_holdout_loss	outer_loop_holdout_mean_absolute_error	outer_loop_holdout_r2_score	outer_loop_holdout_rmse
izs1t9mm	wandering-sweep-30	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	300	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1875	0.2738	0.2846	0.081	0.1875	0.2739	0.2846				
n7a9lr30	rosy-sweep-28	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	100	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1874	0.2727	0.2849	0.08113	0.1874	0.2728	0.2848				
otf00gkb	logical-sweep-37	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	100	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1863	0.2717	0.2851	0.08124	0.1863	0.2718	0.285				
pyrkrjaw	expert-sweep-26	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	800	100	7	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1876	0.2753	0.2843	0.08078	0.1876	0.276	0.2842				
qr8thtiw	volcanic-sweep-38	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	200	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1856	0.2729	0.2847	0.08113	0.1856	0.2728	0.2848				
qzn0uf0w	eager-sweep-33	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	600	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1868	0.2728	0.2847	0.0811	0.1868	0.2731	0.2848				
rgeukylp	giddy-sweep-31	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	400	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1873	0.2727	0.2848	0.08114	0.1873	0.2727	0.2848				
sy5mdxjr	ruby-sweep-29	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	200	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1866	0.2738	0.2845	0.08102	0.1866	0.2738	0.2846				
0aqgtoka	ancient-sweep-45	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	900	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1874	0.2664	0.2859	0.08176	0.1874	0.2672	0.2859				
3groaxce	lemon-sweep-46	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	100	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1921	0.2698	0.2855	0.08146	0.192	0.2699	0.2854				
4nk3lcav	vibrant-sweep-43	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	700	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1865	0.2706	0.2851	0.08129	0.1864	0.2713	0.2851				
8i3c5swo	hearty-sweep-41	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	500	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1866	0.2671	0.2858	0.0817	0.1866	0.2677	0.2858				
gp32tqd1	serene-sweep-40	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	400	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1861	0.2718	0.2849	0.08123	0.1861	0.2719	0.285				
lcwyd4u2	fresh-sweep-47	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	200	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1927	0.2679	0.2857	0.08167	0.1928	0.268	0.2858				
nr7jl4ia	rural-sweep-44	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	800	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1849	0.2733	0.2847	0.081	0.1848	0.2739	0.2846				
ubkxlckt	wild-sweep-39	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	300	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1864	0.2722	0.2849	0.08117	0.1864	0.2724	0.2849				
uxa06n8n	elated-sweep-42	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	600	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1871	0.2682	0.2856	0.08162	0.1871	0.2684	0.2857				
01fo6wzj	earnest-sweep-50	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	500	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1924	0.2684	0.2856	0.08154	0.1923	0.2691	0.2856				
9ri9wk5k	serene-sweep-52	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	700	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1925	0.2688	0.2855	0.08149	0.1924	0.2696	0.2855				
enf4c2h2	noble-sweep-54	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	900	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1937	0.2623	0.2867	0.08222	0.1937	0.263	0.2867				
g5ydj14z	volcanic-sweep-48	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	300	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1938	0.266	0.2861	0.08187	0.1938	0.2662	0.2861				
kn8ig3fg	visionary-sweep-53	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	800	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.191	0.2729	0.2848	0.08105	0.1909	0.2735	0.2847				
pfrw5de0	iconic-sweep-51	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	600	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1922	0.2685	0.2855	0.08157	0.1923	0.2689	0.2856				
rq1u2eof	glowing-sweep-49	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	400	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1927	0.2682	0.2856	0.08162	0.1927	0.2684	0.2857				
60d0l1s8	colorful-sweep-56	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	200	100	5	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1892	0.2743	0.2844	0.08096	0.1892	0.2743	0.2845				
g6zws5tw	rose-sweep-58	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	400	100	5	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1888	0.2762	0.2841	0.08074	0.1888	0.2763	0.2841				
o9d9x18l	fallen-sweep-57	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	300	100	5	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1883	0.2789	0.2836	0.08043	0.1883	0.279	0.2836				
xpae4n1z	fancy-sweep-55	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	100	100	5	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1885	0.2763	0.2841	0.08073	0.1885	0.2764	0.2841				
u7v6bzp2	olive-sweep-59	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	500	100	5	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1902	0.2711	0.2851	0.08124	0.1901	0.2718	0.285				
3cxo0ofr	treasured-sweep-60	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	600	100	5	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1886	0.2755	0.2842	0.08079	0.1886	0.2758	0.2842				
ll3mtzxr	proud-sweep-61	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	700	100	5	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1892	0.2744	0.2844	0.08087	0.1891	0.2751	0.2844				
u4sskwkc	colorful-sweep-62	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	800	100	5	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1882	0.2762	0.2841	0.08067	0.1881	0.2769	0.284				
sn6oun0k	dainty-sweep-63	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	900	100	5	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1903	0.2698	0.2853	0.08137	0.1902	0.2706	0.2853				
o48npzk0	misunderstood-sweep-64	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	100	100	7	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1866	0.2767	0.2841	0.08068	0.1865	0.2768	0.2841				
4p3n9q38	stilted-sweep-65	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	200	100	7	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1857	0.2781	0.2837	0.08054	0.1858	0.2781	0.2838				
