run_id	run_name	state	sweep_name	sweep_id	seed	type	n_jobs	distance	data_file	data_type	max_depth	objective	eval_metric	n_estimators	learning_rate	early_stopping_rounds	_runtime	_timestamp	test_r2	validate_r2
le4of9uf	easy-plant-8625	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	18.924903547	1752978277.5157516	0.11482215337508872	0.11703340840565736
wwgax289	decent-disco-8620	finished			1150	dpsi_top_10_percent	-1	500	HepG2_500_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	3.264092253	1752978260.7860906	0.12621003460114855	0.12285839565916934
29p7m1ei	upbeat-bush-8630	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	83.648168036	1752978342.827412	0.008856273849030871	0.1130545350360368
2r8zy7o5	desert-hill-8634	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	5.273697864	1752978264.2179778	0.11940002547464734	0.09079252314530528
bxpyq92w	wandering-shadow-8627	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.608090879	1752978260.5470302	0.1319089170942127	0.10671877121856888
c7egwaiq	distinctive-monkey-8631	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	2.347723356	1752978261.5555534	0.06837966068676093	0.16552135771038978
df69vqa2	pious-wind-8626	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	1.572189681	1752978260.404397	0.14667026985125176	0.1371901598399493
paccphqr	lilac-shape-8629	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	66.124691404	1752978325.2464015	0.14175466591546393	0.17522788676662282
ui3rifgm	scarlet-star-8633	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	1.814707686	1752978261.193075	0.09890446252601116	0.12680843660314023
xumme1w5	dashing-sun-8632	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	2.214454793	1752978261.5225472	0.08190369832374178	0.0937769194097886
y4v2as0m	volcanic-bush-8627	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	4.4565453139999995	1752978263.395043	0.11032953738557882	0.0861912416875692
4jy0seqg	iconic-leaf-8639	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	1.8822751	1752978262.083298	-0.015484094821056615	0.13099020276242734
7lbuzyc3	tough-fire-8635	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	82.537298257	1752978342.4724915	0.06527108303007989	0.0870844325932828
ar4tf1rd	radiant-donkey-8638	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	1.516924129	1752978261.7205565	0.10381283537190712	0.12501757561462334
l6e8man4	wise-energy-8636	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	31.042246623	1752978291.008236	0.04762231097026082	0.2038626207284532
o74pj4jy	balmy-sea-8640	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	91.200104335	1752978351.9715884	0.09519076393253643	0.11424548015617007
q3quwjkg	fanciful-fire-8637	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1.766773862	1752978261.829119	0.05759356363252788	0.1626837816272585
a3yasxs5	golden-valley-8641	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	6.145687613	1752978267.9847612	0.1330785685611129	0.13955819520427826
j1ipwpzw	laced-capybara-8642	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	80.958643642	1752978343.0652063	0.08128334401287673	0.1504687738505326
zyfoacdz	dutiful-field-8643	finished			650	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	8.089884935	1752978270.365524	0.17151263984253806	0.05667966829612925
8tck174k	sunny-mountain-8644	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	4.684311842	1752978267.530532	0.19289072914845665	0.11017480138276624
vrllu0i1	wobbly-sound-8645	finished			150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	2.428917692	1752978265.7244332	0.1356879809183732	0.09181938827934556
ef3p1tt4	zany-tree-8646	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	7.866898115	1752978275.9862154	0.08713789849790288	0.06348627227082071
coikm5i8	firm-surf-8647	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	18.708958072	1752978294.4902992	0.11207241190555262	0.08795939144950027
rskeiftj	peach-night-8648	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	10.054279759	1752978289.4873614	0.1212778467876824	0.08260324189428736
w56krs53	sparkling-snow-8649	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	91.985529321	1752978380.5350938	0.10340091089063874	0.08697400731799643
4hbwcwnp	breezy-paper-8651	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	27.759957568	1752978319.5099647	0.08440692978931419	0.10614346192198498
gqxv4mps	charmed-pyramid-8650	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	46.403816495	1752978337.422143	0.09306242985981084	0.06143255334495534
tz01fwjp	vague-bee-8652	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	12.525111969	1752978304.3102682	0.07695258192887555	0.07632382632184376
9y7ag1lo	devoted-sponge-8653	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	16.288060113	1752978309.2587605	0.07942171949868237	0.0792177849387008
e9fjr8a6	efficient-shadow-8654	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	13.823134096	1752978307.0151849	0.08037541204665088	0.08583973997887528
p6lj50pw	devoted-donkey-8655	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	23.53428547	1752978317.4284215	0.06441704218108546	0.10046572306369785
v78uaoru	glamorous-monkey-8656	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	74.832927918	1752978370.3454697	0.0819811352241483	0.07841287065914448
7wuiyz3b	expert-deluge-8657	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	30.697289398	1752978330.1251783	0.08334159233532035	0.07416699819215644
xwkn24a1	revived-sky-8658	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	20.689362221	1752978321.6716194	0.11437372861719476	0.0882251437239302
smd2vv5a	graceful-star-8659	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	20.697361816	1752978324.096026	0.1132634467993725	0.1144159201572842
umj6u4bx	laced-dawn-8660	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	23.047625508	1752978331.4215753	0.10286140165568292	0.08893038325940072
0llflog3	efficient-paper-8661	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	19.659190531	1752978328.5345626	0.09683049615558947	0.10751530818333876
4ttn68im	pleasant-forest-8662	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	30.947086673	1752978343.5373654	0.054566570185786256	0.06397812827917759
i5zwmjzq	summer-river-8663	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	42.800730329	1752978361.1914065	0.1078559050366501	0.09317402762152947
o2m7wo7a	graceful-vortex-8664	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	58.472407842	1752978377.4633548	0.10698344856318633	0.09484178120451536
bzbnmjl8	lilac-wildflower-8665	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	99.488333955	1752978421.4784555	0.07160021367010372	0.07386277753037218
j00crmm9	grateful-fog-8666	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	27.134228064	1752978350.9516504	0.10395958335266942	0.08792386328060542
0rzx3pc5	quiet-dawn-8668	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	9.217799603	1752978347.3478134	0.09381880654410168	0.06745840029369343
jnbsjmjn	dulcet-violet-8669	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	11.991667262	1752978350.2328155	0.057681504727505106	0.09874661824474897
ze18gxqa	woven-dawn-8667	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	8.370384464	1752978346.300813	0.08217208997623604	0.11083786530092998
s13r37m1	unique-thunder-8671	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	14.457987685	1752978353.7891572	0.08460703408192793	0.10058497180485317
y94rq2fz	classic-cherry-8670	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	8.334781202	1752978347.3219836	0.07415827343535009	0.0852693697071174
4oxqxfd3	glorious-sound-8672	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	9.243314921	1752978352.7859054	0.0774148081817656	0.05234369365675884
1vadonkv	classic-shadow-8673	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	17.732316915	1752978362.125331	0.10591786016001847	0.11130185196658404
4g0xhlqi	woven-moon-8674	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	9.736953016	1752978357.4602234	0.07819933186073325	0.10559491340935578
zykupof3	rich-music-8675	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	13.201962983	1752978360.966354	0.11768484824221226	0.10867235739191294
nw9ww10l	avid-feather-8676	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	9.767607169	1752978357.6561728	0.09142617097108718	0.07443100903487732
cc51nr5o	smart-flower-8677	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	8.176541267	1752978360.640684	0.06394755096206062	0.0884895440058312
txg73da7	warm-fire-8678	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	7.780839667	1752978361.6643453	0.07307992667054564	0.06930973330507761
kvdxyzj0	earthy-energy-8679	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	9.79458446	1752978367.9160502	0.07961447032873603	0.08116940681688944
uht5nw7t	trim-hill-8680	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	195.410507698	1752978554.9575837	0.11713517336468517	0.08830325640008863
xcjclhbt	dutiful-fog-8681	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	72.038605816	1752978432.2520957	0.08095854921803147	0.09151444680147124
3gwlh118	classic-morning-8682	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	11.695197096	1752978375.1160386	0.10802935488339382	0.11848899616331944
glex312b	swept-haze-8683	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	66.910558207	1752978432.0507913	0.06579822433767168	0.09648868529168152
a6a1btdz	copper-morning-8684	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	9.972740575	1752978376.3399556	0.09989580010058784	0.0889737188180808
m2czdqo1	glorious-snowflake-8685	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	46.732932015	1752978415.5185063	0.0871968010022297	0.09682479012571654
clddqo57	fragrant-eon-8686	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	10.348787685	1752978406.1406703	0.09798425468896654	0.11081946656715835
11js6omz	rural-eon-8687	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	66.967684588	1752978463.3636248	0.09611453257122315	0.12734353351386118
ns2ymmir	ruby-field-8688	finished			650	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	11.603727687	1752978408.1602898	0.09376309772125392	0.0706333884954139
nb1amvwd	volcanic-blaze-8689	finished			150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	8.564047967	1752978405.430285	0.09256017549124862	0.0767675889355226
okkhjhmu	resilient-jazz-8690	finished			1150	dpsi_top_10_percent	-1	250	K562_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	13.266303908	1752978410.181708	0.10016554395102116	0.0981942009586626
ysk9j9y7	flowing-wood-8691	finished			650	dpsi_top_10_percent	-1	250	K562_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	2.100684293	1752978406.2834456	0.006895251554891013	0.013020848759110248
2l3fawmo	logical-sun-8692	finished			1150	dpsi_top_10_percent	-1	250	K562_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	8.269684548	1752978413.9191158	0.07457514678714083	0.05573431670054074
eylwq93r	exalted-field-8694	finished			150	dpsi_top_10_percent	-1	250	K562_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	11.693579268	1752978417.4516711	0.04068707374451552	0.03813588534812162
s7egjtx0	glamorous-oath-8693	finished			1150	dpsi_top_10_percent	-1	250	K562_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	13.643089373	1752978419.3585794	0.05861813585954456	0.06401562544744266
vpyl7bvb	sandy-glade-8695	finished			650	dpsi_top_10_percent	-1	250	K562_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	12.665842295	1752978418.44878	0.1156982523398966	0.06851059113998248
9lohve5a	fiery-frost-8696	finished			1150	dpsi_top_10_percent	-1	250	K562_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	75.425956558	1752978481.594634	0.03125387235794941	0.07956698096794101
au0dd8ll	deep-pond-8697	finished			650	dpsi_top_10_percent	-1	250	K562_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.959145025	1752978408.2321975	0.12279971077749408	0.11060652536624638
31unwf3u	rose-violet-8699	finished			1150	dpsi_top_10_percent	-1	250	HepG2_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	1.672451418	1752978409.2302597	0.1632768091544632	0.11862358640258486
iauos2xm	solar-mountain-8698	finished			650	dpsi_top_10_percent	-1	250	K562_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	13.485553652	1752978420.248853	0.09295686335233944	0.16626607525208317
5xbf644s	peachy-dawn-8700	finished			150	dpsi_top_10_percent	-1	250	K562_250_non-overlapping_num-peaks-no-kd.feather	non-overlapping	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	3.800474387	1752978411.7062752	0.13314886419819782	0.07046841863899844
