run_id	run_name	state	sweep_name	sweep_id	model.name	model.gamma	dataset.name	model.n_jobs	training.seed	model.max_depth	model.objective	model.reg_alpha	model.subsample	model.reg_lambda	training.loss_fn	model.eval_metric	platiglib_project	model.n_estimators	model.learning_rate	training.batch_size	training.pin_memory	training.num_workers	training.wandb.track	dataset.target_fields	training.wandb.entity	model.colsample_bytree	model.min_child_weight	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	model.early_stopping_rounds	training.persistent_workers	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	training.profile.final_metrics	training.wandb.log_fold_metrics	training.wandb.save_predictions	dataset.fold_filter.group_column	training.data_split.group_column	training.wandb.log_training_plots	training.wandb.log_baseline_metrics	training.wandb.log_training_metrics	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	dataset.data_source.EncodeRBPBindingDataSource.window	dataset.data_source.EncodeRBPBindingDataSource.cell_line	dataset.data_source.EncodeRBPBindingDataSource.min_read_count	dataset.data_source.EncodeRBPBindingDataSource.three_exon_combos	cv_loss	cv_mean_absolute_error	cv_mean_absolute_error_std	cv_r2_score	cv_r2_score_std	cv_rmse	cv_rmse_std	holdout_loss	holdout_mean_absolute_error	holdout_r2_score	holdout_rmse	outer_loop_holdout_loss	outer_loop_holdout_mean_absolute_error	outer_loop_holdout_r2_score	outer_loop_holdout_rmse
0d4vcuho	lyric-sweep-1264	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	400	3	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.05	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	1000	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08293	0.1911	0.004757	0.2786	0.01628	0.288	0.003069	0.08291	0.191	0.2788	0.2879				
0e5v6u8j	playful-sweep-1369	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	400	3	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.3	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	1000	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08327	0.1912	0.003635	0.2756	0.01765	0.2885	0.002981	0.08325	0.1911	0.2759	0.2885				
0fqne72p	deft-sweep-1263	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	300	3	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.05	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	1000	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08265	0.1917	0.004169	0.2808	0.02707	0.2875	0.00441	0.08267	0.1917	0.2809	0.2875				
0g3ha6it	woven-sweep-880	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	500	3	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.01	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	100	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08277	0.1922	0.001818	0.2797	0.01336	0.2877	0.002619	0.08275	0.1922	0.2802	0.2877				
0gdx0e1a	fast-sweep-1165	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	300	5	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.2	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	500	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08325	0.1906	0.005442	0.2756	0.02707	0.2885	0.004252	0.08327	0.1906	0.2757	0.2886				
0gqhw417	wise-sweep-60	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	400	9	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.05	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	50	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.07831	0.1778	0.005902	0.2778	0.01212	0.2798	0.006555	0.07832	0.1778	0.2779	0.2799				
0h0n8j76	different-sweep-991	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	400	5	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.2	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	100	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08302	0.1897	0.004913	0.2777	0.01368	0.2881	0.002436	0.08301	0.1896	0.278	0.2881				
0h88qjae	light-sweep-1059	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	200	5	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.01	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	500	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08233	0.1902	0.003456	0.2824	0.02072	0.2869	0.004154	0.08231	0.1901	0.2841	0.2869				
0hjm3xsr	confused-sweep-1331	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	100	3	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.2	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	1000	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08293	0.1921	0.002535	0.2778	0.02038	0.288	0.002887	0.08293	0.192	0.2787	0.288				
0hjowdvi	ethereal-sweep-155	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	100	7	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.3	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	50	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.07945	0.1796	0.005778	0.2668	0.01794	0.2818	0.005954	0.07946	0.1796	0.2673	0.2819				
0inu3ao6	absurd-sweep-650	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	600	7	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.2	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	1000	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.07863	0.1793	0.0008089	0.2745	0.009516	0.2804	0.001802	0.07863	0.1793	0.2749	0.2804				
0jpcp7m6	rosy-sweep-347	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	400	11	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.3	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	100	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.07942	0.1775	0.006537	0.2674	0.01399	0.2818	0.006175	0.07943	0.1776	0.2676	0.2818				
0k8nhr9t	olive-sweep-909	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	600	11	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.01	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	100	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08298	0.1878	0.0042	0.2781	0.01553	0.288	0.002696	0.08293	0.1877	0.2787	0.288				
0noey9cl	smooth-sweep-792	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	100	9	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.1	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	50	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08262	0.1878	0.00305	0.2806	0.01929	0.2874	0.002932	0.08262	0.1878	0.2814	0.2874				
0ny580un	vocal-sweep-391	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	600	3	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.05	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	500	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.07838	0.1817	0.002276	0.2768	0.006904	0.28	0.002137	0.07839	0.1817	0.2772	0.28				
0ptpur27	brisk-sweep-21	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	700	7	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.01	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	50	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.07855	0.182	0.004069	0.2754	0.007912	0.2802	0.006453	0.07856	0.182	0.2756	0.2803				
0r32k1d4	glorious-sweep-221	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	400	5	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.05	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	100	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.07814	0.1804	0.006625	0.2793	0.01137	0.2795	0.006375	0.07815	0.1804	0.2794	0.2796				
0rxtxf8t	sandy-sweep-162	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	100	9	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.3	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	50	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.08004	0.1806	0.00517	0.2614	0.02224	0.2828	0.006647	0.08005	0.1806	0.2618	0.2829				
0tc38ssd	gallant-sweep-209	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	600	11	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.01	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	100	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.07885	0.178	0.001411	0.2725	0.01096	0.2808	0.00167	0.07885	0.178	0.2729	0.2808				
0um38u7t	chocolate-sweep-701	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	100	3	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.01	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	50	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.083	0.1938	0.001963	0.2772	0.01908	0.2881	0.002481	0.083	0.1938	0.2781	0.2881				
0yuj3eap	sweepy-sweep-902	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	600	9	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.01	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	100	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08271	0.1884	0.004867	0.2805	0.01681	0.2876	0.002707	0.08265	0.1883	0.2811	0.2875				
0zah30tn	eager-sweep-393	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	100	5	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.05	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	500	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.07839	0.1807	0.004792	0.2766	0.01743	0.2799	0.006012	0.0784	0.1807	0.2771	0.28				
1027mg2c	gentle-sweep-120	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	100	7	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.2	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	50	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.07909	0.1805	0.006478	0.2702	0.01861	0.2812	0.006326	0.07911	0.1805	0.2706	0.2813				
10wqg9my	warm-sweep-173	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	500	11	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.3	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	50	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.08041	0.18	0.00456	0.2584	0.008611	0.2835	0.005428	0.08039	0.18	0.2587	0.2835				
11aky9l8	graceful-sweep-855	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	100	7	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.3	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	50	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08299	0.1883	0.002196	0.2773	0.01868	0.2881	0.002765	0.083	0.1883	0.2781	0.2881				
1379cfnt	restful-sweep-992	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	500	5	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.2	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	100	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08273	0.1892	0.001999	0.2801	0.01298	0.2876	0.002922	0.08273	0.1892	0.2804	0.2876				
13orbvn5	ethereal-sweep-416	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	300	11	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.05	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	500	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.0793	0.179	0.004108	0.2687	0.01018	0.2816	0.004676	0.0793	0.1789	0.2688	0.2816				
173u8nf6	stellar-sweep-1036	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	700	7	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.3	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	100	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08322	0.1887	0.005997	0.2757	0.0178	0.2884	0.008455	0.08315	0.1885	0.2768	0.2884				
189f543a	sweet-sweep-862	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	100	9	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.3	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	50	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	HepG2	40	all	0.08385	0.1892	0.001155	0.2699	0.01521	0.2895	0.002544	0.08386	0.1892	0.2706	0.2896				
19j222xp	rosy-sweep-576	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	200	7	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.05	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	1000	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.07853	0.1794	0.002361	0.2756	0.01239	0.2802	0.003513	0.0785	0.1793	0.2762	0.2802				
19nct2zo	deep-sweep-513	finished	1:early_stopping_rounds-learning_rate-max_depth	jd8kv80y	XGBRegressor	0.0	RBPSEDataset	-1	200	9	reg:logistic	0.0	1.0	1.0	mean_squared_error	['rmse', 'logloss']	rbpse	100000	0.3	1024	True	4	True	['target_psi']	platiglab	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-rbp-ml-gencode-v24-v29-matching-exons	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	False	False	cross_validation	500	True	5	5	False	1	[]	False	False	ensembl_gene_id	ensembl_gene_id	False	False	True	0.1	True	binary	100	K562	40	all	0.08024	0.1805	0.001682	0.2598	0.01688	0.2833	0.003697	0.0802	0.1805	0.2605	0.2832				
